# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	69	388	+							ENH_00001470	320		partial
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	69	388	+	CDJ62026.1			hypothetical protein			ENH_00001470	320	105	partial
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	2402	3018	-							ENH_00001480	617		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	2402	3018	-	CDJ62027.1			zinc finger (C3HC4 RING finger) protein, putative			ENH_00001480	192	63	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	4069	4927	+							ENH_00001490	859		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	4069	4927	+	CDJ62028.1			hypothetical protein			ENH_00001490	714	237	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	5167	5764	-							ENH_00001500	598		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	5167	5764	-	CDJ62029.1			hypothetical protein			ENH_00001500	327	108	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	7567	10976	+							ENH_00001510	3410		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722325.1	7567	10976	+	CDJ62030.1			hypothetical protein			ENH_00001510	1638	545	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	1505	2607	+							ENH_00001560	1103		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	1505	2607	+	CDJ62031.1			hypothetical protein			ENH_00001560	411	136	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	2671	3024	+							ENH_00001570	354		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	2671	3024	+	CDJ62032.1			OSJNBb0016B03.9 protein, related			ENH_00001570	354	117	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	7672	8433	-							ENH_00001580	762		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	7672	8433	-	CDJ62033.1			ribosomal protein L41, putative			ENH_00001580	318	105	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	11513	11893	-							ENH_00001590	381		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722326.1	11513	11893	-	CDJ62034.1			hypothetical protein, conserved			ENH_00001590	282	93	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722329.1	69	4139	-							ENH_00001600	4071		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722329.1	69	4139	-	CDJ62035.1			hypothetical protein, conserved			ENH_00001600	4071	1356	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722329.1	10140	11011	+							ENH_00001610	872		partial
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722329.1	10140	11011	+	CDJ62036.1			hypothetical protein, conserved			ENH_00001610	537	179	partial
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722330.1	1	299	-							ENH_00001850	299		partial
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722330.1	1	299	-	CDJ62037.1			KR domain-containing protein, related			ENH_00001850	299	100	partial
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722330.1	452	12707	-							ENH_00001860	12256		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722330.1	452	12707	-	CDJ62038.1			Polyketide synthase, related			ENH_00001860	11148	3715	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722331.1	2988	5207	-							ENH_00001870	2220		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722331.1	2988	5207	-	CDJ62039.1			hypothetical protein, conserved			ENH_00001870	612	203	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722333.1	103	9676	+							ENH_00002180	9574		partial
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722333.1	103	9676	+	CDJ62040.1			hypothetical protein			ENH_00002180	2023	673	partial
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	179	499	+							ENH_00002190	321		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	179	499	+	CDJ62041.1			hypothetical protein			ENH_00002190	321	106	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	926	1933	+							ENH_00002200	1008		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	926	1933	+	CDJ62042.1			Similar to Transposon MAGGYgagandpolgenehomologues, related			ENH_00002200	1008	335	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	5742	6643	+							ENH_00002210	902		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722334.1	5742	6643	+	CDJ62043.1			Polyprotein, related			ENH_00002210	708	235	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	937	3024	-							ENH_00002480	2088		partial
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	937	3024	-	CDJ62044.1			hypothetical protein			ENH_00002480	689	230	partial
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	8197	10899	+							ENH_00002490	2703		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	8197	10899	+	CDJ62045.1			hypothetical protein, conserved			ENH_00002490	2703	900	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	14083	14310	+							ENH_00002500	228		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	14083	14310	+	CDJ62046.1			hypothetical protein, conserved			ENH_00002500	228	75	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	15165	17268	-							ENH_00002510	2104		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	15165	17268	-	CDJ62047.1			tubulin beta chain, putative			ENH_00002510	1350	449	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	20652	21548	+							ENH_00002520	897		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	20652	21548	+	CDJ62048.1			hypothetical protein, conserved			ENH_00002520	897	298	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	23267	26231	+							ENH_00002530	2965		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	23267	26231	+	CDJ62049.1			hypothetical protein, conserved			ENH_00002530	2100	699	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	28798	30153	+							ENH_00002540	1356		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	28798	30153	+	CDJ62050.1			p36 protein, putative			ENH_00002540	681	226	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	31402	37796	-							ENH_00002550	6395		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	31402	37796	-	CDJ62051.1			hypothetical protein, conserved			ENH_00002550	3156	1051	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	39725	43459	-							ENH_00002560	3735		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	39725	43459	-	CDJ62052.1			Chromosome II, complete genome, related			ENH_00002560	2229	742	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	47072	49214	+							ENH_00002570	2143		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	47072	49214	+	CDJ62053.1			oxidoreductase, putative			ENH_00002570	1203	400	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	50871	54965	+							ENH_00002580	4095		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	50871	54965	+	CDJ62054.1			hypothetical protein, conserved			ENH_00002580	4095	1364	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	55542	62890	-							ENH_00002590	7349		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	55542	62890	-	CDJ62055.1			Trichohyalin, putative			ENH_00002590	4791	1596	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	64387	67281	-							ENH_00002600	2895		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	64387	67281	-	CDJ62056.1			hypothetical protein, conserved			ENH_00002600	936	311	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	70654	81028	+							ENH_00002610	10375		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	70654	81028	+	CDJ62057.1			ATP-binding cassette protein subfamily B member 2, putative			ENH_00002610	3945	1314	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	81827	85478	-							ENH_00002620	3652		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	81827	85478	-	CDJ62058.1			thioredoxin, putative			ENH_00002620	1326	441	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	87901	91272	+							ENH_00002630	3372		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	87901	91272	+	CDJ62059.1			ubiquitin carboxyl-terminal hydrolase isozyme L5, putative			ENH_00002630	393	130	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	92716	94229	+							ENH_00002640	1514		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722335.1	92716	94229	+	CDJ62060.1			CMGC kinase, putative			ENH_00002640	1212	403	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	747	5871	-							ENH_00002420	5125		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	747	5871	-	CDJ62061.1			hypothetical protein, conserved			ENH_00002420	2736	911	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	6970	8477	+							ENH_00002430	1508		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	6970	8477	+	CDJ62062.1			hypothetical protein			ENH_00002430	1092	363	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	9513	11631	+							ENH_00002440	2119		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722339.1	9513	11631	+	CDJ62063.1			1-deoxy-D-xylulose 5-phosphate synthase, putative			ENH_00002440	1278	425	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	9801	10973	+							ENH_00002780	1173		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	9801	10973	+	CDJ62064.1			hypothetical protein			ENH_00002780	1173	390	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	11717	13903	+							ENH_00002790	2187		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	11717	13903	+	CDJ62065.1			CWF19-like protein 1, related			ENH_00002790	1401	466	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	16161	17509	+							ENH_00002800	1349		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	16161	17509	+	CDJ62066.1			peroxidoxin 2, putative			ENH_00002800	654	217	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	19736	21625	+							ENH_00002810	1890		
CDS	with_protein	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	19736	21625	+	CDJ62067.1			hypothetical protein, conserved			ENH_00002810	1386	461	
gene	protein_coding	GCA_000499385.1	Primary Assembly	unplaced scaffold		HG722340.1	22498	25714	+							ENH_00002820	3217		
