# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	319860	329969	+	CBZ49544.1			putative DNA ligase			NCLIV_000420	3210	1069	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	334039	337105	-							NCLIV_000430	3067		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	334039	337105	-	CBZ49545.1			conserved hypothetical protein			NCLIV_000430	1182	393	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	338990	342736	-							NCLIV_000440	3747		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	338990	342736	-	CBZ49546.1			molybdopterin biosynthesis protein, related			NCLIV_000440	3747	1248	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	347404	348123	+							NCLIV_000450	720		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	347404	348123	+	CBZ49547.1			conserved hypothetical protein			NCLIV_000450	720	239	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	352161	367207	+							NCLIV_000460	15047		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	352161	367207	+	CBZ49548.1			conserved hypothetical protein			NCLIV_000460	5289	1762	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	369847	371324	-							NCLIV_000470	1478		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	369847	371324	-	CBZ49549.1			putative poly(ADP)-ribose polymerase domain-containing protein			NCLIV_000470	1068	355	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	375288	379189	+							NCLIV_000480	3902		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	375288	379189	+	CBZ49550.1			conserved hypothetical protein			NCLIV_000480	1425	474	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	381508	386786	-							NCLIV_000490	5279		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	381508	386786	-	CBZ49551.1			conserved hypothetical protein			NCLIV_000490	2589	862	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	392058	400328	+							NCLIV_000500	8271		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	392058	400328	+	CBZ49552.1			conserved hypothetical protein			NCLIV_000500	5799	1932	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	403070	408695	-							NCLIV_000510	5626		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	403070	408695	-	CBZ49553.1			putative translocation protein sec62			NCLIV_000510	1173	390	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	412151	413414	-							NCLIV_000520	1264		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	412151	413414	-	CBZ49554.1			conserved hypothetical protein			NCLIV_000520	534	177	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	417648	423323	+							NCLIV_000530	5676		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	417648	423323	+	CBZ49555.1			3-oxoacyl-(Acyl-carrier-protein) synthase II,related			NCLIV_000530	1740	579	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	424848	426864	-							NCLIV_000540	2017		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	424848	426864	-	CBZ49556.1			50s ribosomal protein L27, chloroplastic,related			NCLIV_000540	834	277	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	427957	432295	+							NCLIV_000550	4339		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	427957	432295	+	CBZ49557.1			putative dihydroorotase protein			NCLIV_000550	957	318	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	435656	438157	+							NCLIV_000560	2502		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	435656	438157	+	CBZ49558.1			conserved hypothetical protein			NCLIV_000560	2502	833	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	439585	447617	-							NCLIV_000570	8033		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	439585	447617	-	CBZ49559.1			conserved hypothetical protein			NCLIV_000570	2517	838	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	468988	470031	-							NCLIV_000580	1044		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	468988	470031	-	CBZ49560.1			conserved hypothetical protein			NCLIV_000580	435	144	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	476435	477691	+							NCLIV_000590	1257		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	476435	477691	+	CBZ49561.1			putative transcription elongation factor TFIIS			NCLIV_000590	1257	418	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	482351	485615	+							NCLIV_000600	3265		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	482351	485615	+	CBZ49562.1			conserved hypothetical protein			NCLIV_000600	1326	441	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	489311	490647	-							NCLIV_000610	1337		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	489311	490647	-	CBZ49563.1			putative profilin family protein			NCLIV_000610	492	163	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	492194	495891	+							NCLIV_000620	3698		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	492194	495891	+	CBZ49564.1			conserved hypothetical protein			NCLIV_000620	1461	486	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	498222	499676	-							NCLIV_000630	1455		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	498222	499676	-	CBZ49565.1			conserved hypothetical protein			NCLIV_000630	1455	484	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	502748	504451	+							NCLIV_000640	1704		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	502748	504451	+	CBZ49566.1			conserved hypothetical protein			NCLIV_000640	1053	350	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	510387	516694	-							NCLIV_000650	6308		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	510387	516694	-	CBZ49567.1						NCLIV_000650	2676	891	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	522068	527633	+							NCLIV_000660	5566		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	522068	527633	+	CBZ49568.1			putative transporter, major facilitator family domain-containing protein			NCLIV_000660	2058	685	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	531269	533366	+							NCLIV_000670	2098		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	531269	533366	+	CBZ49569.1			putative RNA recognition motif domain-containing protein			NCLIV_000670	1104	367	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	543614	551900	-							NCLIV_000680	8287		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	543614	551900	-	CBZ49570.1			conserved hypothetical protein			NCLIV_000680	5595	1864	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	554096	561612	+							NCLIV_000690	7517		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	554096	561612	+	CBZ49571.1			hypothetical protein			NCLIV_000690	1692	563	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	563464	575585	-							NCLIV_000700	12122		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	563464	575585	-	CBZ49572.1			putative protein kinase (incomplete catalytic triad)			NCLIV_000700	7182	2393	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	580481	583755	+							NCLIV_000710	3275		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	580481	583755	+	CBZ49573.1			conserved hypothetical protein			NCLIV_000710	666	221	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	584512	591943	+							NCLIV_000711	7432		partial
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	584512	591943	+	CBZ49574.1			conserved hypothetical protein			NCLIV_000711	3408	1136	partial
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	593628	600459	+							NCLIV_000712	6832		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	593628	600459	+	CBZ49575.1			conserved hypothetical protein			NCLIV_000712	2730	909	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	604928	606097	-							NCLIV_000715	1170		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	604928	606097	-	CBZ49576.1						NCLIV_000715	1170	389	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	610708	619040	+							NCLIV_000720	8333		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	610708	619040	+	CBZ49577.1			putative DHHC zinc finger domain-containing protein			NCLIV_000720	2943	980	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	622107	623872	+							NCLIV_000725	1766		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	622107	623872	+	CBZ49578.1			putative DHHC zinc finger domain-containing protein			NCLIV_000725	300	99	
gene	tRNA	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625455	625528	+							NCLIV_t010001	74		
tRNA		GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625455	625528	+				tRNA-Asn			NCLIV_t010001	74		
gene	tRNA	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625618	625691	+							NCLIV_t010002	74		
tRNA		GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625618	625691	+				tRNA-Asn			NCLIV_t010002	74		
gene	tRNA	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625784	625857	+							NCLIV_t010003	74		
tRNA		GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	625784	625857	+				tRNA-Asn			NCLIV_t010003	74		
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	628176	629486	-							NCLIV_000730	1311		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	628176	629486	-	CBZ49579.1			putative EF hand domain-containing protein			NCLIV_000730	1311	436	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	632114	637090	+							NCLIV_000740	4977		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	632114	637090	+	CBZ49580.1			class I chitinase, related			NCLIV_000740	2127	708	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	639324	640244	+							NCLIV_000750	921		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	639324	640244	+	CBZ49581.1			conserved hypothetical protein			NCLIV_000750	921	306	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	642090	643004	+							NCLIV_000760	915		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	642090	643004	+	CBZ49582.1			conserved hypothetical protein			NCLIV_000760	915	304	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	645715	648361	+							NCLIV_000770	2647		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	645715	648361	+	CBZ49583.1			ga25361, related			NCLIV_000770	399	132	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	650835	654115	+							NCLIV_000780	3281		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	650835	654115	+	CBZ49584.1			carboxyvinyl-carboxyphosphonate phosphorylmutase protein, related			NCLIV_000780	951	316	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	656365	664993	-							NCLIV_000790	8629		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	656365	664993	-	CBZ49585.1			hypothetical protein			NCLIV_000790	5094	1697	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	669971	673175	-							NCLIV_000800	3205		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	669971	673175	-	CBZ49586.1			hypothetical protein			NCLIV_000800	1521	506	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	677831	683510	-							NCLIV_000810	5680		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	677831	683510	-	CBZ49587.1			conserved hypothetical protein			NCLIV_000810	2484	827	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	689828	693142	+							NCLIV_000820	3315		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	689828	693142	+	CBZ49588.1			conserved hypothetical protein			NCLIV_000820	1311	436	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	694687	697392	-							NCLIV_000830	2706		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	694687	697392	-	CBZ49589.1			conserved hypothetical protein			NCLIV_000830	699	232	
gene	protein_coding	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	698930	700189	+							NCLIV_000840	1260		
CDS	with_protein	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	698930	700189	+	CBZ49590.1			thioredoxin h, related			NCLIV_000840	321	106	
gene	tRNA	GCA_000208865.2	Primary Assembly	chromosome	Ia	FR823380.1	701765	701836	-							NCLIV_t010004	72		
