# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	72336	73582	+	CDR10378.1			MYND finger protein, putative			PCHAS_010170	786	261	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	74559	75512	+							PCHAS_010180	954		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	74559	75512	+	CDR10381.1			liver merozoite formation protein, putative			PCHAS_010180	954	317	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	76082	79257	-							PCHAS_010190	3176		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	76082	79257	-	CDR10382.1			elongation factor G, putative			PCHAS_010190	2820	939	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	79947	81101	+							PCHAS_010200	1155		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	79947	81101	+	CDR10384.1			geranylgeranyltransferase, putative			PCHAS_010200	1155	384	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	81506	85882	-							PCHAS_010210	4377		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	81506	85882	-	CDR10387.1			conserved Plasmodium protein, unknown function			PCHAS_010210	3552	1183	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	88270	89640	-							PCHAS_010220	1371		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	88270	89640	-	CDR10388.1			conserved Plasmodium protein, unknown function			PCHAS_010220	1371	456	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	90254	92284	+							PCHAS_010230	2031		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	90254	92284	+	CDR10389.1			conserved Plasmodium protein, unknown function			PCHAS_010230	2031	676	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	92678	94081	-							PCHAS_010240	1404		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	92678	94081	-	CDR10391.1			conserved Plasmodium protein, unknown function			PCHAS_010240	1281	426	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	95914	97413	+							PCHAS_010250	1500		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	95914	97413	+	CDR10392.1			conserved Plasmodium protein, unknown function			PCHAS_010250	1500	499	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	98633	100099	-							PCHAS_010260	1467		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	98633	100099	-	CDR10394.1			conserved Plasmodium protein, unknown function			PCHAS_010260	1467	488	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	102347	103771	+							PCHAS_010270	1425		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	102347	103771	+	CDR10395.1			mitochondrial chaperone BCS1, putative			PCHAS_010270	1425	474	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	104403	105941	-							PCHAS_010280	1539		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	104403	105941	-	CDR10397.1			dihydroorotate dehydrogenase, putative			PCHAS_010280	1539	512	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	107195	109855	-							PCHAS_010290	2661		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	107195	109855	-	CDR10399.1			trophozoite exported protein 1, putative			PCHAS_010290	2661	886	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	112821	114143	+							PCHAS_010300	1323		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	112821	114143	+	CDR10400.1			cation/H+ antiporter, putative			PCHAS_010300	1323	440	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	114806	120604	-							PCHAS_010310	5799		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	114806	120604	-	CDR10402.1			conserved Plasmodium protein, unknown function			PCHAS_010310	5511	1836	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	122279	123703	+							PCHAS_010320	1425		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	122279	123703	+	CDR10403.1			phenylalanine--tRNA ligase, putative			PCHAS_010320	1425	474	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	123818	131500	-							PCHAS_010330	7683		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	123818	131500	-	CDR10405.1			conserved Plasmodium protein, unknown function			PCHAS_010330	5502	1833	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	132252	133370	-							PCHAS_010340	1119		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	132252	133370	-	CDR10407.1			conserved Plasmodium protein, unknown function			PCHAS_010340	1119	372	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	134579	138775	-							PCHAS_010350	4197		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	134579	138775	-	CDR10408.1			conserved Plasmodium protein, unknown function			PCHAS_010350	4197	1398	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	139816	144831	-							PCHAS_010360	5016		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	139816	144831	-	CDR10409.1			SPE2-interacting protein, putative			PCHAS_010360	5016	1671	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	148525	149233	+							PCHAS_010370	709		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	148525	149233	+	CDR10411.1			mitochondrial ribosomal protein L41 precursor, putative			PCHAS_010370	282	93	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	149900	151840	+							PCHAS_010380	1941		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	149900	151840	+	CDR10412.1			conserved Plasmodium protein, unknown function			PCHAS_010380	1941	646	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	152629	153690	+							PCHAS_010390	1062		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	152629	153690	+	CDR10414.1			conserved Plasmodium protein, unknown function			PCHAS_010390	582	193	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	156457	162777	+							PCHAS_010400	6321		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	156457	162777	+	CDR10415.1			conserved Plasmodium protein, unknown function			PCHAS_010400	6000	1999	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	163321	164757	-							PCHAS_010410	1437		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	163321	164757	-	CDR10416.1			glyoxalase I, putative			PCHAS_010410	930	309	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	165524	169657	-							PCHAS_010420	4134		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	165524	169657	-	CDR10418.1			RAP protein, putative			PCHAS_010420	4134	1377	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	170463	171047	-							PCHAS_010430	585		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	170463	171047	-	CDR10419.1			conserved Plasmodium protein, unknown function			PCHAS_010430	285	94	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	171704	172288	+							PCHAS_010440	585		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	171704	172288	+	CDR10421.1			50S ribosomal protein L24, putative			PCHAS_010440	585	194	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	175567	177741	+							PCHAS_010450	2175		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	175567	177741	+	CDR10422.1			RNA-binding protein, putative			PCHAS_010450	2175	724	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	178689	180034	-							PCHAS_010460	1346		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	178689	180034	-	CDR10424.1			conserved Plasmodium protein, unknown function			PCHAS_010460	636	211	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	180881	182333	+							PCHAS_010470	1453		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	180881	182333	+	CDR10425.1			serine/threonine protein kinase, putative			PCHAS_010470	1062	353	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	182921	183394	-							PCHAS_010480	474		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	182921	183394	-	CDR10427.1			calcium-binding protein, putative			PCHAS_010480	474	157	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	183598	185573	-							PCHAS_010490	1976		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	183598	185573	-	CDR10428.1			cyclin dependent kinase binding protein, putative			PCHAS_010490	1779	592	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	186133	191923	-							PCHAS_010500	5791		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	186133	191923	-	CDR10429.1			nucleoside diphosphate kinase, putative			PCHAS_010500	5010	1669	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	193780	194553	+							PCHAS_010510	774		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	193780	194553	+	CDR10431.1			conserved Plasmodium protein, unknown function			PCHAS_010510	774	257	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	195075	200609	-							PCHAS_010520	5535		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	195075	200609	-	CDR10432.1			DNA repair protein RAD50, putative			PCHAS_010520	5535	1844	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	203233	204703	+							PCHAS_010530	1471		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	203233	204703	+	CDR10433.1			long chain polyunsaturated fatty acid elongation enzyme, putative			PCHAS_010530	867	288	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	205309	208005	-							PCHAS_010540	2697		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	205309	208005	-	CDR10435.1			conserved Plasmodium protein, unknown function			PCHAS_010540	2697	898	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	210495	212620	+							PCHAS_010550	2126		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	210495	212620	+	CDR10437.1			RNA-binding protein, putative			PCHAS_010550	1626	541	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	213568	214499	-							PCHAS_010560	932		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	213568	214499	-	CDR10438.1			ubiquitin-conjugating enzyme E2, putative			PCHAS_010560	450	149	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	216109	216891	-							PCHAS_010570	783		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	216109	216891	-	CDR10440.1			conserved Plasmodium protein, unknown function			PCHAS_010570	375	124	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	217887	220308	-							PCHAS_010580	2422		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	217887	220308	-	CDR10441.1			polypyrimidine tract binding protein, putative			PCHAS_010580	1953	650	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	222121	227525	-							PCHAS_010590	5405		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	222121	227525	-	CDR10443.1			conserved Plasmodium protein, unknown function			PCHAS_010590	5277	1758	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	230135	234648	+							PCHAS_010600	4514		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	230135	234648	+	CDR10444.1			coatomer alpha subunit, putative			PCHAS_010600	4161	1386	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	235612	236262	-							PCHAS_010610	651		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	235612	236262	-	CDR10446.1			glutaredoxin-like protein			PCHAS_010610	651	216	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	238485	241289	+							PCHAS_010620	2805		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	238485	241289	+	CDR10448.1			translation initiation factor IF-2, putative			PCHAS_010620	2805	934	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	242207	245181	+							PCHAS_010630	2975		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	242207	245181	+	CDR10450.1			MYND finger protein, putative			PCHAS_010630	1422	473	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	245717	247003	-							PCHAS_010640	1287		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	245717	247003	-	CDR10451.1			RING zinc finger protein, putative			PCHAS_010640	1152	383	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	248018	249430	+							PCHAS_010650	1413		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	248018	249430	+	CDR10453.1			uroporphyrinogen III decarboxylase, putative			PCHAS_010650	1263	420	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	249906	253182	-							PCHAS_010660	3277		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	249906	253182	-	CDR10454.1			G-protein associated signal transduction protein, putative			PCHAS_010660	1902	633	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	254344	255786	+							PCHAS_010670	1443		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	254344	255786	+	CDR10456.1			para-hydroxybenzoate--polyprenyltransferase, putative			PCHAS_010670	1443	480	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	256076	258830	-							PCHAS_010680	2755		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	256076	258830	-	CDR10458.1			conserved Plasmodium protein, unknown function			PCHAS_010680	2247	748	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	263281	269610	+							PCHAS_010690	6330		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	263281	269610	+	CDR10459.1			conserved Plasmodium protein, unknown function			PCHAS_010690	6330	2109	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	270440	272248	-							PCHAS_010700	1809		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	270440	272248	-	CDR10460.1			GTP-binding protein, putative			PCHAS_010700	1653	550	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	273110	275446	+							PCHAS_010710	2337		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	273110	275446	+	CDR10462.1			conserved Plasmodium protein, unknown function			PCHAS_010710	2337	778	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	275708	277908	-							PCHAS_010720	2201		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	275708	277908	-	CDR10463.1			conserved Plasmodium protein, unknown function			PCHAS_010720	1050	349	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	278458	281931	+							PCHAS_010730	3474		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	278458	281931	+	CDR10465.1			conserved Plasmodium protein, unknown function			PCHAS_010730	3474	1157	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	282060	282954	-							PCHAS_010740	895		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	282060	282954	-	CDR10466.1			conserved Plasmodium protein, unknown function			PCHAS_010740	477	158	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	283385	286435	+							PCHAS_010750	3051		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	283385	286435	+	CDR10467.1			conserved Plasmodium protein, unknown function			PCHAS_010750	3051	1016	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	286969	288339	+							PCHAS_010755	1371		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	286969	288339	+	CDR10469.1			sorting assembly machinery 50 kDa subunit, putative			PCHAS_010755	1371	456	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	288785	289214	-							PCHAS_010760	430		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	288785	289214	-	CDR10471.1			conserved Plasmodium protein, unknown function			PCHAS_010760	321	106	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	290260	291071	-							PCHAS_010770	812		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	290260	291071	-	CDR10472.1			proteasome subunit alpha type 2, putative			PCHAS_010770	708	235	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	292814	293771	+							PCHAS_010780	958		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	292814	293771	+	CDR10473.1			conserved Plasmodium protein, unknown function			PCHAS_010780	603	200	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	295157	296874	+							PCHAS_010790	1718		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	295157	296874	+	CDR10474.1			chaperone, putative			PCHAS_010790	1632	543	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	299000	300244	+							PCHAS_010800	1245		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	299000	300244	+	CDR10477.1			ornithine aminotransferase, putative			PCHAS_010800	1245	414	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	301362	304112	+							PCHAS_010810	2751		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	301362	304112	+	CDR10478.1			conserved Plasmodium protein, unknown function			PCHAS_010810	2592	863	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	306076	322299	+							PCHAS_010820	16224		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	306076	322299	+	CDR10481.1			conserved Plasmodium protein, unknown function			PCHAS_010820	16224	5407	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	322886	324590	-							PCHAS_010830	1705		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	322886	324590	-	CDR10482.1			permease, putative			PCHAS_010830	1017	338	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	326071	327580	+							PCHAS_010840	1510		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	326071	327580	+	CDR10483.1			citrate synthase-like protein, putative			PCHAS_010840	1329	442	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	328686	331016	+							PCHAS_010850	2331		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	328686	331016	+	CDR10485.1			conserved Plasmodium protein, unknown function			PCHAS_010850	2178	725	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	331440	333224	-							PCHAS_010860	1785		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	331440	333224	-	CDR10487.1			mitochondrial cardiolipin synthase, putative			PCHAS_010860	1785	594	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	334324	338714	+							PCHAS_010870	4391		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	334324	338714	+	CDR10488.1			conserved Plasmodium protein, unknown function			PCHAS_010870	3336	1111	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	340532	345433	+							PCHAS_010880	4902		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	340532	345433	+	CDR10490.1			conserved Plasmodium protein, unknown function			PCHAS_010880	4707	1568	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	346367	347593	-							PCHAS_010890	1227		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	346367	347593	-	CDR10491.1			palmitoyltransferase, putative			PCHAS_010890	855	284	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	350466	355637	+							PCHAS_010900	5172		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	350466	355637	+	CDR10493.1			conserved Plasmodium protein, unknown function			PCHAS_010900	5172	1723	
gene	protein_coding	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	356297	357464	+							PCHAS_010910	1168		
CDS	with_protein	GCA_900002335.1	Primary Assembly	chromosome	1	LK022878.1	356297	357464	+	CDR10494.1			mitochondrial ribosomal protein L19 precursor, putative			PCHAS_010910	957	318	
