# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	58779	59012	+	EUD69146.1			small nuclear ribonucleoprotein			C922_00009	234	77	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	60079	61029	-							C922_00010	951		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	60079	61029	-			EUD69147.1	L-lactate dehydrogenase			C922_00010	951		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	60079	61029	-	EUD69147.1			L-lactate dehydrogenase			C922_00010	951	316	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	62940	64924	+							C922_00011	1985		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	62940	64924	+			EUD69148.1	dihydrofolate synthase/folylpolyglutamate synthase			C922_00011	1560		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	62940	64924	+	EUD69148.1			dihydrofolate synthase/folylpolyglutamate synthase			C922_00011	1560	519	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	65526	66315	-							C922_00012	790		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	65526	66315	-			EUD69149.1	synaptobrevin like YKT6			C922_00012	663		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	65526	66315	-	EUD69149.1			synaptobrevin like YKT6			C922_00012	663	220	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	67512	70730	-							C922_00013	3219		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	67512	70730	-			EUD69150.1	hypothetical protein			C922_00013	3033		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	67512	70730	-	EUD69150.1			hypothetical protein			C922_00013	3033	1010	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	71640	75670	+							C922_00014	4031		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	71640	75670	+			EUD69151.1	hypothetical protein			C922_00014	3117		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	71640	75670	+	EUD69151.1			hypothetical protein			C922_00014	3117	1038	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	76081	77264	-							C922_00015	1184		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	76081	77264	-			EUD69152.1	hypothetical protein			C922_00015	573		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	76081	77264	-	EUD69152.1			hypothetical protein			C922_00015	573	190	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	79202	92336	+							C922_00016	13135		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	79202	92336	+			EUD69153.1	hypothetical protein			C922_00016	12735		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	79202	92336	+	EUD69153.1			hypothetical protein			C922_00016	12735	4244	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	93086	94870	+							C922_00017	1785		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	93086	94870	+			EUD69154.1	hypothetical protein			C922_00017	1416		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	93086	94870	+	EUD69154.1			hypothetical protein			C922_00017	1416	471	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	95377	96963	-							C922_00018	1587		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	95377	96963	-			EUD69155.1	hypothetical protein			C922_00018	1587		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	95377	96963	-	EUD69155.1			hypothetical protein			C922_00018	1587	528	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	101346	104933	+							C922_00019	3588		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	101346	104933	+			EUD69156.1	hypothetical protein			C922_00019	3588		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	101346	104933	+	EUD69156.1			hypothetical protein			C922_00019	3588	1195	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	105111	106388	-							C922_00020	1278		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	105111	106388	-			EUD69157.1	hypothetical protein			C922_00020	1278		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	105111	106388	-	EUD69157.1			hypothetical protein			C922_00020	1278	425	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	107204	110533	+							C922_00021	3330		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	107204	110533	+			EUD69158.1	hypothetical protein			C922_00021	3330		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	107204	110533	+	EUD69158.1			hypothetical protein			C922_00021	3330	1109	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	111527	112785	-							C922_00022	1259		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	111527	112785	-			EUD69159.1	hypothetical protein			C922_00022	912		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	111527	112785	-	EUD69159.1			hypothetical protein			C922_00022	912	303	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	115658	116944	-							C922_00023	1287		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	115658	116944	-			EUD69160.1	hypothetical protein			C922_00023	1287		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	115658	116944	-	EUD69160.1			hypothetical protein			C922_00023	1287	428	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	118101	119735	-							C922_00024	1635		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	118101	119735	-			EUD69161.1	hypothetical protein			C922_00024	1635		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	118101	119735	-	EUD69161.1			hypothetical protein			C922_00024	1635	544	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	122992	124255	+							C922_00025	1264		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	122992	124255	+			EUD69162.1	50S ribosomal protein L23Ae			C922_00025	666		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	122992	124255	+	EUD69162.1			50S ribosomal protein L23Ae			C922_00025	666	221	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	124663	125682	-							C922_00026	1020		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	124663	125682	-			EUD69163.1	hypothetical protein			C922_00026	1020		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	124663	125682	-	EUD69163.1			hypothetical protein			C922_00026	1020	339	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	127318	128167	+							C922_00027	850		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	127318	128167	+			EUD69164.1	V-type H+-transporting ATPase subunit G			C922_00027	366		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	127318	128167	+	EUD69164.1			V-type H+-transporting ATPase subunit G			C922_00027	366	121	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	130053	131034	+							C922_00028	982		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	130053	131034	+			EUD69165.1	50S ribosomal protein L9e			C922_00028	573		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	130053	131034	+	EUD69165.1			50S ribosomal protein L9e			C922_00028	573	190	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	132067	133075	+							C922_00029	1009		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	132067	133075	+			EUD69166.1	3R-hydroxymyristoyl ACP dehydrase			C922_00029	732		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	132067	133075	+	EUD69166.1			3R-hydroxymyristoyl ACP dehydrase			C922_00029	732	243	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	133172	134274	-							C922_00030	1103		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	133172	134274	-			EUD69167.1	hypothetical protein			C922_00030	426		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	133172	134274	-	EUD69167.1			hypothetical protein			C922_00030	426	141	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	134616	135043	-							C922_00031	428		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	134616	135043	-			EUD69168.1	hypothetical protein			C922_00031	291		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	134616	135043	-	EUD69168.1			hypothetical protein			C922_00031	291	96	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	137112	137607	-							C922_00032	496		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	137112	137607	-			EUD69169.1	hypothetical protein			C922_00032	312		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	137112	137607	-	EUD69169.1			hypothetical protein			C922_00032	312	103	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	139189	140238	+							C922_00033	1050		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	139189	140238	+			EUD69170.1	hypothetical protein			C922_00033	1050		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	139189	140238	+	EUD69170.1			hypothetical protein			C922_00033	1050	349	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	141036	142649	+							C922_00034	1614		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	141036	142649	+			EUD69171.1	hypothetical protein			C922_00034	1614		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	141036	142649	+	EUD69171.1			hypothetical protein			C922_00034	1614	537	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	142666	145542	-							C922_00035	2877		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	142666	145542	-			EUD69172.1	hypothetical protein			C922_00035	1929		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	142666	145542	-	EUD69172.1			hypothetical protein			C922_00035	1929	642	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	146366	147974	-							C922_00036	1609		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	146366	147974	-			EUD69173.1	hypothetical protein			C922_00036	1326		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	146366	147974	-	EUD69173.1			hypothetical protein			C922_00036	1326	441	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	150538	155084	+							C922_00037	4547		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	150538	155084	+			EUD69174.1	hypothetical protein			C922_00037	3873		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	150538	155084	+	EUD69174.1			hypothetical protein			C922_00037	3873	1290	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	156005	168169	-							C922_00038	12165		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	156005	168169	-			EUD69175.1	hypothetical protein			C922_00038	9963		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	156005	168169	-	EUD69175.1			hypothetical protein			C922_00038	9963	3320	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	170920	180097	-							C922_00039	9178		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	170920	180097	-			EUD69176.1	hypothetical protein			C922_00039	8640		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	170920	180097	-	EUD69176.1			hypothetical protein			C922_00039	8640	2879	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	184061	186335	-							C922_00040	2275		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	184061	186335	-			EUD69177.1	ectonucleoside triphosphate diphosphohydrolase 5/6			C922_00040	1683		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	184061	186335	-	EUD69177.1			ectonucleoside triphosphate diphosphohydrolase 5/6			C922_00040	1683	560	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	190260	191333	+							C922_00041	1074		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	190260	191333	+			EUD69178.1	hypothetical protein			C922_00041	1074		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	190260	191333	+	EUD69178.1			hypothetical protein			C922_00041	1074	357	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	193010	194217	-							C922_00042	1208		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	193010	194217	-			EUD69179.1	hypothetical protein			C922_00042	783		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	193010	194217	-	EUD69179.1			hypothetical protein			C922_00042	783	260	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	198577	201900	-							C922_00043	3324		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	198577	201900	-			EUD69180.1	hypothetical protein			C922_00043	3132		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	198577	201900	-	EUD69180.1			hypothetical protein			C922_00043	3132	1043	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	204167	206191	-							C922_00044	2025		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	204167	206191	-			EUD69181.1	hypothetical protein			C922_00044	2025		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	204167	206191	-	EUD69181.1			hypothetical protein			C922_00044	2025	674	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	207986	209629	+							C922_00045	1644		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	207986	209629	+			EUD69182.1	hypothetical protein			C922_00045	1644		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	207986	209629	+	EUD69182.1			hypothetical protein			C922_00045	1644	547	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	209917	210258	+							C922_00046	342		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	209917	210258	+			EUD69183.1	hypothetical protein			C922_00046	342		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	209917	210258	+	EUD69183.1			hypothetical protein			C922_00046	342	113	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	212207	214150	+							C922_00047	1944		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	212207	214150	+			EUD69184.1	hypothetical protein			C922_00047	1944		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	212207	214150	+	EUD69184.1			hypothetical protein			C922_00047	1944	647	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	215651	218479	-							C922_00048	2829		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	215651	218479	-			EUD69185.1	hypothetical protein			C922_00048	2829		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	215651	218479	-	EUD69185.1			hypothetical protein			C922_00048	2829	942	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	220157	223483	-							C922_00049	3327		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	220157	223483	-			EUD69186.1	hypothetical protein			C922_00049	2523		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	220157	223483	-	EUD69186.1			hypothetical protein			C922_00049	2523	840	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	224613	225623	-							C922_00050	1011		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	224613	225623	-			EUD69187.1	hypothetical protein			C922_00050	1011		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	224613	225623	-	EUD69187.1			hypothetical protein			C922_00050	1011	336	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	228541	230499	+							C922_00051	1959		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	228541	230499	+			EUD69188.1	hypothetical protein			C922_00051	1815		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	228541	230499	+	EUD69188.1			hypothetical protein			C922_00051	1815	604	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	231773	232279	+							C922_00052	507		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	231773	232279	+			EUD69189.1	hypothetical protein			C922_00052	507		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	231773	232279	+	EUD69189.1			hypothetical protein			C922_00052	507	168	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	232641	233726	-							C922_00053	1086		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	232641	233726	-			EUD69190.1	dihydroorotase			C922_00053	1086		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	232641	233726	-	EUD69190.1			dihydroorotase			C922_00053	1086	361	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	234776	236865	+							C922_00054	2090		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	234776	236865	+			EUD69191.1	hypothetical protein			C922_00054	1104		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	234776	236865	+	EUD69191.1			hypothetical protein			C922_00054	1104	367	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	237448	240043	-							C922_00055	2596		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	237448	240043	-			EUD69192.1	DNA-directed RNA polymerase subunit alpha			C922_00055	2403		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	237448	240043	-	EUD69192.1			DNA-directed RNA polymerase subunit alpha			C922_00055	2403	800	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	241700	243881	+							C922_00056	2182		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	241700	243881	+			EUD69193.1	protein disulfide-isomerase			C922_00056	1632		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	241700	243881	+	EUD69193.1			protein disulfide-isomerase			C922_00056	1632	543	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	244529	245561	+							C922_00057	1033		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	244529	245561	+			EUD69194.1	hypothetical protein			C922_00057	660		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	244529	245561	+	EUD69194.1			hypothetical protein			C922_00057	660	219	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	245800	249456	-							C922_00058	3657		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	245800	249456	-			EUD69195.1	hypothetical protein			C922_00058	3321		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	245800	249456	-	EUD69195.1			hypothetical protein			C922_00058	3321	1106	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	249925	252937	-							C922_00059	3013		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	249925	252937	-			EUD69196.1	hypothetical protein			C922_00059	1545		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	249925	252937	-	EUD69196.1			hypothetical protein			C922_00059	1545	514	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	253902	258776	-							C922_00060	4875		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	253902	258776	-			EUD69197.1	hypothetical protein			C922_00060	4875		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	253902	258776	-	EUD69197.1			hypothetical protein			C922_00060	4875	1624	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	260387	261650	+							C922_00061	1264		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	260387	261650	+			EUD69198.1	hypothetical protein			C922_00061	783		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	260387	261650	+	EUD69198.1			hypothetical protein			C922_00061	783	260	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	262183	263402	-							C922_00062	1220		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	262183	263402	-			EUD69199.1	hypothetical protein			C922_00062	621		partial
CDS	with_protein	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	262183	263402	-	EUD69199.1			hypothetical protein			C922_00062	621	206	
gene	protein_coding	GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	263951	270124	+							C922_00063	6174		partial
mRNA		GCA_000524495.1	Primary Assembly	unplaced scaffold		KI965460.1	263951	270124	+			EUD69200.1	hypothetical protein			C922_00063	5895		partial
