# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670307.1	234775	236125	-							EAH_00000420	1351		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670307.1	234775	236125	-	CDI76064.1			hypothetical protein, conserved			EAH_00000420	927	308	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670307.1	239120	246439	-							EAH_00000430	7320		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670307.1	239120	246439	-	CDI76065.1			hypothetical protein, conserved			EAH_00000430	7320	2439	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	6018	12044	+							EAH_00016050	6027		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	6018	12044	+	CDI76068.1			hypothetical protein, conserved			EAH_00016050	4656	1551	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	12831	15505	-							EAH_00016060	2675		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	12831	15505	-	CDI76069.1			hypothetical protein, conserved			EAH_00016060	732	243	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	19104	23396	+							EAH_00016070	4293		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	19104	23396	+	CDI76070.1			Pre-rRNA-processing protein TSR1 like protein, related			EAH_00016070	2694	897	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	24480	27762	-							EAH_00016080	3283		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	24480	27762	-	CDI76071.1			hypothetical protein, conserved			EAH_00016080	2439	812	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	31650	32724	+							EAH_00016090	1075		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	31650	32724	+	CDI76072.1			hypothetical protein, conserved			EAH_00016090	555	184	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	33773	39173	-							EAH_00016100	5401		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	33773	39173	-	CDI76073.1			hypothetical protein, conserved			EAH_00016100	3516	1171	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	46653	55713	+							EAH_00016110	9061		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	46653	55713	+	CDI76075.1			hypothetical protein, conserved			EAH_00016110	4842	1613	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	56203	57478	+							EAH_00016120	1276		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	56203	57478	+	CDI76076.1			hypothetical protein, conserved			EAH_00016120	603	200	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	61763	64198	-							EAH_00016130	2436		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	61763	64198	-	CDI76077.1			hypothetical protein, conserved			EAH_00016130	2436	811	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	64755	66723	+							EAH_00016140	1969		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	64755	66723	+	CDI76078.1			hypothetical protein, conserved			EAH_00016140	1263	420	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	69847	71442	+							EAH_00016150	1596		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670308.1	69847	71442	+	CDI76079.1			Carbohydrate-binding module family 20 protein, related			EAH_00016150	1596	531	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670309.1	1342	2974	-							EAH_00053640	1633		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670309.1	1342	2974	-	CDI76080.1			hypothetical protein, conserved			EAH_00053640	855	284	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670309.1	4095	4604	+							EAH_00053650	510		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670309.1	4095	4604	+	CDI76081.1			adenylate kinase, putative			EAH_00053650	510	169	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	266	2232	-							EAH_00053720	1967		partial
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	266	2232	-	CDI76083.1			hypothetical protein			EAH_00053720	1131	377	partial
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	3972	6728	-							EAH_00053730	2757		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	3972	6728	-	CDI76084.1			hypothetical protein, conserved			EAH_00053730	1347	448	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	7394	10592	+							EAH_00053740	3199		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670310.1	7394	10592	+	CDI76085.1			DnaJ domain-containing protein, putative			EAH_00053740	759	252	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670311.1	908	4528	+							EAH_00053770	3621		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670311.1	908	4528	+	CDI76086.1			hypothetical protein, conserved			EAH_00053770	3621	1206	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670311.1	5936	8582	+							EAH_00053780	2647		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670311.1	5936	8582	+	CDI76087.1			hypothetical protein, conserved			EAH_00053780	984	327	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670312.1	4907	11784	-							EAH_00053790	6878		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670312.1	4907	11784	-	CDI76089.1			alpha-galactosidase A, putative			EAH_00053790	2460	819	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670313.1	138	6398	-							EAH_00053820	6261		partial
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670313.1	138	6398	-	CDI76092.1			succinate dehydrogenase (ubiquinone) flavoprotein subunit, mitochondrial, putative			EAH_00053820	1290	430	partial
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670313.1	7107	8541	+							EAH_00053830	1435		partial
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670313.1	7107	8541	+	CDI76095.1			DEAD/DEAH box helicase, putative			EAH_00053830	1104	368	partial
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	3089	8275	+							EAH_00016160	5187		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	3089	8275	+	CDI76097.1			centrosomal protein, putative			EAH_00016160	1896	631	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	10038	14509	-							EAH_00016170	4472		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	10038	14509	-	CDI76098.1			hypothetical protein, conserved			EAH_00016170	2823	940	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	16404	17316	-							EAH_00016180	913		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	16404	17316	-	CDI76099.1			60S Ribosomal protein L36, putative			EAH_00016180	321	106	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	17898	19966	+							EAH_00016190	2069		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	17898	19966	+	CDI76100.1			bystin, putative			EAH_00016190	1338	445	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	23051	24362	-							EAH_00016200	1312		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	23051	24362	-	CDI76101.1			hypothetical protein, conserved			EAH_00016200	450	149	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	25430	26903	+							EAH_00016210	1474		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	25430	26903	+	CDI76102.1			hypothetical protein, conserved			EAH_00016210	564	187	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	28408	29958	-							EAH_00016220	1551		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	28408	29958	-	CDI76103.1			cysteine proteinase, putative			EAH_00016220	1551	516	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	33388	39460	+							EAH_00016230	6073		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	33388	39460	+	CDI76104.1			helicase conserved C-terminal domain-containing protein, putative			EAH_00016230	4029	1342	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	40171	43321	-							EAH_00016240	3151		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	40171	43321	-	CDI76105.1			hypothetical protein, conserved			EAH_00016240	1656	551	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	47388	48603	-							EAH_00016250	1216		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	47388	48603	-	CDI76106.1			hypothetical protein			EAH_00016250	651	216	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	51295	53502	+							EAH_00016260	2208		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	51295	53502	+	CDI76107.1			hypothetical protein, conserved			EAH_00016260	1887	628	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	55912	57873	+							EAH_00016270	1962		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	55912	57873	+	CDI76108.1			transporter, putative			EAH_00016270	1962	653	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	59953	68870	-							EAH_00016280	8918		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670314.1	59953	68870	-	CDI76109.1			mismatch repair protein, putative			EAH_00016280	3978	1325	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670316.1	1368	4232	+							EAH_00053890	2865		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670316.1	1368	4232	+	CDI76113.1			proteasome subunit alpha type 3, putative			EAH_00053890	780	259	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670316.1	5581	9180	+							EAH_00053900	3600		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670316.1	5581	9180	+	CDI76114.1			hypothetical protein, conserved			EAH_00053900	3408	1135	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670317.1	612	3121	+							EAH_00053940	2510		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670317.1	612	3121	+	CDI76117.1			hypothetical protein, conserved			EAH_00053940	1257	418	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670317.1	6403	8238	+							EAH_00053950	1836		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670317.1	6403	8238	+	CDI76118.1			hypothetical protein, conserved			EAH_00053950	1131	376	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670318.1	2	453	-							EAH_00053960	452		partial
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670318.1	2	453	-	CDI76120.1			hypothetical protein			EAH_00053960	452	151	partial
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670318.1	1110	7394	-							EAH_00053970	6285		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670318.1	1110	7394	-	CDI76121.1			splicing factor 3B subunit 2, putative			EAH_00053970	2292	763	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	2	26502	-							EAH_00016290	26501		partial
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	2	26502	-	CDI76122.1			hypothetical protein			EAH_00016290	16230	5410	partial
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	27545	31118	+							EAH_00016300	3574		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	27545	31118	+	CDI76123.1			TPR domain-containing protein, putative			EAH_00016300	2514	837	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	31783	34479	-							EAH_00016310	2697		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	31783	34479	-	CDI76124.1			pyridoxal phosphate phosphatase, putative			EAH_00016310	1212	403	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	34811	40541	+							EAH_00016320	5731		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	34811	40541	+	CDI76125.1			hypothetical protein, conserved			EAH_00016320	2835	944	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	40767	41177	-							EAH_00016330	411		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	40767	41177	-	CDI76126.1			hypothetical protein			EAH_00016330	411	136	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	42360	46535	-							EAH_00016340	4176		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	42360	46535	-	CDI76127.1			hypothetical protein			EAH_00016340	2613	870	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	49586	50384	+							EAH_00016350	799		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	49586	50384	+	CDI76128.1			hypothetical protein			EAH_00016350	375	124	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	50912	55486	-							EAH_00016360	4575		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	50912	55486	-	CDI76129.1			hypothetical protein, conserved			EAH_00016360	2598	865	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	55713	56287	-							EAH_00016370	575		
CDS	with_protein	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	55713	56287	-	CDI76130.1			hypothetical protein			EAH_00016370	411	136	
gene	protein_coding	GCA_000499425.1	Primary Assembly	unplaced scaffold		HG670319.1	56943	59812	-							EAH_00016380	2870		
