# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	89677	92988	+							ETH_00004635	3312		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	89677	92988	+	CDJ36934.1			hypothetical protein, conserved			ETH_00004635	2040	679	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	95355	95897	-							ETH_00004640	543		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	95355	95897	-	CDJ36935.1			hypothetical protein, conserved			ETH_00004640	543	180	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	104803	111477	+							ETH_00004645	6675		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	104803	111477	+	CDJ36936.1			hypothetical protein, conserved			ETH_00004645	2502	833	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	112178	113953	-							ETH_00004650	1776		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	112178	113953	-	CDJ36937.1			GPI-anchor transamidase, putative			ETH_00004650	1776	591	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	116503	118884	-							ETH_00004655	2382		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	116503	118884	-	CDJ36938.1			zinc finger (C3HC4 RING finger) protein, putative			ETH_00004655	2382	793	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	120359	124935	-							ETH_00004660	4577		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	120359	124935	-	CDJ36939.1			hypothetical protein, conserved			ETH_00004660	2448	815	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	125529	128351	+							ETH_00004665	2823		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	125529	128351	+	CDJ36940.1			triosephosphate isomerase, putative			ETH_00004665	909	302	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	130304	135442	+							ETH_00004670	5139		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	130304	135442	+	CDJ36941.1			N6-adenosine-methyltransferase 70 kDa subunit, putative			ETH_00004670	2481	826	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	136184	138308	+							ETH_00004675	2125		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	136184	138308	+	CDJ36942.1			hypothetical protein, conserved			ETH_00004675	1908	635	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	140951	145881	+							ETH_00004680	4931		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	140951	145881	+	CDJ36943.1			DHHC zinc finger domain-containing protein, putative			ETH_00004680	2133	710	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	148137	151717	+							ETH_00004685	3581		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	148137	151717	+	CDJ36944.1			ribosomal protein L19, putative			ETH_00004685	1281	426	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	153305	155491	-							ETH_00004690	2187		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	153305	155491	-	CDJ36945.1			hypothetical protein, conserved			ETH_00004690	2187	728	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	158832	163426	+							ETH_00004695	4595		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	158832	163426	+	CDJ36946.1			Alpha amylase, catalytic domain containing protein, putative			ETH_00004695	2169	722	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	164631	169344	-							ETH_00004700	4714		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	164631	169344	-	CDJ36947.1			hypothetical protein, conserved			ETH_00004700	2187	728	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	169873	172878	-							ETH_00004705	3006		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	169873	172878	-	CDJ36948.1			hypothetical protein, conserved			ETH_00004705	1164	387	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	176420	177514	+							ETH_00004710	1095		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	176420	177514	+	CDJ36949.1			hypothetical protein, conserved			ETH_00004710	888	295	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	181177	183049	-							ETH_00004715	1873		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	181177	183049	-	CDJ36950.1			hypothetical protein, conserved			ETH_00004715	1167	388	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	185970	186604	+							ETH_00004720	635		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	185970	186604	+	CDJ36951.1			hypothetical protein			ETH_00004720	294	97	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	188638	193373	+							ETH_00004725	4736		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	188638	193373	+	CDJ36952.1			cullin family protein, putative			ETH_00004725	2475	824	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	193882	196462	-							ETH_00004730	2581		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	193882	196462	-	CDJ36953.1			hypothetical protein			ETH_00004730	2142	713	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	196556	198806	-							ETH_00004735	2251		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	196556	198806	-	CDJ36954.1			hypothetical protein, conserved			ETH_00004735	1509	502	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	199243	200421	-							ETH_00004740	1179		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	199243	200421	-	CDJ36955.1			hypothetical protein, conserved			ETH_00004740	978	325	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	208031	214598	+							ETH_00004745	6568		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	208031	214598	+	CDJ36956.1			hypothetical protein, conserved			ETH_00004745	3885	1294	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	216410	221569	+							ETH_00004750	5160		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	216410	221569	+	CDJ36957.1			Kinesin superfamily protein 16B, related			ETH_00004750	3012	1003	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	236652	241298	+							ETH_00004755	4647		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	236652	241298	+	CDJ36958.1			hypothetical protein, conserved			ETH_00004755	2715	904	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	245841	246614	+							ETH_00004760	774		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	245841	246614	+	CDJ36959.1			DNA polymerase , related			ETH_00004760	774	257	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	246859	253614	+							ETH_00004765	6756		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	246859	253614	+	CDJ36960.1			DNA polymerase , related			ETH_00004765	5244	1747	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	253956	257679	+							ETH_00004770	3724		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	253956	257679	+	CDJ36961.1			DNA polymerase zeta catalytic subunit, putative			ETH_00004770	1761	586	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	263083	265488	-							ETH_00004775	2406		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	263083	265488	-	CDJ36962.1			hypothetical protein, conserved			ETH_00004775	1569	522	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	270794	273858	+							ETH_00004780	3065		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	270794	273858	+	CDJ36963.1			hypothetical protein, conserved			ETH_00004780	2682	893	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	274861	277402	-							ETH_00004785	2542		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	274861	277402	-	CDJ36964.1			hypothetical protein, conserved			ETH_00004785	1449	482	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	278286	280722	+							ETH_00004790	2437		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	278286	280722	+	CDJ36965.1			mitochondrial carrier domain-containing protein, putative			ETH_00004790	2106	701	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	281683	281979	-							ETH_00004795	297		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	281683	281979	-	CDJ36966.1			hypothetical protein, conserved			ETH_00004795	297	98	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	290610	291729	-							ETH_00004800	1120		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	290610	291729	-	CDJ36967.1			histone H2A, putative			ETH_00004800	480	159	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	303053	305125	+							ETH_00004805	2073		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	303053	305125	+	CDJ36968.1			hypothetical protein, conserved			ETH_00004805	2073	690	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	308532	308753	-							ETH_00004810	222		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	308532	308753	-	CDJ36969.1			hypothetical protein			ETH_00004810	222	73	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	350092	351411	-							ETH_00004815	1320		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	350092	351411	-	CDJ36970.1			hypothetical protein, conserved			ETH_00004815	1320	439	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	362393	363461	-							ETH_00004820	1069		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	362393	363461	-	CDJ36971.1			hypothetical protein			ETH_00004820	966	321	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	363599	364204	-							ETH_00004825	606		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	363599	364204	-	CDJ36972.1			hypothetical protein, conserved			ETH_00004825	606	201	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	367073	368927	+							ETH_00004830	1855		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	367073	368927	+	CDJ36973.1			hypothetical protein, conserved			ETH_00004830	1524	507	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	370269	372666	+							ETH_00004835	2398		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	370269	372666	+	CDJ36974.1			hypothetical protein, conserved			ETH_00004835	1401	466	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	372745	375957	+							ETH_00004840	3213		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	372745	375957	+	CDJ36975.1			hypothetical protein, conserved			ETH_00004840	2328	775	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	381686	384038	-							ETH_00004845	2353		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	381686	384038	-	CDJ36976.1			hypothetical protein, conserved			ETH_00004845	1119	372	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	385147	393281	+							ETH_00004850	8135		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	385147	393281	+	CDJ36977.1			hypothetical protein			ETH_00004850	5622	1873	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	393351	401885	+							ETH_00004855	8535		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	393351	401885	+	CDJ36978.1			hypothetical protein			ETH_00004855	4332	1443	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	403601	406234	+							ETH_00004860	2634		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	403601	406234	+	CDJ36979.1			apical membrane antigen, putative			ETH_00004860	1617	538	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	407354	416261	-							ETH_00004865	8908		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	407354	416261	-	CDJ36980.1			axonemal inner arm I1 intermediate chain dynein IC138, putative			ETH_00004865	2562	853	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	417118	421895	+							ETH_00004870	4778		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	417118	421895	+	CDJ36981.1			hypothetical protein, conserved			ETH_00004870	2079	692	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	423548	425455	-							ETH_00004875	1908		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	423548	425455	-	CDJ36982.1			hypothetical protein, conserved			ETH_00004875	768	255	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	426647	428061	-							ETH_00004880	1415		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	426647	428061	-	CDJ36983.1			60S ribosomal protein L24, putative			ETH_00004880	651	216	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	428821	430776	-							ETH_00004885	1956		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	428821	430776	-	CDJ36984.1			GTP-binding protein, putative			ETH_00004885	1956	651	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	431500	432362	+							ETH_00004890	863		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	431500	432362	+	CDJ36985.1			ribosomal protein S15, putative			ETH_00004890	639	212	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	432588	434141	+							ETH_00004895	1554		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	432588	434141	+	CDJ36986.1			hypothetical protein, conserved			ETH_00004895	372	123	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	435706	440891	+							ETH_00004900	5186		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	435706	440891	+	CDJ36987.1			50S ribosomal protein L4, putative			ETH_00004900	1857	618	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	443943	445803	+							ETH_00004905	1861		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	443943	445803	+	CDJ36988.1			fatty acid elongation protein, putative			ETH_00004905	972	323	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	450287	462015	+							ETH_00004910	11729		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	450287	462015	+	CDJ36989.1			hypothetical protein			ETH_00004910	8640	2879	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	464032	464747	+							ETH_00004915	716		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	464032	464747	+	CDJ36990.1			hypothetical protein, conserved			ETH_00004915	300	99	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	467296	476476	+							ETH_00004920	9181		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	467296	476476	+	CDJ36991.1			SNF2 family N-terminal domain containing protein, putative			ETH_00004920	6717	2238	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	479168	481085	+							ETH_00004925	1918		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	479168	481085	+	CDJ36992.1			hypothetical protein, conserved			ETH_00004925	669	222	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	482145	482757	+							ETH_00004930	613		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	482145	482757	+	CDJ36993.1			hypothetical protein, conserved			ETH_00004930	339	112	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	483437	488131	-							ETH_00004935	4695		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	483437	488131	-	CDJ36994.1			hypothetical protein, conserved			ETH_00004935	4695	1564	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	491007	493193	-							ETH_00004940	2187		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	491007	493193	-	CDJ36995.1			Importin subunit alpha, related			ETH_00004940	1902	633	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	500879	503447	+							ETH_00004945	2569		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	500879	503447	+	CDJ36996.1			hypothetical protein, conserved			ETH_00004945	1929	642	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	504323	505045	-							ETH_00004950	723		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	504323	505045	-	CDJ36997.1			mitochondrial import inner membrane translocase subunit tim17, putative			ETH_00004950	600	199	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	505102	505983	-							ETH_00004955	882		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	505102	505983	-	CDJ36998.1			hypothetical protein, conserved			ETH_00004955	882	293	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	506478	507793	+							ETH_00004960	1316		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	506478	507793	+	CDJ36999.1			hypothetical protein, conserved			ETH_00004960	750	249	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	509795	515308	+							ETH_00004965	5514		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	509795	515308	+	CDJ37000.1			hypothetical protein			ETH_00004965	4956	1651	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	515510	516039	-							ETH_00004970	530		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	515510	516039	-	CDJ37001.1			Augmenter of liver regeneration, related			ETH_00004970	360	119	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	517411	520435	+							ETH_00004975	3025		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	517411	520435	+	CDJ37002.1			dihydroorotate dehydrogenase, putative			ETH_00004975	1245	414	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	522837	527025	+							ETH_00004980	4189		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	522837	527025	+	CDJ37003.1			hypothetical protein, conserved			ETH_00004980	2646	881	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	527496	533048	-							ETH_00004985	5553		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	527496	533048	-	CDJ37004.1			hypothetical protein, conserved			ETH_00004985	4068	1355	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	534308	538423	+							ETH_00004990	4116		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	534308	538423	+	CDJ37005.1			ubiquitin carboxyl-terminal hydrolase, putative			ETH_00004990	1950	649	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	538498	539839	-							ETH_00004995	1342		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	538498	539839	-	CDJ37006.1			hypothetical protein, conserved			ETH_00004995	714	237	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	545500	551662	-							ETH_00005000	6163		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	545500	551662	-	CDJ37007.1			Chromosome III, complete sequence, related			ETH_00005000	4026	1341	
gene	protein_coding	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	553884	560605	-							ETH_00005005	6722		
CDS	with_protein	GCA_000499545.1	Primary Assembly	unplaced scaffold		HG673746.1	553884	560605	-	CDJ37008.1			ATP-binding cassette sub-family F member 1, putative			ETH_00005005	2289	762	
