# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	88223	91992	+	SOV10202.1			conserved Plasmodium protein, unknown function			PADL01_0102200	3753	1250	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	92499	94724	+							PADL01_0102300	2226		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	92499	94724	+	SOV10203.1			transporter, putative			PADL01_0102300	2226	741	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	97878	99644	+							PADL01_0102400	1767		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	97878	99644	+	SOV10204.1			novel putative transporter 1			PADL01_0102400	1767	588	
gene	ncRNA	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	100491	100794	-							PADL01_0102500	304		
ncRNA	other	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	100491	100794	-				RNase MRP			PADL01_0102500	304		
gene	ncRNA	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	100883	101193	-							PADL01_0102600	311		
ncRNA	other	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	100883	101193	-							PADL01_0102600	311		
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	103275	103706	+							PADL01_0102700	432		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	103275	103706	+	SOV10205.1			conserved Plasmodium protein, unknown function			PADL01_0102700	432	143	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	104320	106026	-							PADL01_0102800	1707		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	104320	106026	-	SOV10206.1			conserved Plasmodium protein, unknown function			PADL01_0102800	1707	568	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	107140	107800	-							PADL01_0102900	661		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	107140	107800	-	SOV10207.1			cyclase-associated protein, putative			PADL01_0102900	489	162	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	108816	109387	-							PADL01_0103000	572		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	108816	109387	-	SOV10208.1			conserved Plasmodium protein, unknown function			PADL01_0103000	423	140	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	110304	111335	-							PADL01_0103100	1032		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	110304	111335	-	SOV10209.1			conserved Plasmodium protein, unknown function			PADL01_0103100	1032	343	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	112084	116138	-							PADL01_0103200	4055		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	112084	116138	-	SOV10210.1			conserved Plasmodium protein, unknown function			PADL01_0103200	3696	1231	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	120295	129357	+							PADL01_0103300	9063		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	120295	129357	+	SOV10211.1			asparagine-rich antigen Pfa35-2			PADL01_0103300	9063	3020	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	130624	133335	-							PADL01_0103400	2712		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	130624	133335	-	SOV10212.1			conserved Plasmodium protein, unknown function			PADL01_0103400	2499	832	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	134918	136273	+							PADL01_0103500	1356		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	134918	136273	+	SOV10213.1			DNA binding protein, putative			PADL01_0103500	1356	451	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	136961	139681	-							PADL01_0103600	2721		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	136961	139681	-	SOV10214.1			conserved Plasmodium protein, unknown function			PADL01_0103600	2721	906	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	141513	142664	-							PADL01_0103700	1152		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	141513	142664	-	SOV10215.1			vacuolar ATP synthase subunit c, putative			PADL01_0103700	1152	383	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	144301	145136	-							PADL01_0103800	836		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	144301	145136	-	SOV10216.1			conserved Plasmodium protein, unknown function			PADL01_0103800	639	212	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	146059	150067	-							PADL01_0103900	4009		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	146059	150067	-	SOV10217.1			calcium-transporting ATPase			PADL01_0103900	3729	1242	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	153014	153869	+							PADL01_0104000	856		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	153014	153869	+	SOV10218.1			pre-rRNA-processing protein TSR2, putative			PADL01_0104000	471	156	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	154659	158609	+							PADL01_0104100	3951		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	154659	158609	+	SOV10219.1			conserved Plasmodium protein, unknown function			PADL01_0104100	3951	1316	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	159114	159992	+							PADL01_0104200	879		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	159114	159992	+	SOV10220.1			conserved Plasmodium protein, unknown function			PADL01_0104200	879	292	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	160917	165086	+							PADL01_0104300	4170		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	160917	165086	+	SOV10221.1			small ribosomal subunit assembling AARP2 protein			PADL01_0104300	4170	1389	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	166517	168397	+							PADL01_0104400	1881		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	166517	168397	+	SOV10222.1			ras-related protein Rab-5C			PADL01_0104400	645	214	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	169640	171712	+							PADL01_0104500	2073		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	169640	171712	+	SOV10223.1			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative			PADL01_0104500	2073	690	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	172777	174056	+							PADL01_0104600	1280		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	172777	174056	+	SOV10224.1			centrin-1			PADL01_0104600	507	168	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	174368	176116	-							PADL01_0104700	1749		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	174368	176116	-	SOV10225.1			conserved Plasmodium protein, unknown function			PADL01_0104700	1749	582	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	176530	178550	+							PADL01_0104800	2021		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	176530	178550	+	SOV10226.1			carbon catabolite repressor protein 4, putative			PADL01_0104800	1014	337	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	178683	179982	-							PADL01_0104900	1300		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	178683	179982	-	SOV10227.1			probable protein, unknown function			PADL01_0104900	1200	399	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	181925	182386	+							PADL01_0105000	462		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	181925	182386	+	SOV10228.1			conserved Plasmodium protein, unknown function			PADL01_0105000	462	153	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	183331	188054	-							PADL01_0105100	4724		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	183331	188054	-	SOV10229.1			lipid/sterol:H+ symporter			PADL01_0105100	4254	1417	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	193144	196719	+							PADL01_0105200	3576		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	193144	196719	+	SOV10230.1			serine/threonine protein kinase, putative			PADL01_0105200	3576	1191	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	197347	198702	+							PADL01_0105300	1356		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	197347	198702	+	SOV10231.1			conserved Plasmodium membrane protein, unknown function			PADL01_0105300	1356	451	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	199511	202969	+							PADL01_0105400	3459		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	199511	202969	+	SOV10232.1			double-strand break repair protein MRE11, putative			PADL01_0105400	3459	1152	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	203300	204307	-							PADL01_0105500	1008		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	203300	204307	-	SOV10233.1			conserved Plasmodium protein, unknown function			PADL01_0105500	1008	335	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	205278	206399	-							PADL01_0105600	1122		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	205278	206399	-	SOV10234.1			proteasome subunit beta type-3,putative			PADL01_0105600	657	218	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	207517	209514	+							PADL01_0105700	1998		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	207517	209514	+	SOV10235.1			conserved Plasmodium protein, unknown function			PADL01_0105700	1998	665	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	213331	219861	+							PADL01_0105800	6531		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	213331	219861	+	SOV10236.1			conserved Plasmodium protein, unknown function			PADL01_0105800	6531	2176	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	220427	222159	-							PADL01_0105900	1733		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	220427	222159	-	SOV10237.1			mitochondrial carrier protein,putative			PADL01_0105900	924	307	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	224791	225297	+							PADL01_0106000	507		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	224791	225297	+	SOV10238.1			conserved Plasmodium protein, unknown function			PADL01_0106000	507	168	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	225616	227233	-							PADL01_0106100	1618		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	225616	227233	-	SOV10239.1			conserved Plasmodium protein, unknown function			PADL01_0106100	921	306	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	227943	231263	-							PADL01_0106200	3321		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	227943	231263	-	SOV10240.1			secreted ookinete protein, putative			PADL01_0106200	3027	1008	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	232697	235110	+							PADL01_0106300	2414		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	232697	235110	+	SOV10241.1			conserved Plasmodium protein, unknown function			PADL01_0106300	1083	360	
gene	ncRNA	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	236698	237309	-							PADL01_0106400	612		
ncRNA	other	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	236698	237309	-							PADL01_0106400	612		
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	237963	238637	+							PADL01_0106500	675		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	237963	238637	+	SOV10242.1			photosensitized INA-labeled protein 1, PhIL1, putative			PADL01_0106500	675	224	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	240150	243422	+							PADL01_0106600	3273		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	240150	243422	+	SOV10243.1			LCCL domain-containing protein			PADL01_0106600	3117	1038	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	244170	244868	-							PADL01_0106700	699		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	244170	244868	-	SOV10244.1			mRNA cleavage factor-like protein, putative			PADL01_0106700	699	232	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	246443	247533	-							PADL01_0106800	1091		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	246443	247533	-	SOV10245.1			fatty acid elongation protein, GNS1/SUR4 family, putative			PADL01_0106800	969	322	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	248860	249545	-							PADL01_0106900	686		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	248860	249545	-	SOV10246.1			tubulin-specific chaperone a, putative			PADL01_0106900	501	166	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	250708	251451	-							PADL01_0107000	744		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	250708	251451	-	SOV10247.1			N-acetyltransferase, putative			PADL01_0107000	468	155	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	252330	253119	-							PADL01_0107100	790		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	252330	253119	-	SOV10248.1			cold-shock protein, putative			PADL01_0107100	432	143	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	253592	254293	-							PADL01_0107200	702		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	253592	254293	-	SOV10249.1			conserved protein, unknown function			PADL01_0107200	552	183	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	255153	256856	+							PADL01_0107300	1704		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	255153	256856	+	SOV10250.1			phenylalanine--tRNA ligase alpha subunit			PADL01_0107300	1704	567	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	257725	260986	+							PADL01_0107400	3262		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	257725	260986	+	SOV10251.1			phosphatidate cytidylyltransferase, putative			PADL01_0107400	1797	598	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	261057	262320	+							PADL01_0107500	1264		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	261057	262320	+	SOV10252.1			conserved Plasmodium protein, unknown function			PADL01_0107500	504	167	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	263003	263767	+							PADL01_0107600	765		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	263003	263767	+	SOV10253.1			conserved Plasmodium protein, unknown function			PADL01_0107600	765	254	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	263930	266254	-							PADL01_0107700	2325		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	263930	266254	-	SOV10254.1			selenocysteine-specific elongation factor selB homologue, putative			PADL01_0107700	2325	774	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	266755	267180	+							PADL01_0107800	426		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	266755	267180	+	SOV10255.1			FAD-linked sulfhydryl oxidase ERV1, putative			PADL01_0107800	426	141	
gene	ncRNA	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	267368	267642	-							PADL01_0107900	275		
ncRNA	other	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	267368	267642	-				Plasmodium RNA of unknown function RUF5			PADL01_0107900	275		
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	268037	268843	-							PADL01_0108000	807		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	268037	268843	-	SOV10256.1			DNA-directed RNA polymerase 2, putative			PADL01_0108000	732	243	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	270295	276933	+							PADL01_0108100	6639		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	270295	276933	+	SOV10257.1			bromodomain protein, putative			PADL01_0108100	6522	2173	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	278714	284384	+							PADL01_0108200	5671		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	278714	284384	+	SOV10258.1			phosphatidylinositol-4-phosphate 5-kinase			PADL01_0108200	4899	1632	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	285900	287240	-							PADL01_0108300	1341		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	285900	287240	-	SOV10259.1			chromatin assembly factor 1 protein WD40 domain, putative			PADL01_0108300	1341	446	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	289933	291603	+							PADL01_0108400	1671		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	289933	291603	+	SOV10260.1			transcription initiation factor TFIIB, putative			PADL01_0108400	1104	367	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	292208	292765	-							PADL01_0108500	558		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	292208	292765	-	SOV10261.1			adenylate kinase-like protein 1			PADL01_0108500	558	185	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	293611	299038	-							PADL01_0108600	5428		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	293611	299038	-	SOV10262.1			kinesin-8,putative			PADL01_0108600	4827	1608	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	301547	302292	-							PADL01_0108700	746		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	301547	302292	-	SOV10263.1			conserved Plasmodium protein, unknown function			PADL01_0108700	294	97	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	302999	306256	-							PADL01_0108800	3258		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	302999	306256	-	SOV10264.1			replication factor c protein, putative			PADL01_0108800	3258	1085	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	307454	309664	+							PADL01_0108900	2211		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	307454	309664	+	SOV10265.1			conserved Plasmodium protein, unknown function			PADL01_0108900	2211	736	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	310951	312636	-							PADL01_0109000	1686		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	310951	312636	-	SOV10266.1			UMP-CMP kinase, putative			PADL01_0109000	1116	371	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	313760	314506	-							PADL01_0109100	747		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	313760	314506	-	SOV10267.1			conserved Plasmodium protein, unknown function			PADL01_0109100	747	248	
gene	protein_coding	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	314766	315119	-							PADL01_0109200	354		
CDS	with_protein	GCA_900097015.1	Primary Assembly	chromosome	1	LT969410.1	314766	315119	-	SOV10268.1			conserved Plasmodium protein, unknown function			PADL01_0109200	354	117	
