# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	37157	42148	-							BOVATA_000180	4992		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	37157	42148	-	GBE58525.1			hypothetical protein, conserved			BOVATA_000180	4914	1637	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	42772	43878	+							BOVATA_000190	1107		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	42772	43878	+	GBE58526.1			transmembrane 178A			BOVATA_000190	1107	368	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	44575	47240	+							BOVATA_000200	2666		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	44575	47240	+	GBE58527.1			proteasome-activating nucleotidase			BOVATA_000200	2589	862	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	47548	50202	+							BOVATA_000210	2655		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	47548	50202	+	GBE58528.1			patatin family protein			BOVATA_000210	2655	884	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	48454	48813	-							BOVATA_000220	360		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	48454	48813	-	GBE58529.1			conjugative transfer protein Ti, putative			BOVATA_000220	360	119	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	51060	52001	+							BOVATA_000230	942		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	51060	52001	+	GBE58530.1			hypothetical protein, conserved			BOVATA_000230	942	313	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	52074	52600	-							BOVATA_000240	527		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	52074	52600	-	GBE58531.1			myosin light chain MLC4			BOVATA_000240	423	140	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	52952	53672	-							BOVATA_000250	721		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	52952	53672	-	GBE58532.1			zinc C3HC4 type RING finger domain-containing protein			BOVATA_000250	600	199	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	54263	56244	-							BOVATA_000260	1982		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	54263	56244	-	GBE58533.1			glutamyl-tRNA amidotransferase			BOVATA_000260	1878	625	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	56366	57707	-							BOVATA_000270	1342		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	56366	57707	-	GBE58534.1			methionine adenosyltransferase			BOVATA_000270	1263	420	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	58355	58779	+							BOVATA_000280	425		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	58355	58779	+	GBE58535.1			60S ribosomal protein			BOVATA_000280	387	128	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	60110	63697	+							BOVATA_000290	3588		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	60110	63697	+	GBE58536.1			RNA-binding S1 domain-containing protein			BOVATA_000290	3552	1183	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	63814	66558	-							BOVATA_000300	2745		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	63814	66558	-	GBE58537.1			hypothetical protein			BOVATA_000300	2745	914	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	65522	66022	+							BOVATA_000310	501		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	65522	66022	+	GBE58538.1			carbon-nitrogen hydrolase, putative			BOVATA_000310	501	166	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	66395	67806	+							BOVATA_000320	1412		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	66395	67806	+	GBE58539.1			Piso0 005679, putative			BOVATA_000320	1113	370	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	66637	67752	-							BOVATA_000330	1116		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	66637	67752	-	GBE58540.1			hypothetical protein			BOVATA_000330	1116	371	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	68191	72815	-							BOVATA_000340	4625		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	68191	72815	-	GBE58541.1			hypothetical protein, conserved			BOVATA_000340	4317	1438	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	71466	72203	+							BOVATA_000350	738		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	71466	72203	+	GBE58542.1			hypothetical protein GTGU 04676, partial			BOVATA_000350	738	245	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	73939	77061	+							BOVATA_000360	3123		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	73939	77061	+	GBE58543.1			Glutamate Leucine Phenylalanine Valine dehydrogenase family protein			BOVATA_000360	3123	1040	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	77065	78119	-							BOVATA_000370	1055		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	77065	78119	-	GBE58544.1			dihydroorotase			BOVATA_000370	726	241	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	78662	80262	-							BOVATA_000380	1601		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	78662	80262	-	GBE58545.1			n-acetylglucosaminyl transferase component gpi1			BOVATA_000380	1491	496	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	80724	82808	-							BOVATA_000390	2085		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	80724	82808	-	GBE58546.1			kinase domain containing protein			BOVATA_000390	2085	694	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	83152	84579	+							BOVATA_000400	1428		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	83152	84579	+	GBE58547.1			mannose-6-phosphate isomerase			BOVATA_000400	1428	475	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	85496	86260	-							BOVATA_000410	765		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	85496	86260	-	GBE58548.1			hypothetical protein, conserved			BOVATA_000410	765	254	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	86925	88827	+							BOVATA_000420	1903		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	86925	88827	+	GBE58549.1			Extracellular matrix-binding ebh, putative			BOVATA_000420	1872	623	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	89106	89717	+							BOVATA_000430	612		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	89106	89717	+	GBE58550.1			hypothetical protein, conserved			BOVATA_000430	612	203	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	89752	99809	-							BOVATA_000440	10058		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	89752	99809	-	GBE58551.1			Extracellular matrix-binding ebh			BOVATA_000440	9765	3254	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	90913	91581	+							BOVATA_000450	669		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	90913	91581	+	GBE58552.1			hypothetical protein			BOVATA_000450	456	151	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	93889	94253	+							BOVATA_000460	365		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	93889	94253	+	GBE58553.1			DNA mismatch repair protein, putative			BOVATA_000460	339	112	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	101439	104273	-							BOVATA_000470	2835		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	101439	104273	-	GBE58554.1			hypothetical protein, conserved			BOVATA_000470	2835	944	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	105181	106159	-							BOVATA_000480	979		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	105181	106159	-	GBE58555.1			elongation factor Ts			BOVATA_000480	936	311	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	106909	112677	-							BOVATA_000490	5769		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	106909	112677	-	GBE58556.1			Sec7 domain-containing protein			BOVATA_000490	5730	1909	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	111334	111786	+							BOVATA_000500	453		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	111334	111786	+	GBE58557.1			nitrite reductase, putative			BOVATA_000500	453	150	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	113592	115940	+							BOVATA_000510	2349		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	113592	115940	+	GBE58558.1			prenyltransferase alpha			BOVATA_000510	2040	679	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	117783	119540	+							BOVATA_000520	1758		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	117783	119540	+	GBE58559.1			transcription factor with AP2 domain-containing protein			BOVATA_000520	1758	585	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	118647	121103	-							BOVATA_000530	2457		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	118647	121103	-	GBE58560.1			hypothetical protein			BOVATA_000530	1122	373	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	119847	120310	+							BOVATA_000540	464		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	119847	120310	+	GBE58561.1			phenylalanine tRNA beta subunit			BOVATA_000540	216	71	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	122066	124039	+							BOVATA_000550	1974		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	122066	124039	+	GBE58562.1			hypothetical protein, conserved			BOVATA_000550	1974	657	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	124166	130219	+							BOVATA_000560	6054		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	124166	130219	+	GBE58563.1			beta-tubulin cofactor D			BOVATA_000560	5394	1797	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	130255	130835	-							BOVATA_000570	581		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	130255	130835	-	GBE58564.1			cyclopropane-fatty-acyl-phospholipid synthase, putative			BOVATA_000570	546	181	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	131003	131611	+							BOVATA_000580	609		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	131003	131611	+	GBE58565.1			hypothetical protein, conserved			BOVATA_000580	609	202	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	131855	135779	+							BOVATA_000590	3925		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	131855	135779	+	GBE58566.1			kynurenine 3-monooxygenase and-related flavo monooxygenase family protein, putative			BOVATA_000590	3852	1283	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	136027	136918	-							BOVATA_000600	892		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	136027	136918	-	GBE58567.1			16S rRNA methyltransferase			BOVATA_000600	852	283	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	137187	138085	-							BOVATA_000610	899		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	137187	138085	-	GBE58568.1			PTS cellobiose-specific IIC component, putative			BOVATA_000610	825	274	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	138231	138875	+							BOVATA_000620	645		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	138231	138875	+	GBE58569.1			hypothetical protein, conserved			BOVATA_000620	645	214	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	139273	140088	+							BOVATA_000630	816		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	139273	140088	+	GBE58570.1			NAC domain-containing protein			BOVATA_000630	816	271	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	140232	141083	+							BOVATA_000640	852		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	140232	141083	+	GBE58571.1			glutaredoxin, putative			BOVATA_000640	852	283	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	140391	142298	-							BOVATA_000650	1908		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	140391	142298	-	GBE58572.1			signal recognition particle 68 kDa protein			BOVATA_000650	1797	598	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	142465	143771	-							BOVATA_000660	1307		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	142465	143771	-	GBE58573.1			hypothetical protein			BOVATA_000660	1071	356	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	144503	145237	+							BOVATA_000670	735		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	144503	145237	+	GBE58574.1			RAP domain-containing protein, putative			BOVATA_000670	735	244	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	145528	145875	-							BOVATA_000680	348		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	145528	145875	-	GBE58575.1			hypothetical protein, conserved			BOVATA_000680	348	115	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	145940	146792	-							BOVATA_000690	853		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	145940	146792	-	GBE58576.1			hypothetical protein, conserved			BOVATA_000690	816	271	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	147410	149515	+							BOVATA_000700	2106		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	147410	149515	+	GBE58577.1			ATP-binding cassette sub-family E member 1			BOVATA_000700	1848	615	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	149676	151499	+							BOVATA_000710	1824		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	149676	151499	+	GBE58578.1			30S ribosomal protein S10			BOVATA_000710	1824	607	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	151669	153861	-							BOVATA_000720	2193		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	151669	153861	-	GBE58579.1			tRNA threonylcarbamoyladenosine modification protein			BOVATA_000720	1929	642	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	151759	152430	+							BOVATA_000730	672		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	151759	152430	+	GBE58580.1			adenylate cyclase, putative			BOVATA_000730	582	193	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	153948	155786	+							BOVATA_000740	1839		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	153948	155786	+	GBE58581.1			sulfate ABC transporter permease			BOVATA_000740	1194	397	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	155388	156389	-							BOVATA_000750	1002		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	155388	156389	-	GBE58582.1			metal binding protein, putative			BOVATA_000750	966	321	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	157539	158336	+							BOVATA_000760	798		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	157539	158336	+	GBE58583.1			conjugal transfer protein, putative			BOVATA_000760	798	265	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	158433	160149	-							BOVATA_000770	1717		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	158433	160149	-	GBE58584.1			RIO1 family domain-containing protein			BOVATA_000770	1599	532	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	160919	162093	+							BOVATA_000780	1175		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	160919	162093	+	GBE58585.1			mitochondrial ribosomal protein L21			BOVATA_000780	990	329	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	163214	165065	-							BOVATA_000790	1852		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	163214	165065	-	GBE58586.1			hypothetical protein, conserved			BOVATA_000790	1770	589	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	165815	166399	+							BOVATA_000800	585		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	165815	166399	+	GBE58587.1			40S ribosomal protein			BOVATA_000800	585	194	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	165824	167912	-							BOVATA_000810	2089		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	165824	167912	-	GBE58588.1			oligomerization domain-containing protein, putative			BOVATA_000810	1428	475	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	168007	168962	-							BOVATA_000820	956		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	168007	168962	-	GBE58589.1			hypothetical protein, conserved			BOVATA_000820	759	252	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	170752	173504	-							BOVATA_000830	2753		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	170752	173504	-	GBE58590.1			Cell wall surface anchor family protein, putative			BOVATA_000830	2247	748	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	173590	174805	-							BOVATA_000840	1216		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	173590	174805	-	GBE58591.1			RNA recognition motif-containing protein			BOVATA_000840	1068	355	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	174893	176311	-							BOVATA_000850	1419		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	174893	176311	-	GBE58592.1			23S rRNA methyltransferase			BOVATA_000850	1419	472	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	176917	177310	+							BOVATA_000860	394		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	176917	177310	+	GBE58593.1			40S ribosomal protein			BOVATA_000860	330	109	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	177948	182663	-							BOVATA_000870	4716		
CDS	with_protein	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	177948	182663	-	GBE58594.1			Ribosome-binding protein 1			BOVATA_000870	4716	1571	
gene	protein_coding	GCA_002897235.1	Primary Assembly	unplaced scaffold		BDSA01000001.1	183193	191163	-							BOVATA_000880	7971		
