# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	83949	87437	+							BBBOND_0100320	3489		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	83949	87437	+	CDR93703.1			hypothetical protein, conserved			BBBOND_0100320	3411	1136	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	87514	91086	-							BBBOND_0100330	3573		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	87514	91086	-	CDR93704.1			phospholipid-translocating P-type ATPase, putative			BBBOND_0100330	3501	1166	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	92024	95361	+							BBBOND_0100340	3338		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	92024	95361	+	CDR93705.1			DNA gyrase A subunit, putative			BBBOND_0100340	3267	1088	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	96394	97248	+							BBBOND_0100350	855		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	96394	97248	+	CDR93706.1			hypothetical protein			BBBOND_0100350	855	284	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	98324	99133	-							BBBOND_0100360	810		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	98324	99133	-	CDR93707.1			hypothetical protein			BBBOND_0100360	810	269	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	100601	100834	+							BBBOND_0100370	234		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	100601	100834	+	CDR93708.1			hypothetical protein			BBBOND_0100370	234	77	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	101240	102286	+							BBBOND_0100380	1047		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	101240	102286	+	CDR93709.1			hypothetical protein			BBBOND_0100380	1047	348	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	103470	104904	-							BBBOND_0100390	1435		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	103470	104904	-	CDR93710.1			actin-related protein, putative			BBBOND_0100390	1326	441	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	105661	107348	-							BBBOND_0100400	1688		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	105661	107348	-	CDR93711.1			Bidirectional sugar transporter			BBBOND_0100400	1335	444	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	107523	108358	+							BBBOND_0100410	836		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	107523	108358	+	CDR93712.1			hypothetical protein			BBBOND_0100410	666	221	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	108623	109504	+							BBBOND_0100420	882		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	108623	109504	+	CDR93713.1			GPN-loop GTPase 2			BBBOND_0100420	882	293	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	110939	112132	+							BBBOND_0100430	1194		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	110939	112132	+	CDR93714.1			Probable fructokinase			BBBOND_0100430	1194	397	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	113010	113896	-							BBBOND_0100440	887		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	113010	113896	-	CDR93715.1			ClpP Protease,putative			BBBOND_0100440	732	243	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	115070	116137	+							BBBOND_0100450	1068		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	115070	116137	+	CDR93716.1			Ribokinase-like superfamily protein, putative			BBBOND_0100450	1068	355	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	117154	118257	+							BBBOND_0100460	1104		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	117154	118257	+	CDR93717.1			Ribokinase like superfamily protein, putative			BBBOND_0100460	1104	367	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	119315	120421	+							BBBOND_0100470	1107		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	119315	120421	+	CDR93718.1			Ribokinase like superfamily protein, putative			BBBOND_0100470	1107	368	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	121495	122604	+							BBBOND_0100480	1110		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	121495	122604	+	CDR93719.1			Ribokinase like superfamily protein, putative			BBBOND_0100480	1110	369	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	123423	125404	-							BBBOND_0100490	1982		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	123423	125404	-	CDR93720.1			molybdenum cofactor synthesis protein 3 / molybdopterin synthase sulphurylase, putative			BBBOND_0100490	1731	576	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	125861	128080	+							BBBOND_0100500	2220		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	125861	128080	+	CDR93721.1			DnaJ domain containing protein, putative			BBBOND_0100500	2220	739	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	128217	129685	-							BBBOND_0100510	1469		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	128217	129685	-	CDR93722.1			hypothetical protein, conserved			BBBOND_0100510	987	328	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	129868	130119	+							BBBOND_0100520	252		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	129868	130119	+	CDR93723.1			hypothetical protein			BBBOND_0100520	252	83	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	130895	131998	+							BBBOND_0100530	1104		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	130895	131998	+	CDR93724.1			Ribokinase like superfamily protein, putative			BBBOND_0100530	1104	367	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	133057	134154	+							BBBOND_0100540	1098		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	133057	134154	+	CDR93725.1			Ribokinase like superfamily protein, putative			BBBOND_0100540	1098	365	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	134429	134850	-							BBBOND_0100550	422		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	134429	134850	-	CDR93726.1			ubiquitin-like protein, putative			BBBOND_0100550	270	89	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	135252	141521	-							BBBOND_0100560	6270		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	135252	141521	-	CDR93727.1			hypothetical protein, conserved			BBBOND_0100560	6270	2089	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	142521	143360	+							BBBOND_0100570	840		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	142521	143360	+	CDR93728.1			hypothetical protein, conserved			BBBOND_0100570	780	259	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	144065	145905	-							BBBOND_0100580	1841		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	144065	145905	-	CDR93729.1			hypothetical protein, conserved			BBBOND_0100580	1803	600	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	146130	147856	+							BBBOND_0100590	1727		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	146130	147856	+	CDR93730.1			hypothetical protein, conserved			BBBOND_0100590	1431	476	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	147802	148410	-							BBBOND_0100600	609		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	147802	148410	-	CDR93731.1			hypothetical protein, conserved			BBBOND_0100600	609	202	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	148840	150489	-							BBBOND_0100610	1650		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	148840	150489	-	CDR93732.1			hypothetical protein, conserved			BBBOND_0100610	1260	419	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	150638	151397	-							BBBOND_0100620	760		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	150638	151397	-	CDR93733.1			RNA recognition motif containing protein, putative			BBBOND_0100620	570	189	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	153082	153783	+							BBBOND_0100630	702		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	153082	153783	+	CDR93734.1			hypothetical protein			BBBOND_0100630	702	233	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	154708	156060	-							BBBOND_0100640	1353		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	154708	156060	-	CDR93735.1			hypothetical protein, conserved			BBBOND_0100640	1353	450	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	156440	158348	+							BBBOND_0100650	1909		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	156440	158348	+	CDR93736.1			hypothetical protein, conserved			BBBOND_0100650	1575	524	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	158723	161201	-							BBBOND_0100660	2479		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	158723	161201	-	CDR93737.1			WD domain, G-beta repeat containing protein, putative			BBBOND_0100660	1917	638	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	162781	169485	+							BBBOND_0100670	6705		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	162781	169485	+	CDR93738.1			hypothetical protein, conserved			BBBOND_0100670	6666	2221	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	169962	171911	+							BBBOND_0100680	1950		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	169962	171911	+	CDR93739.1			hypothetical protein, conserved			BBBOND_0100680	1713	570	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	172836	175700	+							BBBOND_0100690	2865		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	172836	175700	+	CDR93740.1			hypothetical protein			BBBOND_0100690	2865	954	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	176608	177759	+							BBBOND_0100700	1152		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	176608	177759	+	CDR93741.1			hypothetical protein			BBBOND_0100700	1152	383	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	180428	182160	+							BBBOND_0100710	1733		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	180428	182160	+	CDR93742.1			hypothetical protein			BBBOND_0100710	1695	564	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	184006	184427	-							BBBOND_0100720	422		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	184006	184427	-	CDR93743.1			thioredoxin domain containing protein, putative			BBBOND_0100720	387	128	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	184541	185724	-							BBBOND_0100730	1184		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	184541	185724	-	CDR93744.1			vacuolar ATPase subunit C family protein, putative			BBBOND_0100730	1149	382	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	189607	194418	-							BBBOND_0100740	4812		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	189607	194418	-	CDR93745.1			hypothetical protein, conserved			BBBOND_0100740	4812	1603	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	194859	196509	-							BBBOND_0100750	1651		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	194859	196509	-	CDR93746.1			Mitochondrial GTPase 1			BBBOND_0100750	1164	387	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	196831	198561	+							BBBOND_0100760	1731		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	196831	198561	+	CDR93747.1			hypothetical protein, conserved			BBBOND_0100760	1731	576	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	199094	203090	-							BBBOND_0100770	3997		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	199094	203090	-	CDR93748.1			HECT domain containing protein, putative			BBBOND_0100770	3960	1319	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	203814	208093	-							BBBOND_0100780	4280		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	203814	208093	-	CDR93749.1			hypothetical protein, conserved			BBBOND_0100780	4206	1401	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	208610	210009	-							BBBOND_0100790	1400		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	208610	210009	-	CDR93750.1			hypothetical protein, conserved			BBBOND_0100790	1083	360	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	210722	214670	+							BBBOND_0100800	3949		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	210722	214670	+	CDR93751.1			hypothetical protein, conserved			BBBOND_0100800	3924	1307	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	215231	217198	+							BBBOND_0100810	1968		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	215231	217198	+	CDR93752.1			hypothetical protein			BBBOND_0100810	1347	448	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	217605	217868	-							BBBOND_0100820	264		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	217605	217868	-	CDR93753.1			hypothetical protein			BBBOND_0100820	264	87	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	219358	220605	-							BBBOND_0100830	1248		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	219358	220605	-	CDR93754.1			hypothetical protein, conserved			BBBOND_0100830	969	322	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	220640	221718	-							BBBOND_0100840	1079		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	220640	221718	-	CDR93755.1			translation initiation factor E4, putative			BBBOND_0100840	729	242	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	222043	224950	-							BBBOND_0100850	2908		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	222043	224950	-	CDR93756.1			ABC transporter family protein, putative			BBBOND_0100850	2541	846	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	225651	229132	-							BBBOND_0100860	3482		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	225651	229132	-	CDR93757.1			WD domain, G-beta repeat containing protein, putative			BBBOND_0100860	3087	1028	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	230001	234116	+							BBBOND_0100870	4116		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	230001	234116	+	CDR93758.1			hypothetical protein, conserved			BBBOND_0100870	4116	1371	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	234330	236550	-							BBBOND_0100880	2221		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	234330	236550	-	CDR93759.1			hypothetical protein, conserved			BBBOND_0100880	1968	655	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	237101	237756	+							BBBOND_0100890	656		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	237101	237756	+	CDR93760.1			Phosphatidylinositol N-acetylglucosaminyltransferase subunit H			BBBOND_0100890	549	182	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	238108	238944	-							BBBOND_0100900	837		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	238108	238944	-	CDR93761.1			glycosyl transferase, group 2 family protein, putative			BBBOND_0100900	729	242	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	239082	239964	+							BBBOND_0100910	883		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	239082	239964	+	CDR93762.1			hypothetical protein, conserved			BBBOND_0100910	684	227	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	240024	241304	-							BBBOND_0100920	1281		
CDS	with_protein	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	240024	241304	-	CDR93763.1			hypothetical protein, conserved			BBBOND_0100920	1134	377	
gene	protein_coding	GCA_000981445.1	Primary Assembly	chromosome	I	LK391707.1	241857	244283	-							BBBOND_0100930	2427		
