# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	117865	120179	-			KJP90180.1	hypothetical protein			AK88_00028	1053		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	117865	120179	-	KJP90180.1			hypothetical protein			AK88_00028	1053	350	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	121498	123182	+							AK88_00029	1685		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	121498	123182	+			KJP90181.1	hypothetical protein			AK88_00029	1500		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	121498	123182	+	KJP90181.1			hypothetical protein			AK88_00029	1500	499	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	123670	125382	-							AK88_00030	1713		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	123670	125382	-			KJP90182.1	hypothetical protein			AK88_00030	1713		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	123670	125382	-	KJP90182.1			hypothetical protein			AK88_00030	1713	570	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	126660	128510	+							AK88_00031	1851		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	126660	128510	+			KJP90183.1	hypothetical protein			AK88_00031	1467		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	126660	128510	+	KJP90183.1			hypothetical protein			AK88_00031	1467	488	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	129848	132212	+							AK88_00032	2365		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	129848	132212	+			KJP90184.1	hypothetical protein			AK88_00032	1935		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	129848	132212	+	KJP90184.1			hypothetical protein			AK88_00032	1935	644	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	133975	135444	+							AK88_00033	1470		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	133975	135444	+			KJP90185.1	spermidine synthase			AK88_00033	966		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	133975	135444	+	KJP90185.1			spermidine synthase			AK88_00033	966	321	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	138290	139579	+							AK88_00034	1290		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	138290	139579	+			KJP90186.1	hypothetical protein			AK88_00034	1290		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	138290	139579	+	KJP90186.1			hypothetical protein			AK88_00034	1290	429	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	142089	143859	+							AK88_00035	1771		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	142089	143859	+			KJP90187.1	hypothetical protein			AK88_00035	1182		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	142089	143859	+	KJP90187.1			hypothetical protein			AK88_00035	1182	393	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	144552	149387	-							AK88_00036	4836		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	144552	149387	-			KJP90188.1	hypothetical protein			AK88_00036	4713		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	144552	149387	-	KJP90188.1			hypothetical protein			AK88_00036	4713	1570	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	150724	152655	-							AK88_00037	1932		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	150724	152655	-			KJP90189.1	hypothetical protein			AK88_00037	1932		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	150724	152655	-	KJP90189.1			hypothetical protein			AK88_00037	1932	643	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	154197	156620	+							AK88_00038	2424		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	154197	156620	+			KJP90190.1	A/G-specific adenine glycosylase			AK88_00038	1806		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	154197	156620	+	KJP90190.1			A/G-specific adenine glycosylase			AK88_00038	1806	601	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	157527	160652	+							AK88_00039	3126		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	157527	160652	+			KJP90191.1	hypothetical protein			AK88_00039	3126		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	157527	160652	+	KJP90191.1			hypothetical protein			AK88_00039	3126	1041	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	162420	164168	+							AK88_00040	1749		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	162420	164168	+			KJP90192.1	hypothetical protein			AK88_00040	1749		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	162420	164168	+	KJP90192.1			hypothetical protein			AK88_00040	1749	582	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	164758	167109	-							AK88_00041	2352		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	164758	167109	-			KJP90193.1	hypothetical protein			AK88_00041	2352		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	164758	167109	-	KJP90193.1			hypothetical protein			AK88_00041	2352	783	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	168471	168752	-							AK88_00042	282		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	168471	168752	-			KJP90194.1	hypothetical protein			AK88_00042	282		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	168471	168752	-	KJP90194.1			hypothetical protein			AK88_00042	282	93	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	171216	172169	+							AK88_00043	954		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	171216	172169	+			KJP90195.1	60S acidic ribosomal protein P0			AK88_00043	954		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	171216	172169	+	KJP90195.1			60S acidic ribosomal protein P0			AK88_00043	954	317	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	174708	176030	+							AK88_00044	1323		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	174708	176030	+			KJP90196.1	hypothetical protein			AK88_00044	1323		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	174708	176030	+	KJP90196.1			hypothetical protein			AK88_00044	1323	440	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	177336	181358	+							AK88_00045	4023		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	177336	181358	+			KJP90197.1	hypothetical protein			AK88_00045	3015		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	177336	181358	+	KJP90197.1			hypothetical protein			AK88_00045	3015	1004	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	182040	187073	+							AK88_00046	5034		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	182040	187073	+			KJP90198.1	hypothetical protein			AK88_00046	2481		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	182040	187073	+	KJP90198.1			hypothetical protein			AK88_00046	2481	826	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	187211	192106	-							AK88_00047	4896		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	187211	192106	-			KJP90199.1	hypothetical protein			AK88_00047	4896		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	187211	192106	-	KJP90199.1			hypothetical protein			AK88_00047	4896	1631	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	194234	195906	+							AK88_00048	1673		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	194234	195906	+			KJP90200.1	hypothetical protein			AK88_00048	1530		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	194234	195906	+	KJP90200.1			hypothetical protein			AK88_00048	1530	509	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	197895	200954	+							AK88_00049	3060		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	197895	200954	+			KJP90201.1	hypothetical protein			AK88_00049	2898		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	197895	200954	+	KJP90201.1			hypothetical protein			AK88_00049	2898	965	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	201602	203083	-							AK88_00050	1482		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	201602	203083	-			KJP90202.1	hypothetical protein			AK88_00050	1299		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	201602	203083	-	KJP90202.1			hypothetical protein			AK88_00050	1299	432	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	204269	206168	+							AK88_00051	1900		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	204269	206168	+			KJP90203.1	hypothetical protein			AK88_00051	1176		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	204269	206168	+	KJP90203.1			hypothetical protein			AK88_00051	1176	391	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	206418	207962	-							AK88_00052	1545		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	206418	207962	-			KJP90204.1	hypothetical protein			AK88_00052	1545		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	206418	207962	-	KJP90204.1			hypothetical protein			AK88_00052	1545	514	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	208367	212835	-							AK88_00053	4469		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	208367	212835	-			KJP90205.1	hypothetical protein			AK88_00053	4206		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	208367	212835	-	KJP90205.1			hypothetical protein			AK88_00053	4206	1401	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	214375	215151	-							AK88_00054	777		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	214375	215151	-			KJP90206.1	hypothetical protein			AK88_00054	777		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	214375	215151	-	KJP90206.1			hypothetical protein			AK88_00054	777	258	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	222110	233585	+							AK88_00055	11476		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	222110	233585	+			KJP90207.1	hypothetical protein			AK88_00055	11241		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	222110	233585	+	KJP90207.1			hypothetical protein			AK88_00055	11241	3746	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	234731	235684	-							AK88_00056	954		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	234731	235684	-			KJP90208.1	hypothetical protein			AK88_00056	366		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	234731	235684	-	KJP90208.1			hypothetical protein			AK88_00056	366	121	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	236439	239684	-							AK88_00057	3246		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	236439	239684	-			KJP90209.1	hypothetical protein			AK88_00057	3246		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	236439	239684	-	KJP90209.1			hypothetical protein			AK88_00057	3246	1081	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	241411	243513	-							AK88_00058	2103		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	241411	243513	-			KJP90210.1	hypothetical protein			AK88_00058	2103		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	241411	243513	-	KJP90210.1			hypothetical protein			AK88_00058	2103	700	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	247008	249491	+							AK88_00059	2484		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	247008	249491	+			KJP90211.1	hypothetical protein			AK88_00059	2484		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	247008	249491	+	KJP90211.1			hypothetical protein			AK88_00059	2484	827	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	250113	253055	-							AK88_00060	2943		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	250113	253055	-			KJP90212.1	hypothetical protein			AK88_00060	2943		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	250113	253055	-	KJP90212.1			hypothetical protein			AK88_00060	2943	980	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	255003	256778	-							AK88_00061	1776		partial
mRNA		GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	255003	256778	-			KJP90213.1	T-complex protein 1, alpha subunit			AK88_00061	1632		partial
CDS	with_protein	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	255003	256778	-	KJP90213.1			T-complex protein 1, alpha subunit			AK88_00061	1632	543	
gene	protein_coding	GCA_000956335.1	Primary Assembly	unplaced scaffold		KQ001645.1	260252	261076	+							AK88_00062	825		partial
