# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	99217	105300	+	GAB64384.1			hypothetical protein			PCYB_011170	6012	2003	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	107472	110509	+							PCYB_011180	3038		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	107472	110509	+			GAB64385.1				PCYB_011180	2583		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	107472	110509	+	GAB64385.1			WD domain G-beta repeat domain containing protein			PCYB_011180	2583	860	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	110863	112813	-							PCYB_011190	1951		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	110863	112813	-			GAB64386.1				PCYB_011190	1698		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	110863	112813	-	GAB64386.1			calcium-dependent protein kinase 3			PCYB_011190	1698	565	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	118600	129982	-							PCYB_011200	11383		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	118600	129982	-			GAB64387.1				PCYB_011200	10998		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	118600	129982	-	GAB64387.1			ubiquitin transferase			PCYB_011200	10998	3665	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	135165	139094	+							PCYB_011210	3930		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	135165	139094	+			GAB64388.1				PCYB_011210	3573		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	135165	139094	+	GAB64388.1			hypothetical protein			PCYB_011210	3573	1190	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	139723	143096	-							PCYB_011220	3374		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	139723	143096	-			GAB64389.1				PCYB_011220	3138		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	139723	143096	-	GAB64389.1			protein serine/threonine phosphatase 2C			PCYB_011220	3138	1045	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	145023	145982	-							PCYB_011230	960		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	145023	145982	-			GAB64390.1				PCYB_011230	960		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	145024	145980	-	GAB64390.1			peptide chain release factor			PCYB_011230	957	319	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	147477	151198	-							PCYB_011240	3722		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	147477	151198	-			GAB64391.1				PCYB_011240	3531		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	147477	151198	-	GAB64391.1			mRNA-capping enzyme			PCYB_011240	3531	1176	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	153419	155787	+							PCYB_011250	2369		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	153419	155787	+			GAB64392.1				PCYB_011250	1392		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	153419	155787	+	GAB64392.1			hypothetical protein			PCYB_011250	1392	464	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	157118	161143	+							PCYB_011260	4026		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	157118	161143	+			GAB64393.1				PCYB_011260	3864		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	157118	161143	+	GAB64393.1			hypothetical protein			PCYB_011260	3864	1287	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	162539	165072	+							PCYB_011270	2534		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	162539	165072	+			GAB64394.1				PCYB_011270	2534		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	162539	165072	+	GAB64394.1			origin recognition subunit			PCYB_011270	2534	844	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	165558	168041	-							PCYB_011280	2484		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	165558	168041	-			GAB64395.1				PCYB_011280	2415		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	165558	168041	-	GAB64395.1			DNA replication licensing factor MCM7			PCYB_011280	2415	804	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	174039	179555	-							PCYB_011290	5517		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	174039	179555	-			GAB64396.1				PCYB_011290	5388		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	174039	179555	-	GAB64396.1			endonuclease/exonuclease/phosphatase domain containing protein			PCYB_011290	5388	1795	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	182523	185759	-							PCYB_011300	3237		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	182523	185759	-			GAB64397.1				PCYB_011300	3156		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	182523	185759	-	GAB64397.1			RNA-helicase			PCYB_011300	3156	1051	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	187256	187915	-							PCYB_011310	660		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	187256	187915	-			GAB64398.1				PCYB_011310	168		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	187256	187915	-	GAB64398.1			40S ribosomal protein S29			PCYB_011310	168	55	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	189082	191284	-							PCYB_011320	2203		
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	189082	191284	-			GAB64399.1				PCYB_011320	869		
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	189186	191104	-	GAB64399.1			hypothetical protein			PCYB_011320	585	194	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	192067	193710	-							PCYB_011330	1644		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	192067	193710	-			GAB64400.1				PCYB_011330	909		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	192067	193299	-	GAB64400.1			ATP synthase lipid-binding protein mitochondrial precursor			PCYB_011330	498	165	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	195728	197133	+							PCYB_011340	1406		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	195728	197133	+			GAB64401.1				PCYB_011340	1406		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	195729	197133	+	GAB64401.1			hypothetical protein			PCYB_011340	1405	468	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	200190	205266	-							PCYB_011350	5077		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	200190	205266	-			GAB64402.1				PCYB_011350	4260		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	200190	205266	-	GAB64402.1			hypothetical protein			PCYB_011350	4260	1419	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	206178	206725	+							PCYB_011360	548		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	206178	206725	+			GAB64403.1				PCYB_011360	189		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	206178	206725	+	GAB64403.1			hypothetical protein			PCYB_011360	189	62	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	207609	208356	+							PCYB_011370	748		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	207609	208356	+			GAB64404.1				PCYB_011370	303		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	207609	208356	+	GAB64404.1			hypothetical protein			PCYB_011370	303	100	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	209651	209926	-							PCYB_011380	276		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	209651	209926	-			GAB64405.1				PCYB_011380	276		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	209651	209926	-	GAB64405.1			60S ribosomal protein L37			PCYB_011380	276	92	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	212743	218382	-							PCYB_011390	5640		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	212743	218382	-			GAB64406.1				PCYB_011390	5640		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	212743	218382	-	GAB64406.1			erythrocyte membrane protein			PCYB_011390	5640	1879	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	226054	227832	+							PCYB_011400	1779		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	226054	227832	+			GAB64407.1				PCYB_011400	1719		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	226054	227832	+	GAB64407.1			hypothetical protein			PCYB_011400	1719	572	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	228910	231473	+							PCYB_011410	2564		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	228910	231473	+			GAB64408.1				PCYB_011410	2532		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	228910	231473	+	GAB64408.1			DNA mismatch repair enzyme			PCYB_011410	2532	843	
gene	tRNA	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	232233	232305	+							PCYB_011412	73		
tRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	232233	232305	+				tRNA-Thr			PCYB_011412	73		
gene	tRNA	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	233171	233242	-							PCYB_011414	72		
tRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	233171	233242	-				tRNA-His			PCYB_011414	72		
gene	tRNA	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	234136	234208	+							PCYB_011416	73		
tRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	234136	234208	+				tRNA-Lys			PCYB_011416	73		
gene	tRNA	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	235635	235707	-							PCYB_011418	73		
tRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	235635	235707	-				tRNA-Lys			PCYB_011418	73		
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	236644	242917	-							PCYB_011420	6274		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	236644	242917	-			GAB64409.1				PCYB_011420	5727		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	236644	240844	-	GAB64409.1			hypothetical protein			PCYB_011420	3987	1328	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	245690	249240	+							PCYB_011430	3551		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	245690	249240	+			GAB64410.1				PCYB_011430	2442		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	245690	249240	+	GAB64410.1			rhoptry associated membrane antigen			PCYB_011430	2442	813	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	250721	253456	+							PCYB_011440	2736		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	250721	253456	+			GAB64411.1				PCYB_011440	2139		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	250721	253456	+	GAB64411.1			AAA family ATPase			PCYB_011440	2139	712	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	255892	259971	+							PCYB_011450	4080		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	255892	259971	+			GAB64412.1				PCYB_011450	4080		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	255892	259971	+	GAB64412.1			hypothetical protein			PCYB_011450	4080	1359	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	261206	262524	+							PCYB_011460	1319		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	261206	262524	+			GAB64413.1				PCYB_011460	1065		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	261206	262524	+	GAB64413.1			reticulocyte-binding protein			PCYB_011460	1065	354	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	266442	269423	+							PCYB_011470	2982		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	266442	269423	+			GAB64414.1				PCYB_011470	2937		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	266442	269423	+	GAB64414.1			erythrocyte membrane protein			PCYB_011470	2937	978	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	271247	274330	+							PCYB_011480	3084		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	271247	274330	+			GAB64415.1				PCYB_011480	2808		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	271247	274330	+	GAB64415.1			hypothetical protein			PCYB_011480	2808	935	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	275807	276586	+							PCYB_011490	780		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	275807	276586	+			GAB64416.1				PCYB_011490	780		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	275809	276585	+	GAB64416.1			ribosomal protein S8e			PCYB_011490	777	259	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	278011	280987	+							PCYB_011500	2977		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	278011	280987	+			GAB64417.1				PCYB_011500	2652		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	278011	280987	+	GAB64417.1			hypothetical protein			PCYB_011500	2652	883	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282165	282500	+							PCYB_011510	336		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282165	282500	+			GAB64418.1				PCYB_011510	336		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282165	282500	+	GAB64418.1			hypothetical protein			PCYB_011510	336	111	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282885	283079	-							PCYB_011520	195		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282885	283079	-			GAB64419.1				PCYB_011520	195		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	282885	283079	-	GAB64419.1			DNA-directed RNA polymerase II 8.2 kDa polypeptide putative			PCYB_011520	195	65	partial
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	284093	287246	-							PCYB_011530	3154		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	284093	287246	-			GAB64420.1				PCYB_011530	3030		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	284093	287246	-	GAB64420.1			hypothetical protein			PCYB_011530	3030	1009	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	288126	289949	+							PCYB_011540	1824		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	288126	289949	+			GAB64421.1				PCYB_011540	836		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	288126	289833	+	GAB64421.1			p53-related protein kinase			PCYB_011540	720	239	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	292982	295973	+							PCYB_011550	2992		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	292982	295973	+			GAB64422.1				PCYB_011550	2241		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	292982	295973	+	GAB64422.1			heat shock protein 86			PCYB_011550	2241	746	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	297411	300236	-							PCYB_011560	2826		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	297411	300236	-			GAB64423.1				PCYB_011560	2613		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	297411	300236	-	GAB64423.1			heat shock protein 86 family			PCYB_011560	2613	870	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	301795	302757	-							PCYB_011570	963		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	301795	302757	-			GAB64424.1				PCYB_011570	756		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	301795	302757	-	GAB64424.1			cloroquine resistance associated protein O2			PCYB_011570	756	251	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	303920	304540	-							PCYB_011580	621		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	303920	304540	-			GAB64425.1				PCYB_011580	621		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	303920	304540	-	GAB64425.1			cloroquine resistance associated protein Cg8			PCYB_011580	621	206	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	308767	311448	+							PCYB_011590	2682		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	308767	311448	+			GAB64426.1				PCYB_011590	2649		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	308767	311448	+	GAB64426.1			cloroquine resistance associated protein Cg4			PCYB_011590	2649	882	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	312167	313219	-							PCYB_011600	1053		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	312167	313219	-			GAB64427.1				PCYB_011600	957		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	312167	313219	-	GAB64427.1			cloroquine resistance associated protein Cg3			PCYB_011600	957	318	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	315887	319530	+							PCYB_011610	3644		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	315887	319530	+			GAB64428.1				PCYB_011610	1275		partial
CDS	with_protein	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	315887	319530	+	GAB64428.1			chloroquine resistance transporter			PCYB_011610	1275	424	
gene	protein_coding	GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	322631	325885	+							PCYB_011620	3255		partial
mRNA		GCA_000321355.1	Primary Assembly	chromosome	1	DF157093.1	322631	325885	+			GAB64429.1				PCYB_011620	2835		partial
