# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	18121	20363	+	EZG89733.1			DNA polymerase epsilon subunit B			GNI_000380	2025	674	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	20377	21515	-							GNI_000390	1139		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	20377	21515	-			EZG89734.1	putative pre-mRNA-splicing factor 18			GNI_000390	843		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	20377	21515	-	EZG89734.1			putative pre-mRNA-splicing factor 18			GNI_000390	843	280	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	21630	22766	+							GNI_000400	1137		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	21630	22766	+			EZG89735.1	putative protein phosphatase methylesterase 1			GNI_000400	1137		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	21630	22766	+	EZG89735.1			putative protein phosphatase methylesterase 1			GNI_000400	1137	378	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	22975	25254	-							GNI_000410	2280		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	22975	25254	-			EZG89736.1	putative transmembrane protein			GNI_000410	2157		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	22975	25254	-	EZG89736.1			putative transmembrane protein			GNI_000410	2157	718	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	25518	27242	+							GNI_000420	1725		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	25518	27242	+			EZG89737.1	putative chitinase/lysozyme protein			GNI_000420	1725		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	25518	27242	+	EZG89737.1			putative chitinase/lysozyme protein			GNI_000420	1725	574	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	27398	28657	-							GNI_000430	1260		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	27398	28657	-			EZG89738.1	hypothetical protein			GNI_000430	1260		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	27398	28657	-	EZG89738.1			hypothetical protein			GNI_000430	1260	419	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	29725	29922	-							GNI_000530	198		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	29725	29922	-			EZG89718.1	hypothetical protein			GNI_000530	198		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	29725	29922	-	EZG89718.1			hypothetical protein			GNI_000530	198	66	partial
gene	tRNA	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	31494	31575	-							GNI_000630	82		
tRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	31494	31575	-				tRNA-Ser			GNI_000630	82		
gene	tRNA	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	31960	32041	-							GNI_000730	82		
tRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	31960	32041	-				tRNA-Ser			GNI_000730	82		
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	32234	33130	-							GNI_000740	897		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	32234	33130	-			EZG89708.1	hypothetical protein			GNI_000740	897		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	32234	33130	-	EZG89708.1			hypothetical protein			GNI_000740	897	298	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	34151	34960	-							GNI_000840	810		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	34151	34960	-			EZG89704.1	AAA domain protein			GNI_000840	810		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	34151	34960	-	EZG89704.1			AAA domain protein			GNI_000840	810	269	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	35071	36619	-							GNI_000850	1549		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	35071	36619	-			EZG89705.1	40S ribosomal protein S17			GNI_000850	693		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	35071	36619	-	EZG89705.1			40S ribosomal protein S17			GNI_000850	693	230	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	36859	39428	+							GNI_000860	2570		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	36859	39428	+			EZG89706.1	transport protein			GNI_000860	2418		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	36859	39428	+	EZG89706.1			transport protein			GNI_000860	2418	805	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	39605	39954	+							GNI_000960	350		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	39605	39954	+			EZG89696.1	transport protein Sec23			GNI_000960	350		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	39605	39954	+	EZG89696.1			transport protein Sec23			GNI_000960	350	115	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	40144	41199	+							GNI_000970	1056		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	40144	41199	+			EZG89697.1	hypothetical protein			GNI_000970	1056		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	40144	41199	+	EZG89697.1			hypothetical protein			GNI_000970	1056	351	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	41452	41769	+							GNI_000980	318		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	41452	41769	+			EZG89698.1	hypothetical protein			GNI_000980	318		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	41452	41769	+	EZG89698.1			hypothetical protein			GNI_000980	318	105	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	42250	44199	+							GNI_000990	1950		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	42250	44199	+			EZG89699.1	hypothetical protein			GNI_000990	1764		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	42250	44199	+	EZG89699.1			hypothetical protein			GNI_000990	1764	587	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	44196	44927	-							GNI_001000	732		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	44196	44927	-			EZG89700.1	hypothetical protein			GNI_001000	732		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	44196	44927	-	EZG89700.1			hypothetical protein			GNI_001000	732	243	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	45378	47810	-							GNI_001010	2433		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	45378	47810	-			EZG89701.1	peptidase S8 family domain protein			GNI_001010	2433		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	45378	47810	-	EZG89701.1			peptidase S8 family domain protein			GNI_001010	2433	810	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	49298	51223	-							GNI_001110	1926		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	49298	51223	-			EZG89693.1	histidine phosphatase superfamily (branch 2) protein			GNI_001110	1764		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	49298	51223	-	EZG89693.1			histidine phosphatase superfamily (branch 2) protein			GNI_001110	1764	587	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52105	52587	+							GNI_001210	483		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52105	52587	+			EZG89685.1	60S ribosomal protein L21			GNI_001210	483		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52105	52587	+	EZG89685.1			60S ribosomal protein L21			GNI_001210	483	160	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52782	54526	+							GNI_001220	1745		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52782	54526	+			EZG89686.1	actin			GNI_001220	1617		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	52782	54526	+	EZG89686.1			actin			GNI_001220	1617	538	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	54826	56364	+							GNI_001230	1539		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	54826	56364	+			EZG89687.1	putative WD-40 repeat protein			GNI_001230	1539		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	54826	56364	+	EZG89687.1			putative WD-40 repeat protein			GNI_001230	1539	512	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	56484	57433	+							GNI_001240	950		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	56484	57433	+			EZG89688.1	ATP-binding protein			GNI_001240	807		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	56484	57433	+	EZG89688.1			ATP-binding protein			GNI_001240	807	268	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	57568	58687	+							GNI_001250	1120		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	57568	58687	+			EZG89689.1	hypothetical protein			GNI_001250	1083		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	57568	58687	+	EZG89689.1			hypothetical protein			GNI_001250	1083	360	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	58861	59824	+							GNI_001260	964		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	58861	59824	+			EZG89690.1	hypothetical protein			GNI_001260	927		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	58861	59824	+	EZG89690.1			hypothetical protein			GNI_001260	927	308	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	59829	61516	-							GNI_001270	1688		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	59829	61516	-			EZG89691.1	thioredoxin domain protein			GNI_001270	921		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	59829	61516	-	EZG89691.1			thioredoxin domain protein			GNI_001270	921	306	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	62791	63645	+							GNI_001280	855		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	62791	63645	+			EZG89692.1	hypothetical protein			GNI_001280	855		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	62791	63645	+	EZG89692.1			hypothetical protein			GNI_001280	855	284	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	65128	66717	+							GNI_001380	1590		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	65128	66717	+			EZG89661.1	hypothetical protein			GNI_001380	1590		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	65128	66717	+	EZG89661.1			hypothetical protein			GNI_001380	1590	529	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	67752	69017	+							GNI_001390	1266		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	67752	69017	+			EZG89662.1	hypothetical protein			GNI_001390	1266		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	67752	69017	+	EZG89662.1			hypothetical protein			GNI_001390	1266	421	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	70004	70738	+							GNI_001400	735		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	70004	70738	+			EZG89663.1	putative transmembrane protein			GNI_001400	735		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	70004	70738	+	EZG89663.1			putative transmembrane protein			GNI_001400	735	244	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	71624	72883	+							GNI_001410	1260		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	71624	72883	+			EZG89664.1	hypothetical protein			GNI_001410	1260		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	71624	72883	+	EZG89664.1			hypothetical protein			GNI_001410	1260	419	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	73047	74277	+							GNI_001420	1231		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	73047	74277	+			EZG89665.1	putative transmembrane protein			GNI_001420	1122		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	73047	74277	+	EZG89665.1			putative transmembrane protein			GNI_001420	1122	373	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	75486	79585	-							GNI_001520	4100		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	75486	79585	-			EZG89638.1	hypothetical protein			GNI_001520	3759		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	75486	79585	-	EZG89638.1			hypothetical protein			GNI_001520	3759	1252	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	79777	82223	+							GNI_001530	2447		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	79777	82223	+			EZG89639.1	hypothetical protein			GNI_001530	2262		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	79777	82223	+	EZG89639.1			hypothetical protein			GNI_001530	2262	753	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	82281	83465	+							GNI_001540	1185		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	82281	83465	+			EZG89640.1	hypothetical protein			GNI_001540	1185		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	82281	83465	+	EZG89640.1			hypothetical protein			GNI_001540	1185	394	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	83966	84422	+							GNI_001550	457		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	83966	84422	+			EZG89641.1	hypothetical protein			GNI_001550	405		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	83966	84422	+	EZG89641.1			hypothetical protein			GNI_001550	405	134	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	84718	86315	+							GNI_001560	1598		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	84718	86315	+			EZG89642.1	putative peptidylprolyl isomerase			GNI_001560	1506		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	84718	86315	+	EZG89642.1			putative peptidylprolyl isomerase			GNI_001560	1506	501	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	86977	88212	-							GNI_001570	1236		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	86977	88212	-			EZG89643.1	hypothetical protein			GNI_001570	1134		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	86977	88212	-	EZG89643.1			hypothetical protein			GNI_001570	1134	377	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	88233	91071	+							GNI_001580	2839		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	88233	91071	+			EZG89644.1	hypothetical protein			GNI_001580	2839		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	88233	91071	+	EZG89644.1			hypothetical protein			GNI_001580	2839	946	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	91642	95895	+							GNI_001680	4254		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	91642	95895	+			EZG89628.1	hypothetical protein			GNI_001680	4083		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	91642	95895	+	EZG89628.1			hypothetical protein			GNI_001680	4083	1360	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	97012	98922	+							GNI_001690	1911		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	97012	98922	+			EZG89629.1	CAF1 family ribonuclease			GNI_001690	1596		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	97012	98922	+	EZG89629.1			CAF1 family ribonuclease			GNI_001690	1596	531	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	99883	100318	-							GNI_001790	436		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	99883	100318	-			EZG89621.1	hypothetical protein			GNI_001790	436		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	99883	100318	-	EZG89621.1			hypothetical protein			GNI_001790	436	145	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	101212	105390	+							GNI_001890	4179		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	101212	105390	+			EZG89443.1	putative MORN repeat protein			GNI_001890	3963		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	101212	105390	+	EZG89443.1			putative MORN repeat protein			GNI_001890	3963	1320	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	105743	106343	+							GNI_001900	601		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	105743	106343	+			EZG89444.1	hypothetical protein			GNI_001900	601		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	105743	106343	+	EZG89444.1			hypothetical protein			GNI_001900	601	200	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	106840	108265	+							GNI_002000	1426		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	106840	108265	+			EZG89440.1	putative replication factor A 1, rfa1			GNI_002000	1426		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	106840	108265	+	EZG89440.1			putative replication factor A 1, rfa1			GNI_002000	1426	474	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	109440	110039	-							GNI_002100	600		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	109440	110039	-			EZG89433.1	EF-hand protein			GNI_002100	600		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	109440	110039	-	EZG89433.1			EF-hand protein			GNI_002100	600	199	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	110457	113096	-							GNI_002200	2640		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	110457	113096	-			EZG89330.1	protein kinase domain protein			GNI_002200	2551		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	110457	113096	-	EZG89330.1			protein kinase domain protein			GNI_002200	2551	850	partial
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	114252	115706	+							GNI_002210	1455		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	114252	115706	+			EZG89331.1	putative transmembrane protein			GNI_002210	1455		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	114252	115706	+	EZG89331.1			putative transmembrane protein			GNI_002210	1455	484	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	117593	126580	-							GNI_002310	8988		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	117593	126580	-			EZG89315.1	hypothetical protein			GNI_002310	8988		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	117593	126580	-	EZG89315.1			hypothetical protein			GNI_002310	8988	2995	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	126821	128189	+							GNI_002320	1369		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	126821	128189	+			EZG89316.1	hypothetical protein			GNI_002320	1140		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	126821	128189	+	EZG89316.1			hypothetical protein			GNI_002320	1140	379	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	128195	128940	-							GNI_002330	746		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	128195	128940	-			EZG89317.1	putative 40S ribosomal protein S11			GNI_002330	501		partial
CDS	with_protein	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	128195	128940	-	EZG89317.1			putative 40S ribosomal protein S11			GNI_002330	501	166	
gene	protein_coding	GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	129687	130124	-							GNI_002430	438		partial
mRNA		GCA_000223845.4	Primary Assembly	unplaced scaffold		KK211454.1	129687	130124	-			EZG89311.1	60S ribosomal protein L23			GNI_002430	438		partial
