# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	9295	10941	-			EEA08594.1	hypothetical protein			CMU_004430	1647		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	9295	10941	-	EEA08594.1			hypothetical protein			CMU_004430	1647	548	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	11355	12885	-							CMU_004440	1531		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	11355	12885	-			EEA08595.1	hypothetical protein			CMU_004440	1446		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	11355	12885	-	EEA08595.1			hypothetical protein			CMU_004440	1446	481	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	13786	17151	-							CMU_004450	3366		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	13786	17151	-			EEA08596.1	peptidase M16 inactive domain-containing protein			CMU_004450	3366		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	13786	17151	-	EEA08596.1			peptidase M16 inactive domain-containing protein			CMU_004450	3366	1121	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	18503	21832	-							CMU_004460	3330		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	18503	21832	-			EEA08597.1	peptidase M16 inactive domain-containing protein			CMU_004460	3330		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989745.1	18503	21832	-	EEA08597.1			peptidase M16 inactive domain-containing protein			CMU_004460	3330	1109	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989771.1	1	348	-							CMU_043420	348		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989771.1	1	348	-			EEA08627.1	hypothetical protein, conserved			CMU_043420	348		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989771.1	1	348	-	EEA08627.1			hypothetical protein, conserved			CMU_043420	348	116	partial
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2073	2429	-							CMU_019760	357		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2073	2429	-			EEA08233.1	hypothetical protein			CMU_019760	357		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2073	2429	-	EEA08233.1			hypothetical protein			CMU_019760	357	118	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2967	5885	-							CMU_019770	2919		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2967	5885	-			EEA08234.1	hypothetical protein, conserved			CMU_019770	2919		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	2967	5885	-	EEA08234.1			hypothetical protein, conserved			CMU_019770	2919	972	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	7718	10087	-							CMU_019780	2370		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	7718	10087	-			EEA08235.1	hypothetical protein			CMU_019780	2370		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	7718	10087	-	EEA08235.1			hypothetical protein			CMU_019780	2370	789	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	10547	11122	-							CMU_019790	576		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	10547	11122	-			EEA08236.1	hypothetical protein, conserved			CMU_019790	576		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	10547	11122	-	EEA08236.1			hypothetical protein, conserved			CMU_019790	576	191	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	11602	15009	+							CMU_019800	3408		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	11602	15009	+			EEA08237.1	hypothetical protein, conserved			CMU_019800	3408		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	11602	15009	+	EEA08237.1			hypothetical protein, conserved			CMU_019800	3408	1135	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	15288	18428	+							CMU_019810	3141		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	15288	18428	+			EEA08238.1	hypothetical protein, conserved			CMU_019810	3141		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	15288	18428	+	EEA08238.1			hypothetical protein, conserved			CMU_019810	3141	1046	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	18612	19346	-							CMU_019820	735		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	18612	19346	-			EEA08239.1	hypothetical protein			CMU_019820	528		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	18612	19346	-	EEA08239.1			hypothetical protein			CMU_019820	528	175	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	21205	25020	-							CMU_019830	3816		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	21205	25020	-			EEA08240.1	hypothetical protein, conserved			CMU_019830	3816		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	21205	25020	-	EEA08240.1			hypothetical protein, conserved			CMU_019830	3816	1271	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	25260	26003	+							CMU_019840	744		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	25260	26003	+			EEA08241.1	phospholipase/carboxylesterase family protein			CMU_019840	744		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	25260	26003	+	EEA08241.1			phospholipase/carboxylesterase family protein			CMU_019840	744	247	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	26775	30722	-							CMU_019850	3948		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	26775	30722	-			EEA08242.1	hypothetical protein, conserved			CMU_019850	3948		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	26775	30722	-	EEA08242.1			hypothetical protein, conserved			CMU_019850	3948	1315	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	31149	33179	+							CMU_019860	2031		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	31149	33179	+			EEA08243.1	glucosamine--fructose-6-phosphate aminotransferase, isomerizing family protein			CMU_019860	2031		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	31149	33179	+	EEA08243.1			glucosamine--fructose-6-phosphate aminotransferase, isomerizing family protein			CMU_019860	2031	676	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	33666	35132	-							CMU_019870	1467		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	33666	35132	-			EEA08244.1	mannosyltransferase family protein			CMU_019870	1389		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	33666	35132	-	EEA08244.1			mannosyltransferase family protein			CMU_019870	1389	462	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	35451	37676	+							CMU_019880	2226		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	35451	37676	+			EEA08245.1	acetyl-coenzyme A synthetase, putative			CMU_019880	2226		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	35451	37676	+	EEA08245.1			acetyl-coenzyme A synthetase, putative			CMU_019880	2226	741	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	39249	40613	-							CMU_019890	1365		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	39249	40613	-			EEA08246.1	hypothetical protein, conserved			CMU_019890	1365		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	39249	40613	-	EEA08246.1			hypothetical protein, conserved			CMU_019890	1365	454	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	41420	43786	+							CMU_019900	2367		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	41420	43786	+			EEA08247.1	eukaryotic aspartyl protease family protein			CMU_019900	2367		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	41420	43786	+	EEA08247.1			eukaryotic aspartyl protease family protein			CMU_019900	2367	788	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	45060	45917	-							CMU_019910	858		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	45060	45917	-			EEA08248.1	EGF-like domain-containing protein			CMU_019910	804		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	45060	45917	-	EEA08248.1			EGF-like domain-containing protein			CMU_019910	804	267	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46096	46440	-							CMU_019920	345		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46096	46440	-			EEA08249.1	hypothetical protein, conserved			CMU_019920	345		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46096	46440	-	EEA08249.1			hypothetical protein, conserved			CMU_019920	345	114	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46505	52105	-							CMU_019930	5601		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46505	52105	-			EEA08250.1	SNF2 family N-terminal domain-containing protein			CMU_019930	5601		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	46505	52105	-	EEA08250.1			SNF2 family N-terminal domain-containing protein			CMU_019930	5601	1866	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	52649	53260	+							CMU_019940	612		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	52649	53260	+			EEA08251.1	hypothetical protein, conserved			CMU_019940	612		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	52649	53260	+	EEA08251.1			hypothetical protein, conserved			CMU_019940	612	203	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	53524	54570	+							CMU_019950	1047		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	53524	54570	+			EEA08252.1	hypothetical protein			CMU_019950	1047		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	53524	54570	+	EEA08252.1			hypothetical protein			CMU_019950	1047	348	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	54698	56101	-							CMU_019960	1404		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	54698	56101	-			EEA08253.1	hypothetical protein, conserved			CMU_019960	1404		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	54698	56101	-	EEA08253.1			hypothetical protein, conserved			CMU_019960	1404	467	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	56305	58182	+							CMU_019970	1878		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	56305	58182	+			EEA08254.1	hypothetical protein, conserved			CMU_019970	1878		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	56305	58182	+	EEA08254.1			hypothetical protein, conserved			CMU_019970	1878	625	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	58446	59522	-							CMU_019980	1077		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	58446	59522	-			EEA08255.1	hypothetical protein, conserved			CMU_019980	1077		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	58446	59522	-	EEA08255.1			hypothetical protein, conserved			CMU_019980	1077	358	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	60345	63305	+							CMU_019990	2961		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	60345	63305	+			EEA08256.1	patatin-like phospholipase family protein			CMU_019990	2961		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	60345	63305	+	EEA08256.1			patatin-like phospholipase family protein			CMU_019990	2961	986	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	63784	66091	-							CMU_020000	2308		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	63784	66091	-			EEA08257.1	hypothetical protein			CMU_020000	2049		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	63784	66091	-	EEA08257.1			hypothetical protein			CMU_020000	2049	682	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	66238	67509	-							CMU_020010	1272		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	66238	67509	-			EEA08258.1	hypothetical protein, conserved			CMU_020010	1272		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	66238	67509	-	EEA08258.1			hypothetical protein, conserved			CMU_020010	1272	423	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	67850	68444	-							CMU_020020	595		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	67850	68444	-			EEA08259.1	hypothetical protein			CMU_020020	429		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	67850	68444	-	EEA08259.1			hypothetical protein			CMU_020020	429	142	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	69295	70038	+							CMU_020030	744		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	69295	70038	+			EEA08260.1	hypothetical protein, conserved			CMU_020030	744		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	69295	70038	+	EEA08260.1			hypothetical protein, conserved			CMU_020030	744	247	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	74258	76624	-							CMU_020040	2367		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	74258	76624	-			EEA08261.1	PAN domain-containing protein			CMU_020040	2218		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	74258	76624	-	EEA08261.1			PAN domain-containing protein			CMU_020040	2218	739	partial
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	77051	78024	-							CMU_020050	974		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	77051	78024	-			EEA08262.1	hypothetical protein			CMU_020050	783		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	77051	78024	-	EEA08262.1			hypothetical protein			CMU_020050	783	260	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	78263	82489	-							CMU_020060	4227		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	78263	82489	-			EEA08263.1	hypothetical protein, conserved			CMU_020060	4227		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	78263	82489	-	EEA08263.1			hypothetical protein, conserved			CMU_020060	4227	1408	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	83353	83952	+							CMU_020070	600		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	83353	83952	+			EEA08264.1	RNA recognition domain-containing protein			CMU_020070	600		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	83353	83952	+	EEA08264.1			RNA recognition domain-containing protein			CMU_020070	600	199	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	85104	86192	+							CMU_020080	1089		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	85104	86192	+			EEA08265.1	AP2 domain-containing protein			CMU_020080	1089		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	85104	86192	+	EEA08265.1			AP2 domain-containing protein			CMU_020080	1089	362	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	87016	88560	-							CMU_020090	1545		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	87016	88560	-			EEA08266.1	thrombospondin type 1 domain-containing protein			CMU_020090	1545		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	87016	88560	-	EEA08266.1			thrombospondin type 1 domain-containing protein			CMU_020090	1545	514	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	88855	90921	+							CMU_020100	2067		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	88855	90921	+			EEA08267.1	thrombospondin type 1 domain-containing protein			CMU_020100	2067		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	88855	90921	+	EEA08267.1			thrombospondin type 1 domain-containing protein			CMU_020100	2067	688	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	91168	91578	+							CMU_020110	411		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	91168	91578	+			EEA08268.1	hypothetical protein, conserved			CMU_020110	411		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	91168	91578	+	EEA08268.1			hypothetical protein, conserved			CMU_020110	411	136	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	92067	93386	+							CMU_020120	1320		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	92067	93386	+			EEA08269.1	PCI domain-containing protein			CMU_020120	1320		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	92067	93386	+	EEA08269.1			PCI domain-containing protein			CMU_020120	1320	439	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	93441	94096	-							CMU_020130	656		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	93441	94096	-			EEA08270.1	FHA domain-containing protein			CMU_020130	579		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	93441	94096	-	EEA08270.1			FHA domain-containing protein			CMU_020130	579	192	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	94253	95384	+							CMU_020140	1132		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	94253	95384	+			EEA08271.1	hypothetical protein, conserved			CMU_020140	1035		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	94253	95384	+	EEA08271.1			hypothetical protein, conserved			CMU_020140	1035	344	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	95434	97005	-							CMU_020150	1572		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	95434	97005	-			EEA08272.1	hypothetical protein			CMU_020150	1386		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	95434	97005	-	EEA08272.1			hypothetical protein			CMU_020150	1386	461	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	97259	98476	+							CMU_020160	1218		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	97259	98476	+			EEA08273.1	dihydrouridine synthase family protein			CMU_020160	1218		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	97259	98476	+	EEA08273.1			dihydrouridine synthase family protein			CMU_020160	1218	405	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	99200	101242	-							CMU_020170	2043		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	99200	101242	-			EEA08274.1	ERCC4 domain-containing protein			CMU_020170	2043		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	99200	101242	-	EEA08274.1			ERCC4 domain-containing protein			CMU_020170	2043	680	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	101577	102428	-							CMU_020180	852		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	101577	102428	-			EEA08275.1	partner of sld five, psf2 family protein			CMU_020180	615		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	101577	102428	-	EEA08275.1			partner of sld five, psf2 family protein			CMU_020180	615	204	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	102872	103471	-							CMU_020190	600		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	102872	103471	-			EEA08276.1	hypothetical protein, conserved			CMU_020190	600		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	102872	103471	-	EEA08276.1			hypothetical protein, conserved			CMU_020190	600	199	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	103624	104928	+							CMU_020200	1305		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	103624	104928	+			EEA08277.1	MIT domain-containing protein			CMU_020200	1305		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	103624	104928	+	EEA08277.1			MIT domain-containing protein			CMU_020200	1305	434	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	105782	106588	+							CMU_020210	807		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	105782	106588	+			EEA08278.1	phosphatidylinositol-glycan-class c protein, putative			CMU_020210	807		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	105782	106588	+	EEA08278.1			phosphatidylinositol-glycan-class c protein, putative			CMU_020210	807	268	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	106985	108365	-							CMU_020220	1381		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	106985	108365	-			EEA08279.1	hypothetical protein, conserved			CMU_020220	1185		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	106985	108365	-	EEA08279.1			hypothetical protein, conserved			CMU_020220	1185	394	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	108686	110479	-							CMU_020230	1794		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	108686	110479	-			EEA08280.1	myb-like DNA-binding domain-containing protein			CMU_020230	1794		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	108686	110479	-	EEA08280.1			myb-like DNA-binding domain-containing protein			CMU_020230	1794	597	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	110749	113400	+							CMU_020240	2652		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	110749	113400	+			EEA08281.1	guanylate-binding protein, N-terminal domain-containing protein			CMU_020240	2652		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	110749	113400	+	EEA08281.1			guanylate-binding protein, N-terminal domain-containing protein			CMU_020240	2652	883	
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	113746	114387	-							CMU_020250	642		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	113746	114387	-			EEA08282.1	RNA recognition motif. family protein			CMU_020250	642		partial
CDS	with_protein	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	113746	114387	-	EEA08282.1			RNA recognition motif. family protein			CMU_020250	642	213	
gene	tRNA	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	114758	114830	-							CMU_020260	73		
tRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	114758	114830	-				tRNA-Arg			CMU_020260	73		
gene	protein_coding	GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	115733	117169	-							CMU_020270	1437		partial
mRNA		GCA_000006515.1	Primary Assembly	unplaced scaffold		DS989738.1	115733	117169	-			EEA08283.1	hypothetical protein, conserved			CMU_020270	1437		partial
