# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001200.1	1	521	-	EAL34633.1			hypothetical protein			Chro.10373	521	174	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001172.1	180	551	-							Chro.10175	372		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001172.1	180	551	-	EAL34640.1			hypothetical protein			Chro.10175	372	123	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001125.1	26	889	+							Chro.10085	864		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001125.1	26	889	+	EAL34658.1			hypothetical protein			Chro.10085	864	287	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001121.1	443	877	+							Chro.10024	435		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001121.1	443	877	+	EAL34661.1			hypothetical protein			Chro.10024	435	144	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001094.1	73	942	+							Chro.10387	870		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001094.1	73	942	+	EAL34672.1			hypothetical protein			Chro.10387	870	289	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001006.1	467	772	-							Chro.10367	306		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01001006.1	467	772	-	EAL34714.1			hypothetical protein			Chro.10367	306	101	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000979.1	143	772	-							Chro.10093	630		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000979.1	143	772	-	EAL34730.1			cytoplasmic dynein 1-related			Chro.10093	630	209	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000969.1	99	1034	-							Chro.10342	936		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000969.1	99	1034	-	EAL34735.1			hypothetical protein			Chro.10342	936	311	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000965.1	1	105	-							Chro.10123	105		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000965.1	1	105	-	EAL34737.1			hypothetical protein			Chro.10123	105	35	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000965.1	534	1229	-							Chro.10122	696		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000965.1	534	1229	-	EAL34738.1			hypothetical protein			Chro.10122	696	231	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000964.1	190	555	+							Chro.10025	366		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000964.1	190	555	+	EAL34739.1			hypothetical protein			Chro.10025	366	121	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000945.1	653	967	-							Chro.10124	315		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000945.1	653	967	-	EAL34751.1			hypothetical protein			Chro.10124	315	104	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000934.1	264	737	+							Chro.10219	474		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000934.1	264	737	+	EAL34757.1			hypothetical protein			Chro.10219	474	157	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000925.1	1	1001	-							Chro.10045	1001		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000925.1	1	1001	-	EAL34766.1			hypothetical protein			Chro.10045	1001	334	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000867.1	12	1298	+							Chro.10064	1287		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000867.1	12	1298	+	EAL34807.1			hypothetical protein			Chro.10064	1287	428	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000864.1	106	1209	+							Chro.10083	1104		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000864.1	106	1209	+	EAL34809.1			hypothetical protein			Chro.10083	1104	367	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000860.1	89	1126	-							Chro.10089	1038		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000860.1	89	1126	-	EAL34811.1			hypothetical protein			Chro.10089	1038	345	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000833.1	16	1710	+							Chro.10283	1695		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000833.1	16	1710	+	EAL34829.1			hypothetical protein			Chro.10283	1695	564	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000813.1	471	899	+							Chro.10385	429		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000813.1	471	899	+	EAL34843.1			hypothetical protein			Chro.10385	429	142	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000813.1	1649	1813	+							Chro.10386	165		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000813.1	1649	1813	+	EAL34844.1			hypothetical protein			Chro.10386	165	54	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000803.1	34	1188	+							Chro.10356	1155		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000803.1	34	1188	+	EAL34854.1			hypothetical protein			Chro.10356	1155	384	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000779.1	236	1132	+							Chro.10121	897		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000779.1	236	1132	+	EAL34879.1			hypothetical protein			Chro.10121	897	298	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000777.1	271	2037	+							Chro.10406	1767		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000777.1	271	2037	+	EAL34881.1			hypothetical protein			Chro.10406	1767	588	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000775.1	668	1831	+							Chro.10086	1164		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000775.1	668	1831	+	EAL34883.1			hypothetical protein			Chro.10086	1164	387	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000765.1	324	1769	+							Chro.10084	1446		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000765.1	324	1769	+	EAL34893.1			ATP-binding cassette protein			Chro.10084	1446	481	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000756.1	1	846	-							Chro.10354	846		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000756.1	1	846	-	EAL34900.1			hypothetical protein			Chro.10354	846	282	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000742.1	47	1222	-							Chro.10364	1176		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000742.1	47	1222	-	EAL34909.1			hypothetical protein			Chro.10364	1176	391	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000735.1	628	1815	-							Chro.10363	1188		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000735.1	628	1815	-	EAL34920.1			hypothetical protein			Chro.10363	1188	395	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000727.1	687	2298	+							Chro.10047	1612		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000727.1	687	2298	+	EAL34925.1			hypothetical protein			Chro.10047	1612	537	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000721.1	148	2314	+							Chro.10026	2167		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000721.1	148	2314	+	EAL34931.1			hypothetical protein			Chro.10026	2167	722	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000684.1	274	885	+							Chro.10194	612		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000684.1	274	885	+	EAL34969.1			hypothetical protein			Chro.10194	612	203	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000673.1	16	2157	+							Chro.10294	2142		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000673.1	16	2157	+	EAL34981.1			hypothetical protein			Chro.10294	2142	713	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000654.1	1045	2253	+							Chro.10404	1209		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000654.1	1045	2253	+	EAL35004.1			hypothetical protein			Chro.10404	1209	402	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000654.1	2457	2789	-							Chro.10405	333		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000654.1	2457	2789	-	EAL35003.1			hypothetical protein			Chro.10405	333	110	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000630.1	806	2902	-							Chro.10284	2097		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000630.1	806	2902	-	EAL35032.1			hypothetical protein			Chro.10284	2097	698	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000620.1	81	2735	-							Chro.10341	2655		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000620.1	81	2735	-	EAL35043.1			hypothetical protein			Chro.10341	2655	884	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000620.1	2982	3203	+							Chro.10340	222		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000620.1	2982	3203	+	EAL35044.1			hypothetical protein			Chro.10340	222	74	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000599.1	1	1153	-							Chro.10125	1153		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000599.1	1	1153	-	EAL35066.1			hypothetical protein			Chro.10125	1153	384	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000598.1	1	520	-							Chro.10286	520		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000598.1	1	520	-	EAL35068.1			hypothetical protein			Chro.10286	520	173	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000598.1	781	3264	-							Chro.10285	2484		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000598.1	781	3264	-	EAL35067.1			hypothetical protein			Chro.10285	2484	827	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000587.1	2177	3346	-							Chro.10249	1170		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000587.1	2177	3346	-	EAL35082.1			vesicle transfer ATPase -related			Chro.10249	1170	389	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000563.1	54	1982	+							Chro.10383	1929		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000563.1	54	1982	+	EAL35124.1			CCAAT-box DNA binding protein subunit B			Chro.10383	1929	642	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000563.1	2554	3708	-							Chro.10384	1155		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000563.1	2554	3708	-	EAL35125.1			ENSANGP00000019228			Chro.10384	1155	384	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000555.1	1970	3619	-							Chro.10241	1650		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000555.1	1970	3619	-	EAL35135.1			hypothetical protein			Chro.10241	1650	549	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000547.1	561	2045	-							Chro.10403	1485		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000547.1	561	2045	-	EAL35151.1			hypothetical protein			Chro.10403	1485	494	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000547.1	2951	3385	-							Chro.10402	435		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000547.1	2951	3385	-	EAL35152.1			hypothetical protein			Chro.10402	435	144	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	373	1011	+							Chro.10248	639		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	373	1011	+	EAL35184.1			hypothetical protein			Chro.10248	639	212	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	1088	3337	+							Chro.10247	2250		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	1088	3337	+	EAL35186.1			hypothetical protein			Chro.10247	2250	749	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	3492	3902	+							Chro.70340	411		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000532.1	3492	3902	+	EAL35185.1			ENSANGP00000013260			Chro.70340	411	136	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000514.1	358	1248	+							Chro.10372	891		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000514.1	358	1248	+	EAL35222.1			transcription/repair factor TFIIH subunit Tfb3			Chro.10372	891	296	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000514.1	2738	3319	+							Chro.10371	582		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000514.1	2738	3319	+	EAL35221.1			carboxylesterase			Chro.10371	582	193	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000504.1	2084	2791	+							Chro.10365	708		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000504.1	2084	2791	+	EAL35241.1			hypothetical protein			Chro.10365	708	235	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000504.1	3202	4239	-							Chro.10366	1038		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000504.1	3202	4239	-	EAL35242.1			hypothetical protein			Chro.10366	1038	345	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000499.1	139	372	+							Chro.10090	234		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000499.1	139	372	+	EAL35254.1			hypothetical protein			Chro.10090	234	77	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000499.1	1007	1369	+							Chro.10092	363		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000499.1	1007	1369	+	EAL35253.1			similar to ash2			Chro.10092	363	120	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000493.1	111	1529	+							Chro.10218	1419		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000493.1	111	1529	+	EAL35259.1			hypothetical protein			Chro.10218	1419	472	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000491.1	3595	4524	-							Chro.10287	930		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000491.1	3595	4524	-	EAL35268.1			mitochondrial import receptor subunit tom40			Chro.10287	930	309	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	810	1304	-							Chro.10082	495		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	810	1304	-	EAL35274.1			hypothetical protein			Chro.10082	495	164	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	1723	2910	+							Chro.10081	1188		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	1723	2910	+	EAL35273.1			hypothetical protein			Chro.10081	1188	395	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	3668	4555	-							Chro.10080	888		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000489.1	3668	4555	-	EAL35275.1			hypothetical protein			Chro.10080	888	295	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000485.1	299	1669	-							Chro.10357	1371		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000485.1	299	1669	-	EAL35284.1			hypothetical protein			Chro.10357	1371	456	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000485.1	2057	4282	-							Chro.10358	2226		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000485.1	2057	4282	-	EAL35285.1			hypothetical protein			Chro.10358	2226	741	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000469.1	104	4066	+							Chro.10343	3963		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000469.1	104	4066	+	EAL35312.1			hypothetical protein			Chro.10343	3963	1320	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000462.1	2012	3028	-							Chro.10079	1017		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000462.1	2012	3028	-	EAL35333.1			hypothetical protein			Chro.10079	1017	338	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	150	2294	+							Chro.10078	2145		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	150	2294	+	EAL35381.1			hypothetical protein			Chro.10078	2145	714	
gene	tRNA	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	2601	2681	+					trnL		Chro.trn011	81		
tRNA		GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	2601	2681	+				tRNA-Leu	trnL		Chro.trn011	81		
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	2930	3181	+							Chro.10077	252		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000440.1	2930	3181	+	EAL35380.1			hypothetical protein			Chro.10077	252	83	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	405	1229	-							Chro.10380	825		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	405	1229	-	EAL35460.1			phosphatidylinositol-glycan-class c			Chro.10380	825	274	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	2464	3846	-							Chro.10381	1383		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	2464	3846	-	EAL35459.1			AAA-family ATPase			Chro.10381	1383	460	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	4271	5404	+							Chro.10382	1134		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000411.1	4271	5404	+	EAL35458.1			hypothetical protein			Chro.10382	1134	377	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	1	835	-							Chro.10374	835		partial
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	1	835	-	EAL35482.1			hypothetical protein			Chro.10374	835	278	partial
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	1773	2339	+							Chro.10375	567		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	1773	2339	+	EAL35480.1			hypothetical protein			Chro.10375	567	188	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	2539	3456	+							Chro.10376	918		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	2539	3456	+	EAL35479.1			ht-1080 protein			Chro.10376	918	305	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	5186	5704	+							Chro.10377	519		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	5186	5704	+	EAL35481.1			hypothetical protein			Chro.10377	519	172	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	5731	6060	-							Chro.10378	330		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000404.1	5731	6060	-	EAL35483.1			hypothetical protein			Chro.10378	330	109	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	261	1556	+							Chro.10246	1296		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	261	1556	+	EAL35591.1			hypothetical protein			Chro.10246	1296	431	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	1648	2493	+							Chro.10245	846		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	1648	2493	+	EAL35590.1			hypothetical protein			Chro.10245	846	281	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	2627	4549	+							Chro.10244	1923		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	2627	4549	+	EAL35592.1			glutaminyl-tRNA synthetase			Chro.10244	1923	640	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	4585	7389	-							Chro.10243	2805		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000367.1	4585	7389	-	EAL35589.1			hypothetical protein			Chro.10243	2805	934	
gene	protein_coding	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000347.1	2635	2904	+							Chro.10127	270		
CDS	with_protein	GCA_000006425.1	Primary Assembly	unlocalized scaffold on chromosome	1	AAEL01000347.1	2635	2904	+	EAL35662.1			hypothetical protein			Chro.10127	270	89	
