# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	37782	38635	-	SBT86823.1			Plasmodium exported protein, unknown function	PmUG01_01011000		PMUG01_01011000	735	244	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	40467	41302	-					PmUG01_01011100		PMUG01_01011100	836		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	40467	41302	-					PmUG01_01011100		PMUG01_01011100	645		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	49556	51056	+					PmUG01_01011200		PMUG01_01011200	1501		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	49556	51056	+	SBT86825.1			PIR protein	PmUG01_01011200		PMUG01_01011200	1377	458	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	51993	52973	+					PmUG01_01011300		PMUG01_01011300	981		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	51993	52973	+					PmUG01_01011300		PMUG01_01011300	849		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	56935	57841	-					PmUG01_01011400		PMUG01_01011400	907		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	56935	57841	-	SBT86827.1			fam-m protein	PmUG01_01011400		PMUG01_01011400	768	255	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	61062	62075	-					PmUG01_01011500		PMUG01_01011500	1014		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	61062	62075	-					PmUG01_01011500		PMUG01_01011500	885		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	73103	74070	-					PmUG01_01011600		PMUG01_01011600	968		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	73103	74070	-	SBT86829.1			fam-l protein	PmUG01_01011600		PMUG01_01011600	852	283	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	76610	77458	-					PmUG01_01011700		PMUG01_01011700	849		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	76610	77458	-					PmUG01_01011700		PMUG01_01011700	705		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	84520	85503	-					PmUG01_01011800		PMUG01_01011800	984		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	84520	85503	-	SBT86831.1			fam-l protein	PmUG01_01011800		PMUG01_01011800	858	285	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	87837	88675	-					PmUG01_01011900		PMUG01_01011900	839		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	87837	88675	-					PmUG01_01011900		PMUG01_01011900	684		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	98139	98995	+					PmUG01_01012000		PMUG01_01012000	857		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	98139	98995	+					PmUG01_01012000		PMUG01_01012000	714		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	100477	101348	-					PmUG01_01012100		PMUG01_01012100	872		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	100477	101348	-	SBT86834.1			Plasmodium exported protein, unknown function	PmUG01_01012100		PMUG01_01012100	747	248	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	106037	106919	-					PmUG01_01012200		PMUG01_01012200	883		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	106037	106919	-					PmUG01_01012200		PMUG01_01012200	720		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	111421	112285	-					PmUG01_01012300		PMUG01_01012300	865		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	111421	112285	-					PmUG01_01012300		PMUG01_01012300	786		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	117847	118606	+					PmUG01_01012400		PMUG01_01012400	760		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	117847	118606	+					PmUG01_01012400		PMUG01_01012400	636		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	119945	120842	-					PmUG01_01012500		PMUG01_01012500	898		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	119945	120842	-	SBT86838.1			fam-m protein	PmUG01_01012500		PMUG01_01012500	774	257	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	123777	126324	+					PmUG01_01012600		PMUG01_01012600	2548		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	123777	126324	+	SBT86839.1			STP1 protein	PmUG01_01012600		PMUG01_01012600	2166	721	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	130287	131022	+					PmUG01_01012700		PMUG01_01012700	736		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	130287	131022	+					PmUG01_01012700		PMUG01_01012700	615		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	133491	135121	+					PmUG01_01012800		PMUG01_01012800	1631		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	133491	135121	+					PmUG01_01012800		PMUG01_01012800	1449		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	138044	140302	+					PmUG01_01012900		PMUG01_01012900	2259		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	138044	140302	+					PmUG01_01012900		PMUG01_01012900	1956		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	143868	144634	+					PmUG01_01013000		PMUG01_01013000	767		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	143868	144634	+					PmUG01_01013000		PMUG01_01013000	621		pseudo
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	149591	150554	+					PmUG01_01013100		PMUG01_01013100	964		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	149591	150554	+					PmUG01_01013100		PMUG01_01013100	819		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	153229	154097	-					PmUG01_01013200		PMUG01_01013200	869		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	153229	154097	-	SBT86845.1			Plasmodium exported protein, unknown function	PmUG01_01013200		PMUG01_01013200	744	247	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	164957	166115	+					PmUG01_01013300		PMUG01_01013300	1159		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	164957	166115	+	SBT86846.1			Plasmodium exported protein, unknown function	PmUG01_01013300		PMUG01_01013300	927	308	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	168538	169730	-					PmUG01_01013400		PMUG01_01013400	1193		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	168538	169730	-					PmUG01_01013400		PMUG01_01013400	894		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	178809	179755	-					PmUG01_01013500		PMUG01_01013500	947		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	178809	179755	-	SBT86848.1			hypothetical protein	PmUG01_01013500		PMUG01_01013500	804	267	
gene	pseudogene	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	183011	186275	-					DBP2		PMUG01_01013600	3265		pseudo
CDS	without_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	183011	186275	-					DBP2		PMUG01_01013600	2901		pseudo
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	189366	190762	+					PmUG01_01013700		PMUG01_01013700	1397		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	189366	190762	+	SBT86850.1			PIR protein	PmUG01_01013700		PMUG01_01013700	987	328	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	194800	196980	+					PmUG01_01013800		PMUG01_01013800	2181		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	194800	196980	+	SBT86851.1			Plasmodium exported protein, unknown function	PmUG01_01013800		PMUG01_01013800	2031	676	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	201469	201678	+					PmUG01_01013900		PMUG01_01013900	210		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	201469	201678	+	SBT86852.1			hypothetical protein	PmUG01_01013900		PMUG01_01013900	210	69	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	205489	205946	-					PmUG01_01014000		PMUG01_01014000	458		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	205489	205946	-	SBT86853.1			conserved Plasmodium protein, unknown function	PmUG01_01014000		PMUG01_01014000	270	89	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	212200	214158	+					PmUG01_01014100		PMUG01_01014100	1959		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	212200	214158	+	SBT86854.1			chitinase, putative	PmUG01_01014100		PMUG01_01014100	1959	652	
gene	tRNA	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	219122	219194	-							PMUG01_01014200.1	73		
tRNA		GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	219122	219194	-							PMUG01_01014200.1	73		
gene	tRNA	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	219651	219734	+							PMUG01_01014300.1	84		
tRNA		GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	219651	219734	+							PMUG01_01014300.1	84		
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	221050	222171	-					PmUG01_01014400		PMUG01_01014400	1122		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	221050	222171	-	SBT86855.1			centrin, putative	PmUG01_01014400		PMUG01_01014400	327	108	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	223686	228986	+					PmUG01_01014500		PMUG01_01014500	5301		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	223686	228986	+	SBT86856.1			conserved Plasmodium protein, unknown function	PmUG01_01014500		PMUG01_01014500	5301	1766	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	230217	230750	+					PmUG01_01014600		PMUG01_01014600	534		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	230217	230750	+	SBT86857.1			conserved Plasmodium protein, unknown function	PmUG01_01014600		PMUG01_01014600	534	177	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	231892	235638	-					PmUG01_01014700		PMUG01_01014700	3747		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	231892	235638	-	SBT86858.1			conserved Plasmodium protein, unknown function	PmUG01_01014700		PMUG01_01014700	3747	1248	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	237095	237523	+					PmUG01_01014800		PMUG01_01014800	429		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	237095	237523	+	SBT86859.1			conserved Plasmodium protein, unknown function	PmUG01_01014800		PMUG01_01014800	429	142	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	238744	240924	-					PmUG01_01014900		PMUG01_01014900	2181		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	238744	240924	-	SBT86860.1			conserved Plasmodium protein, unknown function	PmUG01_01014900		PMUG01_01014900	2181	726	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	244936	251235	+					PmUG01_01015000		PMUG01_01015000	6300		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	244936	251235	+	SBT86861.1			erythrocyte membrane-associated antigen, putative	PmUG01_01015000		PMUG01_01015000	6300	2099	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	253262	255306	+					PmUG01_01015100		PMUG01_01015100	2045		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	253262	255306	+	SBT86862.1			conserved Plasmodium protein, unknown function	PmUG01_01015100		PMUG01_01015100	777	258	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	256076	256714	-					PmUG01_01015200		PMUG01_01015200	639		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	256076	256714	-	SBT86863.1			conserved Plasmodium protein, unknown function	PmUG01_01015200		PMUG01_01015200	639	212	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	260028	262844	+					PmUG01_01015300		PMUG01_01015300	2817		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	260028	262844	+	SBT86864.1			conserved Plasmodium protein, unknown function	PmUG01_01015300		PMUG01_01015300	2817	938	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	263929	276090	-					PmUG01_01015400		PMUG01_01015400	12162		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	263929	276090	-	SBT86865.1			conserved Plasmodium protein, unknown function	PmUG01_01015400		PMUG01_01015400	12162	4053	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	277516	286890	-					PmUG01_01015500		PMUG01_01015500	9375		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	277516	286890	-	SBT86866.1			conserved Plasmodium protein, unknown function	PmUG01_01015500		PMUG01_01015500	9375	3124	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	290643	301852	+					PmUG01_01015600		PMUG01_01015600	11210		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	290643	301852	+	SBT86867.1			conserved Plasmodium protein, unknown function	PmUG01_01015600		PMUG01_01015600	11040	3679	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	302948	306355	-					PmUG01_01015700		PMUG01_01015700	3408		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	302948	306355	-	SBT86868.1			tRNA m5C-methyltransferase, putative	PmUG01_01015700		PMUG01_01015700	3408	1135	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	310007	318138	+					PmUG01_01015800		PMUG01_01015800	8132		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	310007	318138	+	SBT86869.1			conserved Plasmodium protein, unknown function	PmUG01_01015800		PMUG01_01015800	8034	2677	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	320132	322771	+					PmUG01_01015900		PMUG01_01015900	2640		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	320132	322771	+	SBT86870.1			phosphoinositide-binding protein, putative	PmUG01_01015900		PMUG01_01015900	2640	879	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	323747	327961	-					PmUG01_01016000		PMUG01_01016000	4215		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	323747	327961	-	SBT86871.1			serine/threonine protein kinase, putative	PmUG01_01016000		PMUG01_01016000	4215	1404	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	329581	342945	-					PmUG01_01016100		PMUG01_01016100	13365		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	329581	342945	-	SBT86872.1			E3 ubiquitin-protein ligase, putative	PmUG01_01016100		PMUG01_01016100	11424	3807	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	347126	351172	+					PPAT		PMUG01_01016200	4047		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	347126	351172	+	SBT86873.1			phosphopantetheine adenylyltransferase, putative	PPAT		PMUG01_01016200	4047	1348	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	351918	356159	-					PmUG01_01016300		PMUG01_01016300	4242		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	351918	356159	-	SBT86874.1			conserved Plasmodium protein, unknown function	PmUG01_01016300		PMUG01_01016300	4242	1413	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	358437	359363	-					RF2		PMUG01_01016400	927		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	358437	359363	-	SBT86875.1			peptide chain release factor 2, putative	RF2		PMUG01_01016400	927	308	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	360863	364456	-					PmUG01_01016500		PMUG01_01016500	3594		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	360863	364456	-	SBT86876.1			methyltransferase, putative	PmUG01_01016500		PMUG01_01016500	3366	1121	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	366702	370145	+					PmUG01_01016600		PMUG01_01016600	3444		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	366702	370145	+	SBT86877.1			conserved Plasmodium protein, unknown function	PmUG01_01016600		PMUG01_01016600	3357	1118	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	371767	376122	+					PmUG01_01016700		PMUG01_01016700	4356		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	371767	376122	+	SBT86878.1			conserved Plasmodium protein, unknown function	PmUG01_01016700		PMUG01_01016700	4356	1451	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	377913	380372	+					ORC2		PMUG01_01016800	2460		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	377913	380372	+	SBT86879.1			origin recognition complex subunit 2, putative	ORC2		PMUG01_01016800	2460	819	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	381022	383472	-					MCM7		PMUG01_01016900	2451		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	381022	383472	-	SBT86880.1			DNA replication licensing factor MCM7, putative	MCM7		PMUG01_01016900	2451	816	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	386156	394896	-					PmUG01_01017000		PMUG01_01017000	8741		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	386156	394896	-	SBT86881.1			inositol-phosphate phosphatase, putative	PmUG01_01017000		PMUG01_01017000	8247	2748	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	398315	401692	-					PmUG01_01017100		PMUG01_01017100	3378		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	398315	401692	-	SBT86882.1			RNA helicase, putative	PmUG01_01017100		PMUG01_01017100	3378	1125	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	403054	403925	-					PmUG01_01017200		PMUG01_01017200	872		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	403054	403925	-	SBT86883.1			40S ribosomal protein S29, putative	PmUG01_01017200		PMUG01_01017200	165	54	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	405026	407345	-					PmUG01_01017300		PMUG01_01017300	2320		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	405026	407345	-	SBT86884.1			cysteine-rich secretory protein, putative	PmUG01_01017300		PMUG01_01017300	612	203	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	408356	409654	-					PmUG01_01017400		PMUG01_01017400	1299		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	408356	409654	-	SBT86885.1			ATP synthase lipid-binding protein, mitochondrial precursor, putative	PmUG01_01017400		PMUG01_01017400	495	164	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	412115	415834	+					PmUG01_01017500		PMUG01_01017500	3720		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	412115	415834	+	SBT86886.1			importin-7, putative	PmUG01_01017500		PMUG01_01017500	3720	1239	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	416610	423073	-					PmUG01_01017600		PMUG01_01017600	6464		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	416610	423073	-	SBT86887.1			conserved Plasmodium protein, unknown function	PmUG01_01017600		PMUG01_01017600	4884	1627	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	424522	425093	+					PmUG01_01017700		PMUG01_01017700	572		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	424522	425093	+	SBT86888.1			conserved Plasmodium protein, unknown function	PmUG01_01017700		PMUG01_01017700	195	64	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	426097	426784	+					PmUG01_01017800		PMUG01_01017800	688		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	426097	426784	+	SBT86889.1			conserved Plasmodium protein, unknown function	PmUG01_01017800		PMUG01_01017800	351	116	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	427741	428019	-					RPL37		PMUG01_01017900	279		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	427741	428019	-	SBT86890.1			60S ribosomal protein L37, putative	RPL37		PMUG01_01017900	279	92	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	431253	437308	-					PmUG01_01018000		PMUG01_01018000	6056		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	431253	437308	-	SBT86891.1			conserved Plasmodium protein, unknown function	PmUG01_01018000		PMUG01_01018000	6042	2013	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	443848	445608	+					PmUG01_01018100		PMUG01_01018100	1761		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	443848	445608	+	SBT86892.1			conserved Plasmodium protein, unknown function	PmUG01_01018100		PMUG01_01018100	1761	586	
gene	protein_coding	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	447006	449516	+					MSH2-2		PMUG01_01018200	2511		
CDS	with_protein	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	447006	449516	+	SBT86893.1			DNA mismatch repair protein MSH2, putative	MSH2-2		PMUG01_01018200	2511	836	
gene	tRNA	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	450477	450549	+							PMUG01_01018300.1	73		
tRNA		GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	450477	450549	+							PMUG01_01018300.1	73		
gene	tRNA	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	452020	452091	-							PMUG01_01018400.1	72		
tRNA		GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	452020	452091	-							PMUG01_01018400.1	72		
gene	tRNA	GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	453366	453438	+							PMUG01_01018500.1	73		
tRNA		GCA_900090045.1	Primary Assembly	chromosome	1	LT594622.1	453366	453438	+							PMUG01_01018500.1	73		
