# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	117859	120480	+	ORM39768.1			Coatomer subunit beta'-1			BXIN_0038	2622	873	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	120654	121175	-							BXIN_0039	522		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	120654	121175	-			ORM39769.1	hypothetical protein			BXIN_0039	522		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	120654	121175	-	ORM39769.1			hypothetical protein			BXIN_0039	522	173	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	121719	122885	+							BXIN_0040	1167		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	121719	122885	+			ORM39714.1	hypothetical protein			BXIN_0040	1167		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	121719	122885	+	ORM39714.1			hypothetical protein			BXIN_0040	1167	388	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	123084	124628	+							BXIN_0041	1545		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	123084	124628	+			ORM39713.1	hypothetical protein			BXIN_0041	1545		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	123084	124628	+	ORM39713.1			hypothetical protein			BXIN_0041	1545	514	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	124863	126221	+					mettl14		BXIN_0042	1359		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	124863	126221	+			ORM39712.1	N6-adenosine-methyltransferase subunit METTL14	mettl14		BXIN_0042	1359		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	124863	126221	+	ORM39712.1			N6-adenosine-methyltransferase subunit METTL14	mettl14		BXIN_0042	1359	452	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	126518	128261	+					shmt2		BXIN_0043	1744		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	126518	128261	+			ORM39711.1	Serine hydroxymethyltransferase 2	shmt2		BXIN_0043	1398		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	126518	128261	+	ORM39711.1			Serine hydroxymethyltransferase 2	shmt2		BXIN_0043	1398	465	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	128581	130125	+							BXIN_0044	1545		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	128581	130125	+			ORM39710.1	putative ATP synthase subunit beta			BXIN_0044	1545		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	128581	130125	+	ORM39710.1			putative ATP synthase subunit beta			BXIN_0044	1545	514	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	130267	132916	-					sgd1		BXIN_0045	2650		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	130267	132916	-			ORM39709.1	Suppressor of glycerol defect protein 1	sgd1		BXIN_0045	2391		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	130267	132916	-	ORM39709.1			Suppressor of glycerol defect protein 1	sgd1		BXIN_0045	2391	796	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	134146	139059	+							BXIN_0046	4914		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	134146	139059	+			ORM39708.1	putative twinkle protein			BXIN_0046	4914		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	134146	139059	+	ORM39708.1			putative twinkle protein			BXIN_0046	4914	1637	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	139134	140423	-							BXIN_0047	1290		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	139134	140423	-			ORM39707.1	hypothetical protein			BXIN_0047	1215		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	139134	140423	-	ORM39707.1			hypothetical protein			BXIN_0047	1215	404	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	141497	142864	+							BXIN_0048	1368		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	141497	142864	+			ORM39716.1	hypothetical protein			BXIN_0048	1368		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	141497	142864	+	ORM39716.1			hypothetical protein			BXIN_0048	1368	455	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	143070	144830	+							BXIN_0049	1761		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	143070	144830	+			ORM39715.1	hypothetical protein			BXIN_0049	1761		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	143070	144830	+	ORM39715.1			hypothetical protein			BXIN_0049	1761	586	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	145252	146397	-					dut		BXIN_0050	1146		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	145252	146397	-			ORM39729.1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	dut		BXIN_0050	480		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	145252	146397	-	ORM39729.1			Deoxyuridine 5'-triphosphate nucleotidohydrolase	dut		BXIN_0050	480	159	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	149112	150854	-							BXIN_0051	1743		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	149112	150854	-			ORM39730.1	ATP-dependent RNA helicase DBP6			BXIN_0051	1551		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	149112	150854	-	ORM39730.1			ATP-dependent RNA helicase DBP6			BXIN_0051	1551	516	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	151500	154568	+							BXIN_0052	3069		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	151500	154568	+			ORM39731.1	Protein transport protein Sec24C			BXIN_0052	3069		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	151500	154568	+	ORM39731.1			Protein transport protein Sec24C			BXIN_0052	3069	1022	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	154885	161448	+							BXIN_0053	6564		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	154885	161448	+			ORM39732.1	putative methyltransferase C9orf114 -like protein			BXIN_0053	4836		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	154885	161448	+	ORM39732.1			putative methyltransferase C9orf114 -like protein			BXIN_0053	4836	1611	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	161543	163210	-							BXIN_0054	1668		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	161543	163210	-			ORM39733.1	DNA repair protein complementing XP-C cells -like protein			BXIN_0054	1515		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	161543	163210	-	ORM39733.1			DNA repair protein complementing XP-C cells -like protein			BXIN_0054	1515	504	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	163724	164482	-							BXIN_0055	759		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	163724	164482	-			ORM39734.1	hypothetical protein			BXIN_0055	759		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	163724	164482	-	ORM39734.1			hypothetical protein			BXIN_0055	759	252	
gene	protein_coding	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	164864	166244	-							BXIN_0056	1381		
mRNA		GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	164864	166244	-			ORM39735.1	Proliferation-associated protein 2G4			BXIN_0056	1233		
CDS	with_protein	GCA_002095265.1	Primary Assembly	unplaced scaffold		MBFZ01000212.1	164864	166244	-	ORM39735.1			Proliferation-associated protein 2G4			BXIN_0056	1233	410	
