# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	151849	166379	+	PFH37675.1			hypothetical protein			BESB_000170	9117	3038	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	168110	168602	-							BESB_000180	493		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	168110	168602	-			PFH37676.1	acyl carrier protein ACP			BESB_000180	393		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	168110	168602	-	PFH37676.1			acyl carrier protein ACP			BESB_000180	393	130	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	170176	176354	+							BESB_000190	6179		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	170176	176354	+			PFH37677.1	F5/8 type C domain-containing protein			BESB_000190	4776		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	170176	176354	+	PFH37677.1			F5/8 type C domain-containing protein			BESB_000190	4776	1591	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	176443	179090	-							BESB_000200	2648		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	176443	179090	-			PFH37678.1	PCI domain-containing protein			BESB_000200	1398		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	176443	179090	-	PFH37678.1			PCI domain-containing protein			BESB_000200	1398	465	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	180297	183245	+							BESB_000210	2949		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	180297	183245	+			PFH37679.1	ubiquitin-conjugating enzyme subfamily protein			BESB_000210	918		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	180297	183245	+	PFH37679.1			ubiquitin-conjugating enzyme subfamily protein			BESB_000210	918	305	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	184599	185240	-							BESB_000220	642		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	184599	185240	-			PFH37680.1	hypothetical protein			BESB_000220	642		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	184599	185240	-	PFH37680.1			hypothetical protein			BESB_000220	642	213	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	187685	191786	-							BESB_000230	4102		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	187685	191786	-			PFH37681.1	putative aminotransferase			BESB_000230	1758		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	187685	191786	-	PFH37681.1			putative aminotransferase			BESB_000230	1758	585	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	194620	199176	+							BESB_000240	4557		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	194620	199176	+			PFH37682.1	hypothetical protein			BESB_000240	2067		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	194620	199176	+	PFH37682.1			hypothetical protein			BESB_000240	2067	688	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	200738	201840	-							BESB_000250	1103		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	200738	201840	-			PFH37683.1	hypothetical protein			BESB_000250	813		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	200738	201840	-	PFH37683.1			hypothetical protein			BESB_000250	813	270	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	204056	211330	-							BESB_000260	7275		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	204056	211330	-			PFH37684.1	aldehyde dehydrogenase			BESB_000260	1860		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	204056	211330	-	PFH37684.1			aldehyde dehydrogenase			BESB_000260	1860	619	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	213385	214390	-							BESB_000270	1006		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	213385	214390	-			PFH37685.1	hypothetical protein			BESB_000270	405		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	213385	214390	-	PFH37685.1			hypothetical protein			BESB_000270	405	134	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	219558	232147	+							BESB_000280	12590		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	219558	232147	+			PFH37686.1	hypothetical protein			BESB_000280	6561		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	219558	232147	+	PFH37686.1			hypothetical protein			BESB_000280	6561	2186	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	233987	241466	-							BESB_000290	7480		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	233987	241466	-			PFH37687.1	glutamate-tRNA ligase			BESB_000290	2319		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	233987	241466	-	PFH37687.1			glutamate-tRNA ligase			BESB_000290	2319	772	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	242295	245420	+							BESB_000300	3126		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	242295	245420	+			PFH37688.1	hypothetical protein			BESB_000300	1431		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	242295	245420	+	PFH37688.1			hypothetical protein			BESB_000300	1431	476	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	247083	249513	-							BESB_000310	2431		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	247083	249513	-			PFH37689.1	hypothetical protein			BESB_000310	660		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	247083	249513	-	PFH37689.1			hypothetical protein			BESB_000310	660	219	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	251626	257496	-							BESB_000320	5871		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	251626	257496	-			PFH37690.1	hypothetical protein			BESB_000320	2244		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	251626	257496	-	PFH37690.1			hypothetical protein			BESB_000320	2244	747	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	261484	268645	+							BESB_000330	7162		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	261484	268645	+			PFH37691.1	DEAD/DEAH box helicase domain-containing protein			BESB_000330	3168		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	261484	268645	+	PFH37691.1			DEAD/DEAH box helicase domain-containing protein			BESB_000330	3168	1055	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	271085	273245	+							BESB_000340	2161		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	271085	273245	+			PFH37692.1	hypothetical protein			BESB_000340	579		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	271085	273245	+	PFH37692.1			hypothetical protein			BESB_000340	579	192	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	274809	276569	-							BESB_000350	1761		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	274809	276569	-			PFH37693.1	hypothetical protein			BESB_000350	1761		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	274809	276569	-	PFH37693.1			hypothetical protein			BESB_000350	1761	586	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	277809	281113	+							BESB_000360	3305		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	277809	281113	+			PFH37694.1	phosphatidate cytidylyltransferase			BESB_000360	2853		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	277809	281113	+	PFH37694.1			phosphatidate cytidylyltransferase			BESB_000360	2853	950	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	283402	289543	+							BESB_000370	6142		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	283402	289543	+			PFH37695.1	hypothetical protein			BESB_000370	4956		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	283402	289543	+	PFH37695.1			hypothetical protein			BESB_000370	4956	1651	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	291094	295194	-							BESB_000380	4101		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	291094	295194	-			PFH37696.1	hypothetical protein			BESB_000380	4101		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	291094	295194	-	PFH37696.1			hypothetical protein			BESB_000380	4101	1366	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	298055	304667	+							BESB_000390	6613		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	298055	304667	+			PFH37697.1	ABC transporter transmembrane region domain-containing protein			BESB_000390	3036		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	298055	304667	+	PFH37697.1			ABC transporter transmembrane region domain-containing protein			BESB_000390	3036	1011	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	306741	313126	-							BESB_000400	6386		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	306741	313126	-			PFH37698.1	FAD-dependent glycerol-3-phosphate dehydrogenase			BESB_000400	1977		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	306741	313126	-	PFH37698.1			FAD-dependent glycerol-3-phosphate dehydrogenase			BESB_000400	1977	658	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	316815	317111	+							BESB_000410	297		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	316815	317111	+			PFH37699.1	HMG (high mobility group) box domain-containing protein			BESB_000410	297		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	316815	317111	+	PFH37699.1			HMG (high mobility group) box domain-containing protein			BESB_000410	297	98	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	320287	327370	-							BESB_000420	7084		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	320287	327370	-			PFH37700.1	acyl-CoA:cholesterol acyltransferase alpha ACAT1-alpha			BESB_000420	1794		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	320287	327370	-	PFH37700.1			acyl-CoA:cholesterol acyltransferase alpha ACAT1-alpha			BESB_000420	1794	597	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	331569	332950	+							BESB_000430	1382		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	331569	332950	+			PFH37701.1	ribosomal protein RPS14			BESB_000430	480		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	331569	332950	+	PFH37701.1			ribosomal protein RPS14			BESB_000430	480	159	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	334944	338915	-							BESB_000440	3972		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	334944	338915	-			PFH37702.1	hypothetical protein			BESB_000440	2877		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	334944	338915	-	PFH37702.1			hypothetical protein			BESB_000440	2877	958	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	341072	343341	-							BESB_000450	2270		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	341072	343341	-			PFH37703.1	hypothetical protein			BESB_000450	438		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	341072	343341	-	PFH37703.1			hypothetical protein			BESB_000450	438	145	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	345013	346200	+							BESB_000460	1188		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	345013	346200	+			PFH37704.1	putative ribosomal RNA large subunit methyltransferase FTSJ1			BESB_000460	1188		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	345013	346200	+	PFH37704.1			putative ribosomal RNA large subunit methyltransferase FTSJ1			BESB_000460	1188	395	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	347617	349965	-							BESB_000470	2349		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	347617	349965	-			PFH37705.1	hypothetical protein			BESB_000470	942		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	347617	349965	-	PFH37705.1			hypothetical protein			BESB_000470	942	313	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	354251	360024	+							BESB_000480	5774		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	354251	360024	+			PFH37706.1	putative pre-mRNA-processing protein 8			BESB_000480	3123		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	354251	360024	+	PFH37706.1			putative pre-mRNA-processing protein 8			BESB_000480	3123	1040	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	361092	364911	-							BESB_000490	3820		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	361092	364911	-			PFH37707.1	hypothetical protein			BESB_000490	2811		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	361092	364911	-	PFH37707.1			hypothetical protein			BESB_000490	2811	936	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	367059	368279	-							BESB_000500	1221		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	367059	368279	-			PFH37708.1	hypothetical protein			BESB_000500	225		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	367059	368279	-	PFH37708.1			hypothetical protein			BESB_000500	225	74	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	373105	387850	+							BESB_000510	14746		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	373105	387850	+			PFH37709.1	hypothetical protein			BESB_000510	11055		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	373105	387850	+	PFH37709.1			hypothetical protein			BESB_000510	11055	3684	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	390142	393039	+							BESB_000520	2898		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	390142	393039	+			PFH37710.1	RNA-binding protein			BESB_000520	1206		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	390142	393039	+	PFH37710.1			RNA-binding protein			BESB_000520	1206	401	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	394975	395667	-							BESB_000530	693		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	394975	395667	-			PFH37711.1	zinc finger, C3HC4 type (RING finger) domain-containing protein			BESB_000530	693		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	394975	395667	-	PFH37711.1			zinc finger, C3HC4 type (RING finger) domain-containing protein			BESB_000530	693	230	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	398679	402588	+							BESB_000540	3910		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	398679	402588	+			PFH37712.1	bromodomain-containing protein			BESB_000540	2055		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	398679	402588	+	PFH37712.1			bromodomain-containing protein			BESB_000540	2055	684	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	406129	410633	-							BESB_000550	4505		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	406129	410633	-			PFH37713.1	hypothetical protein			BESB_000550	1209		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	406129	410633	-	PFH37713.1			hypothetical protein			BESB_000550	1209	402	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	413159	417780	-							BESB_000560	4622		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	413159	417780	-			PFH37714.1	hypothetical protein			BESB_000560	1650		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	413159	417780	-	PFH37714.1			hypothetical protein			BESB_000560	1650	549	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	419575	421403	+							BESB_000570	1829		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	419575	421403	+			PFH37715.1	putative 39S ribosomal protein L47			BESB_000570	711		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	419575	421403	+	PFH37715.1			putative 39S ribosomal protein L47			BESB_000570	711	236	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	424315	424746	+							BESB_000580	432		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	424315	424746	+			PFH37716.1	hypothetical protein			BESB_000580	432		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	424315	424746	+	PFH37716.1			hypothetical protein			BESB_000580	432	143	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	425234	427594	+							BESB_000590	2361		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	425234	427594	+			PFH37717.1	hypothetical protein			BESB_000590	2361		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	425234	427594	+	PFH37717.1			hypothetical protein			BESB_000590	2361	786	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	429022	429991	-							BESB_000600	970		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	429022	429991	-			PFH37718.1	putative chaperonin			BESB_000600	549		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	429022	429991	-	PFH37718.1			putative chaperonin			BESB_000600	549	182	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	434244	436039	+							BESB_000610	1796		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	434244	436039	+			PFH37719.1	microtubule associated protein SPM1			BESB_000610	1197		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	434244	436039	+	PFH37719.1			microtubule associated protein SPM1			BESB_000610	1197	398	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	438401	447413	-							BESB_000620	9013		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	438401	447413	-			PFH37720.1	Spc97 / Spc98 family protein			BESB_000620	5685		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	438401	447413	-	PFH37720.1			Spc97 / Spc98 family protein			BESB_000620	5685	1894	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	451930	455874	+							BESB_000630	3945		partial
mRNA		GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	451930	455874	+			PFH37721.1	putative vacuolar protein sorting-associated protein 26			BESB_000630	891		partial
CDS	with_protein	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	451930	455874	+	PFH37721.1			putative vacuolar protein sorting-associated protein 26			BESB_000630	891	296	
gene	protein_coding	GCA_002563875.1	Primary Assembly	chromosome	I	CM008346.1	459362	461013	+							BESB_000640	1652		partial
