# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	49529	50704	-	VTZ71414.1			PIR protein			PY17X_0100059	936	311	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	53047	54085	-							PY17X_0100063	1039		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	53047	54085	-	VTZ71415.1			PIR protein			PY17X_0100063	831	276	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	56392	57413	-							PY17X_0100069	1022		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	56392	57413	-	VTZ71416.1			PIR protein			PY17X_0100069	813	270	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	59977	61162	-							PY17X_0100075	1186		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	59977	61162	-	VTZ71417.1			PIR protein			PY17X_0100075	960	319	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	63483	64675	-							PY17X_0100081	1193		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	63483	64675	-	VTZ71418.1			PIR protein			PY17X_0100081	951	316	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	67390	68551	-							PY17X_0100085	1162		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	67390	68551	-	VTZ71419.1			PIR protein			PY17X_0100085	942	313	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	70864	72021	-							PY17X_0100091	1158		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	70864	72021	-	VTZ71420.1			PIR protein			PY17X_0100091	954	317	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	74338	75420	-							PY17X_0100095	1083		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	74338	75420	-	VTZ71421.1			PIR protein			PY17X_0100095	891	296	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	77814	78895	-							PY17X_0100100	1082		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	77814	78895	-	VTZ71422.1			PIR protein			PY17X_0100100	885	294	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	81679	82871	-							PY17X_0100200	1193		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	81679	82871	-	VTZ71423.1			PIR protein			PY17X_0100200	966	321	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	85193	86353	-							PY17X_0100300	1161		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	85193	86353	-	VTZ71424.1			PIR protein			PY17X_0100300	948	315	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	88730	89868	-							PY17X_0100400	1139		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	88730	89868	-	VTZ71425.1			PIR protein			PY17X_0100400	921	306	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	92705	93829	-							PY17X_0100500	1125		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	92705	93829	-	VTZ71426.1			PIR protein			PY17X_0100500	921	306	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	96175	97344	-							PY17X_0100600	1170		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	96175	97344	-	VTZ71427.1			PIR protein			PY17X_0100600	927	308	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	99586	100668	-							PY17X_0100700	1083		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	99586	100668	-	VTZ71428.1			PIR protein			PY17X_0100700	861	286	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	102948	104041	-							PY17X_0100800	1094		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	102948	104041	-	VTZ71429.1			PIR protein			PY17X_0100800	867	288	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	106729	107820	-							PY17X_0100900	1092		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	106729	107820	-	VTZ71430.1			PIR protein			PY17X_0100900	882	293	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	111688	113234	+							PY17X_0101000	1547		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	111688	113234	+	VTZ71431.1			fam-a protein			PY17X_0101000	906	301	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	113835	114980	-							PY17X_0101100	1146		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	113835	114980	-	VTZ71432.1			PIR protein			PY17X_0101100	921	306	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	117656	118602	-							PY17X_0101200	947		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	117656	118602	-	VTZ71433.1			fam-b protein			PY17X_0101200	780	259	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	123588	132042	+							PY17X_0101221	8455		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	123588	132042	+	VTZ71434.1			reticulocyte binding protein, putative			PY17X_0101221	8316	2771	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	134068	135008	-							PY17X_0101241	941		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	134068	135008	-	VTZ71435.1			fam-b protein			PY17X_0101241	768	255	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	136454	137397	-							PY17X_0101261	944		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	136454	137397	-	VTZ71436.1			fam-b protein			PY17X_0101261	777	258	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	143802	144627	-							PY17X_0101300	826		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	143802	144627	-	VTZ71437.1			fam-b protein			PY17X_0101300	651	216	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	149620	150332	+							PY17X_0101400	713		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	149620	150332	+	VTZ71438.1			conserved rodent malaria protein, unknown function			PY17X_0101400	447	148	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	152553	153189	-							PY17X_0101500	637		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	152553	153189	-	VTZ71439.1			fam-c protein			PY17X_0101500	468	155	
gene	pseudogene	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	154594	155265	-							PY17X_0101600	672		pseudo;pseudogene
CDS	without_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	154594	155265	-							PY17X_0101600	564		pseudo;pseudogene
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	156340	157864	+							PY17X_0101700	1525		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	156340	157864	+	VTZ71441.1			fam-a protein			PY17X_0101700	831	276	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	159279	160477	+							PY17X_0101800	1199		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	159279	160477	+	VTZ71442.1			Plasmodium exported protein, unknown function			PY17X_0101800	1026	341	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	163246	164562	+							PY17X_0101900	1317		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	163246	164562	+	VTZ71443.1			lysophospholipase, putative			PY17X_0101900	1317	438	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	166801	168734	+							PY17X_0102000	1934		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	166801	168734	+	VTZ71444.1			reticulocyte binding protein, putative			PY17X_0102000	1836	611	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	170042	171469	-							PY17X_0102100	1428		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	170042	171469	-	VTZ71445.1			PIR protein			PY17X_0102100	1056	351	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	172852	173355	+							PY17X_0102200	504		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	172852	173355	+	VTZ71446.1			schizont membrane associated cytoadherence protein, putative			PY17X_0102200	504	167	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	175475	176780	+							PY17X_0102300	1306		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	175475	176780	+	VTZ71447.1			Plasmodium exported protein, unknown function			PY17X_0102300	1107	368	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	177841	182064	-							PY17X_0102400	4224		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	177841	182064	-	VTZ71448.1			zinc finger protein, putative			PY17X_0102400	4224	1407	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	186607	190655	+							PY17X_0102500	4049		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	186607	190655	+	VTZ71449.1			ATP-dependent RNA helicase, putative			PY17X_0102500	3930	1309	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	191785	193051	+							PY17X_0102600	1267		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	191785	193051	+	VTZ71450.1			MYND-type zinc finger protein, putative			PY17X_0102600	789	262	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	194055	195008	+							PY17X_0102700	954		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	194055	195008	+	VTZ71451.1			liver merozoite formation protein, putative			PY17X_0102700	954	317	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	195612	198765	-							PY17X_0102800	3154		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	195612	198765	-	VTZ71452.1			elongation factor G, putative			PY17X_0102800	2769	922	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	199464	200618	+							PY17X_0102900	1155		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	199464	200618	+	VTZ71453.1			geranylgeranyl transferase type-2 subunit beta, putative			PY17X_0102900	1155	384	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	201039	205498	-							PY17X_0103000	4460		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	201039	205498	-	VTZ71454.1			SAC3 domain-containing protein, putative			PY17X_0103000	3612	1203	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	208103	209509	-							PY17X_0103100	1407		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	208103	209509	-	VTZ71455.1			conserved Plasmodium protein, unknown function			PY17X_0103100	1407	468	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	210147	212180	+							PY17X_0103200	2034		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	210147	212180	+	VTZ71456.1			JmjC domain-containing protein, putative			PY17X_0103200	2034	677	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	212579	214041	-							PY17X_0103300	1463		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	212579	214041	-	VTZ71457.1			conserved Plasmodium protein, unknown function			PY17X_0103300	1338	445	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	215954	217453	+							PY17X_0103400	1500		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	215954	217453	+	VTZ71458.1			conserved Plasmodium protein, unknown function			PY17X_0103400	1500	499	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	218756	220207	-							PY17X_0103500	1452		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	218756	220207	-	VTZ71459.1			RNA-binding protein, putative			PY17X_0103500	1452	483	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	222508	223935	+							PY17X_0103600	1428		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	222508	223935	+	VTZ71460.1			mitochondrial chaperone BCS1, putative			PY17X_0103600	1428	475	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	224508	226046	-							PY17X_0103700	1539		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	224508	226046	-	VTZ71461.1			dihydroorotate dehydrogenase, putative			PY17X_0103700	1539	512	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	227299	230004	-							PY17X_0103800	2706		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	227299	230004	-	VTZ71462.1			trophozoite exported protein 1, putative			PY17X_0103800	2706	901	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	233214	234536	+							PY17X_0103900	1323		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	233214	234536	+	VTZ71463.1			cation/H+ antiporter, putative			PY17X_0103900	1323	440	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	235254	241347	-							PY17X_0104000	6094		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	235254	241347	-	VTZ71464.1			AT-rich interactive domain-containing protein, putative			PY17X_0104000	5688	1895	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	243154	244620	+							PY17X_0104100	1467		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	243154	244620	+	VTZ71465.1			phenylalanine--tRNA ligase, putative			PY17X_0104100	1467	488	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	244658	252753	-							PY17X_0104200	8096		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	244658	252753	-	VTZ71466.1			centrosomal protein CEP76, putative			PY17X_0104200	5592	1863	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	253649	254767	-							PY17X_0104300	1119		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	253649	254767	-	VTZ71467.1			conserved Plasmodium protein, unknown function			PY17X_0104300	1119	372	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	256010	260380	-							PY17X_0104400	4371		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	256010	260380	-	VTZ71468.1			conserved Plasmodium protein, unknown function			PY17X_0104400	4371	1456	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	261713	267139	-							PY17X_0104500	5427		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	261713	267139	-	VTZ71469.1			AP2 domain transcription factor, putative			PY17X_0104500	5427	1808	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	271208	271952	+							PY17X_0104600	745		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	271208	271952	+	VTZ71470.1			mitochondrial ribosomal protein L41, putative			PY17X_0104600	282	93	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	272690	274627	+							PY17X_0104700	1938		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	272690	274627	+	VTZ71471.1			conserved Plasmodium protein, unknown function			PY17X_0104700	1938	645	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	275621	276768	+							PY17X_0104800	1148		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	275621	276768	+	VTZ71472.1			conserved protein, unknown function			PY17X_0104800	582	193	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	279834	286465	+							PY17X_0104900	6632		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	279834	286465	+	VTZ71473.1			conserved Plasmodium protein, unknown function			PY17X_0104900	6183	2060	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	287035	288624	-							PY17X_0105000	1590		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	287035	288624	-	VTZ71474.1			glyoxalase I-like protein GILP, putative			PY17X_0105000	933	310	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	289393	293610	-							PY17X_0105100	4218		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	289393	293610	-	VTZ71475.1			RAP protein, putative			PY17X_0105100	4218	1405	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	294451	295117	-							PY17X_0105200	667		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	294451	295117	-	VTZ71476.1			conserved Plasmodium protein, unknown function			PY17X_0105200	288	95	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	295793	296377	+							PY17X_0105300	585		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	295793	296377	+	VTZ71477.1			50S ribosomal protein L24, putative			PY17X_0105300	585	194	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	300162	302390	+							PY17X_0105400	2229		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	300162	302390	+	VTZ71478.1			RNA-binding protein, putative			PY17X_0105400	2229	742	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	303476	304886	-							PY17X_0105500	1411		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	303476	304886	-	VTZ71479.1			conserved protein, unknown function			PY17X_0105500	636	211	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	305760	307353	+							PY17X_0105600	1594		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	305760	307353	+	VTZ71480.1			aurora-related kinase 1, putative			PY17X_0105600	1062	353	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	308170	308643	-							PY17X_0105700	474		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	308170	308643	-	VTZ71481.1			calcium-binding protein, putative			PY17X_0105700	474	157	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	308866	310942	-							PY17X_0105800	2077		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	308866	310942	-	VTZ71482.1			cyclin dependent kinase binding protein, putative			PY17X_0105800	1884	627	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	311329	317605	-							PY17X_0105900	6277		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	311329	317605	-	VTZ71483.1			nucleoside diphosphate kinase, putative			PY17X_0105900	5301	1766	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	319564	320346	+							PY17X_0106000	783		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	319564	320346	+	VTZ71484.1			conserved Plasmodium protein, unknown function			PY17X_0106000	783	260	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	320920	326592	-							PY17X_0106100	5673		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	320920	326592	-	VTZ71485.1			DNA repair protein RAD50, putative			PY17X_0106100	5673	1890	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	329226	330949	+							PY17X_0106200	1724		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	329226	330949	+	VTZ71486.1			long chain polyunsaturated fatty acid elongation enzyme, putative			PY17X_0106200	867	288	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	331578	334505	-							PY17X_0106300	2928		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	331578	334505	-	VTZ71487.1			conserved Plasmodium protein, unknown function			PY17X_0106300	2928	975	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	337491	339819	+							PY17X_0106400	2329		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	337491	339819	+	VTZ71488.1			RNA-binding protein, putative			PY17X_0106400	1803	600	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	340989	341829	-							PY17X_0106500	841		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	340989	341829	-	VTZ71489.1			ubiquitin-conjugating enzyme E2 PEX4, putative			PY17X_0106500	450	149	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	343387	344346	-							PY17X_0106600	960		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	343387	344346	-	VTZ71490.1			conserved Plasmodium protein, unknown function			PY17X_0106600	375	124	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	345368	348104	-							PY17X_0106700	2737		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	345368	348104	-	VTZ71491.1			polypyrimidine tract-binding protein, putative			PY17X_0106700	2106	701	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	350211	356177	-							PY17X_0106800	5967		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	350211	356177	-	VTZ71492.1			conserved Plasmodium protein, unknown function			PY17X_0106800	5766	1921	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	359093	363603	+							PY17X_0106900	4511		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	359093	363603	+	VTZ71493.1			coatomer alpha subunit, putative			PY17X_0106900	4143	1380	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	364654	365304	-							PY17X_0107000	651		
CDS	with_protein	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	364654	365304	-	VTZ71494.1			glutaredoxin-like protein			PY17X_0107000	651	216	
gene	protein_coding	GCA_900002385.2	Primary Assembly	chromosome	1	LM993655.2	367614	370430	+							PY17X_0107100	2817		
