# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	65221	68380	-							PBANKA_0101200	3160		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	65221	68380	-	VUC53748.1			elongation factor G, putative			PBANKA_0101200	2769	922	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	69076	70230	+							PBANKA_0101300	1155		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	69076	70230	+	VUC53749.1			geranylgeranyl transferase type-2 subunit beta, putative			PBANKA_0101300	1155	384	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	70637	75081	-							PBANKA_0101400	4445		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	70637	75081	-	VUC53750.1			SAC3 domain-containing protein, putative			PBANKA_0101400	3606	1201	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	77684	79087	-							PBANKA_0101500	1404		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	77684	79087	-	VUC53751.1			conserved Plasmodium protein, unknown function			PBANKA_0101500	1404	467	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	79755	81779	+							PBANKA_0101600	2025		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	79755	81779	+	VUC53752.1			JmjC domain-containing protein, putative			PBANKA_0101600	2025	674	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	82175	83622	-							PBANKA_0101700	1448		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	82175	83622	-	VUC53753.1			conserved Plasmodium protein, unknown function			PBANKA_0101700	1326	441	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	85535	87034	+							PBANKA_0101800	1500		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	85535	87034	+	VUC53754.1			conserved Plasmodium protein, unknown function			PBANKA_0101800	1500	499	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	88330	89766	-							PBANKA_0101900	1437		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	88330	89766	-	VUC53755.1			RNA-binding protein, putative			PBANKA_0101900	1437	478	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	92030	93454	+							PBANKA_0102000	1425		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	92030	93454	+	VUC53756.1			mitochondrial chaperone BCS1, putative			PBANKA_0102000	1425	474	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	94042	95595	-							PBANKA_0102100	1554		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	94042	95595	-	VUC53757.1			dihydroorotate dehydrogenase, putative			PBANKA_0102100	1554	517	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	96818	99523	-							PBANKA_0102200	2706		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	96818	99523	-	VUC53758.1			trophozoite exported protein 1, putative			PBANKA_0102200	2706	901	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	102681	104003	+							PBANKA_0102300	1323		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	102681	104003	+	VUC53759.1			cation/H+ antiporter			PBANKA_0102300	1323	440	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	104749	110663	-							PBANKA_0102400	5915		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	104749	110663	-	VUC53760.1			AT-rich interactive domain-containing protein, putative			PBANKA_0102400	5526	1841	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	112462	113895	+							PBANKA_0102500	1434		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	112462	113895	+	VUC53761.1			phenylalanine--tRNA ligase, putative			PBANKA_0102500	1434	477	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	113956	121877	-							PBANKA_0102600	7922		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	113956	121877	-	VUC53762.1			centrosomal protein CEP76, putative			PBANKA_0102600	5565	1854	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	122663	123781	-							PBANKA_0102700	1119		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	122663	123781	-	VUC53763.1			conserved Plasmodium protein, unknown function			PBANKA_0102700	1119	372	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	125050	129579	-							PBANKA_0102800	4530		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	125050	129579	-	VUC53764.1			conserved Plasmodium protein, unknown function			PBANKA_0102800	4530	1509	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	130777	136563	-							PBANKA_0102900	5787		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	130777	136563	-	VUC53765.1			AP2 domain transcription factor, putative			PBANKA_0102900	5787	1928	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	140282	141004	+							PBANKA_0103000	723		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	140282	141004	+	VUC53766.1			mitochondrial ribosomal protein L41, putative			PBANKA_0103000	282	93	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	141669	143660	+							PBANKA_0103100	1992		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	141669	143660	+	VUC53767.1			conserved Plasmodium protein, unknown function			PBANKA_0103100	1992	663	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	144470	145601	+							PBANKA_0103200	1132		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	144470	145601	+	VUC53768.1			conserved protein, unknown function			PBANKA_0103200	582	193	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	148463	155002	+							PBANKA_0103300	6540		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	148463	155002	+	VUC53769.1			conserved Plasmodium protein, unknown function			PBANKA_0103300	6102	2033	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	155566	157169	-							PBANKA_0103400	1604		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	155566	157169	-	VUC53770.1			glyoxalase I-like protein GILP, putative			PBANKA_0103400	954	317	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	157943	162247	-							PBANKA_0103500	4305		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	157943	162247	-	VUC53771.1			RAP protein, putative			PBANKA_0103500	4305	1434	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	163005	163640	-							PBANKA_0103700	636		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	163005	163640	-	VUC53772.1			conserved Plasmodium protein, unknown function			PBANKA_0103700	285	94	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	164310	164894	+							PBANKA_0103800	585		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	164310	164894	+	VUC53773.1			50S ribosomal protein L24, putative			PBANKA_0103800	585	194	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	168401	170608	+							PBANKA_0103900	2208		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	168401	170608	+	VUC53774.1			RNA-binding protein, putative			PBANKA_0103900	2208	735	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	171686	173060	-							PBANKA_0104000	1375		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	171686	173060	-	VUC53775.1			conserved protein, unknown function			PBANKA_0104000	636	211	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	173897	175356	+							PBANKA_0104100	1460		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	173897	175356	+	VUC53776.1			serine/threonine protein kinase, putative			PBANKA_0104100	1062	353	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	175962	176435	-							PBANKA_0104200	474		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	175962	176435	-	VUC53777.1			calcium-binding protein, putative			PBANKA_0104200	474	157	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	176438	178580	-							PBANKA_0104300	2143		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	176438	178580	-	VUC53778.1			cyclin dependent kinase binding protein, putative			PBANKA_0104300	1791	596	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	179179	185103	-							PBANKA_0104400	5925		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	179179	185103	-	VUC53779.1			nucleoside diphosphate kinase, putative			PBANKA_0104400	4974	1657	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	187036	187815	+							PBANKA_0104500	780		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	187036	187815	+	VUC53780.1			conserved Plasmodium protein, unknown function			PBANKA_0104500	780	259	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	188330	193927	-							PBANKA_0104600	5598		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	188330	193927	-	VUC53781.1			DNA repair protein RAD50, putative			PBANKA_0104600	5598	1865	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	196519	198072	+							PBANKA_0104700	1554		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	196519	198072	+	VUC53782.1			long chain polyunsaturated fatty acid elongation enzyme, putative			PBANKA_0104700	867	288	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	198567	201569	-							PBANKA_0104800	3003		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	198567	201569	-	VUC53783.1			conserved Plasmodium protein, unknown function			PBANKA_0104800	3003	1000	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	204670	206858	+							PBANKA_0104900	2189		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	204670	206858	+	VUC53784.1			RNA-binding protein, putative			PBANKA_0104900	1701	566	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	207928	208744	-							PBANKA_0105000	817		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	207928	208744	-	VUC53785.1			ubiquitin-conjugating enzyme E2 PEX4, putative			PBANKA_0105000	450	149	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	210136	210904	-							PBANKA_0105100	769		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	210136	210904	-	VUC53786.1			conserved Plasmodium protein, unknown function			PBANKA_0105100	375	124	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	211904	214468	-							PBANKA_0105200	2565		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	211904	214468	-	VUC53787.1			polypyrimidine tract-binding protein, putative			PBANKA_0105200	1965	654	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	216483	221962	-							PBANKA_0105300	5480		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	216483	221962	-	VUC53788.1			conserved Plasmodium protein, unknown function			PBANKA_0105300	5337	1778	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	224533	229071	+							PBANKA_0105400	4539		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	224533	229071	+	VUC53789.1			coatomer alpha subunit, putative			PBANKA_0105400	4152	1383	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	230049	230699	-							PBANKA_0105500	651		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	230049	230699	-	VUC53790.1			glutaredoxin-like protein			PBANKA_0105500	651	216	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	233100	235901	+							PBANKA_0105600	2802		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	233100	235901	+	VUC53791.1			translation initiation factor IF-2, putative			PBANKA_0105600	2802	933	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	236912	240021	+							PBANKA_0105700	3110		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	236912	240021	+	VUC53792.1			MYND-type zinc finger protein, putative			PBANKA_0105700	1407	468	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	240576	241896	-							PBANKA_0105800	1321		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	240576	241896	-	VUC53793.1			RING zinc finger protein, putative			PBANKA_0105800	1164	387	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	242994	244392	+							PBANKA_0105900	1399		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	242994	244392	+	VUC53794.1			uroporphyrinogen III decarboxylase			PBANKA_0105900	1260	419	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	244883	248217	-							PBANKA_0106000	3335		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	244883	248217	-	VUC53795.1			G-protein associated signal transduction protein, putative			PBANKA_0106000	1902	633	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	249342	250724	+							PBANKA_0106100	1383		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	249342	250724	+	VUC53796.1			4-hydroxybenzoate polyprenyltransferase, putative			PBANKA_0106100	1383	460	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	251097	253855	-							PBANKA_0106200	2759		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	251097	253855	-	VUC53797.1			spindle assembly abnormal protein 6			PBANKA_0106200	2259	752	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	258200	264727	+							PBANKA_0106300	6528		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	258200	264727	+	VUC53798.1			conserved Plasmodium protein, unknown function			PBANKA_0106300	6528	2175	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	265588	267452	-							PBANKA_0106400	1865		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	265588	267452	-	VUC53799.1			GTP-binding protein, putative			PBANKA_0106400	1671	556	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	268315	270678	+							PBANKA_0106500	2364		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	268315	270678	+	VUC53800.1			conserved Plasmodium protein, unknown function			PBANKA_0106500	2364	787	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	270985	273139	-							PBANKA_0106600	2155		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	270985	273139	-	VUC53801.1			diphthine methyltransferase, putative			PBANKA_0106600	1056	351	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	273659	277192	+							PBANKA_0106700	3534		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	273659	277192	+	VUC53802.1			conserved Plasmodium protein, unknown function			PBANKA_0106700	3534	1177	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	277341	278201	-							PBANKA_0106800	861		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	277341	278201	-	VUC53803.1			conserved Plasmodium protein, unknown function			PBANKA_0106800	477	158	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	278666	281917	+							PBANKA_0106900	3252		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	278666	281917	+	VUC53804.1			heptatricopeptide repeat-containing protein, putative			PBANKA_0106900	3252	1083	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	282506	283870	+							PBANKA_0106950	1365		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	282506	283870	+	VUC53805.1			sorting assembly machinery 50 kDa subunit, putative			PBANKA_0106950	1365	454	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	284338	284748	-							PBANKA_0107000	411		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	284338	284748	-	VUC53806.1			conserved Plasmodium protein, unknown function			PBANKA_0107000	321	106	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	285801	286753	-							PBANKA_0107100	953		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	285801	286753	-	VUC53807.1			proteasome subunit alpha type-2, putative			PBANKA_0107100	708	235	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	288589	289663	+							PBANKA_0107200	1075		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	288589	289663	+	VUC53808.1			conserved Plasmodium protein, unknown function			PBANKA_0107200	690	229	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	291081	292796	+							PBANKA_0107300	1716		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	291081	292796	+	VUC53809.1			T-complex protein 1 subunit zeta, putative			PBANKA_0107300	1632	543	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	294827	296071	+							PBANKA_0107400	1245		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	294827	296071	+	VUC53810.1			ornithine aminotransferase, putative			PBANKA_0107400	1245	414	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	297139	299950	+							PBANKA_0107500	2812		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	297139	299950	+	VUC53811.1			conserved Plasmodium protein, unknown function			PBANKA_0107500	2616	871	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	301998	318320	+							PBANKA_0107600	16323		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	301998	318320	+	VUC53812.1			nucleoporin NUP637, putative			PBANKA_0107600	16323	5440	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	318879	320670	-							PBANKA_0107700	1792		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	318879	320670	-	VUC53813.1			zinc transporter ZIP1			PBANKA_0107700	1035	344	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	322206	323736	+							PBANKA_0107800	1531		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	322206	323736	+	VUC53814.1			citrate synthase-like protein, putative			PBANKA_0107800	1344	447	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	324834	327357	+							PBANKA_0107900	2524		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	324834	327357	+	VUC53815.1			conserved Plasmodium protein, unknown function			PBANKA_0107900	2322	773	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	327781	329589	-							PBANKA_0108000	1809		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	327781	329589	-	VUC53816.1			mitochondrial cardiolipin synthase, putative			PBANKA_0108000	1809	602	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	330792	335330	+							PBANKA_0108100	4539		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	330792	335330	+	VUC53817.1			conserved Plasmodium protein, unknown function			PBANKA_0108100	3330	1109	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	337150	342054	+							PBANKA_0108200	4905		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	337150	342054	+	VUC53818.1			conserved Plasmodium protein, unknown function			PBANKA_0108200	4734	1577	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	343077	344303	-							PBANKA_0108300	1227		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	343077	344303	-	VUC53819.1			palmitoyltransferase DHHC2			PBANKA_0108300	855	284	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	347207	352450	+							PBANKA_0108400	5244		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	347207	352450	+	VUC53820.1			conserved Plasmodium protein, unknown function			PBANKA_0108400	5244	1747	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	353132	354372	+							PBANKA_0108500	1241		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	353132	354372	+	VUC53821.1			mitochondrial ribosomal protein L19 precursor, putative			PBANKA_0108500	954	317	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	354635	356417	-							PBANKA_0108600	1783		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	354635	356417	-	VUC53822.1			pre-mRNA-splicing factor SLU7, putative			PBANKA_0108600	1290	429	
gene	protein_coding	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	357597	359636	-							PBANKA_0108700	2040		
CDS	with_protein	GCA_900002375.2	Primary Assembly	chromosome	1	LK023116.2	357597	359636	-	VUC53823.1			RNA-binding protein 25, putative			PBANKA_0108700	2040	679	
